Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	ADH_N	PF08240.13	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N	PF00107.27	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N_2	PF13602.7	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	AlaDh_PNT_C	PF01262.22	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	Glu_dehyd_C	PF16912.6	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	ADH_N	PF08240.13	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N	PF00107.27	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N_2	PF13602.7	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	AlaDh_PNT_C	PF01262.22	nan
KAF3808661.1	25221	26514	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	43.0	Group_5	Colletotrichum_gloeosporioides	Glu_dehyd_C	PF16912.6	nan
KAF3808662.1	28469	30539	0	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	42.0	Group_6	Colletotrichum_gloeosporioides	GST_C	PF00043.26	Group_6.10
KAF3808662.1	28469	30539	0	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	42.0	Group_6	Colletotrichum_gloeosporioides	GST_C_3	PF14497.7	nan
KAF3808662.1	28469	30539	0	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	42.0	Group_6	Colletotrichum_gloeosporioides	GST_C	PF00043.26	nan
KAF3808662.1	28469	30539	0	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	42.0	Group_6	Colletotrichum_gloeosporioides	GST_C_3	PF14497.7	nan
KAF3808663.1	30661	30985	1	1247_Colletotrichum_gloeosporioides	GCA_011800055.1	325	41.0	Group_7	Colletotrichum_gloeosporioides	none	none	nan
KAF3808657.1	1	1438	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1438	51.0	Group_0	Colletotrichum_gloeosporioides	DIT1_PvcA	PF05141.13	nan
KAF3808657.1	1	1438	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1438	51.0	Group_0	Colletotrichum_gloeosporioides	DIT1_PvcA	PF05141.13	nan
KAF3808658.1	1503	3315	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1813	50.0	Group_1	Colletotrichum_gloeosporioides	p450	PF00067.23	nan
KAF3808658.1	1503	3315	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1813	50.0	Group_1	Colletotrichum_gloeosporioides	p450	PF00067.23	nan
KAF3808659.1	3811	5476	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1666	49.0	Group_1	Colletotrichum_gloeosporioides	MFS_1	PF07690.17	nan
KAF3808659.1	3811	5476	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1666	49.0	Group_1	Colletotrichum_gloeosporioides	MFS_1	PF07690.17	nan
KAF3808660.1	7646	9273	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1628	48.0	Group_4	Colletotrichum_gloeosporioides	p450	PF00067.23	nan
KAF3808660.1	7646	9273	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1628	48.0	Group_4	Colletotrichum_gloeosporioides	p450	PF00067.23	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	ADH_N	PF08240.13	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N	PF00107.27	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N_2	PF13602.7	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	AlaDh_PNT_C	PF01262.22	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	Glu_dehyd_C	PF16912.6	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	ADH_N	PF08240.13	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N	PF00107.27	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	ADH_zinc_N_2	PF13602.7	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	AlaDh_PNT_C	PF01262.22	nan
KAF3808661.1	9588	10881	1	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	1294	47.0	Group_5	Colletotrichum_gloeosporioides	Glu_dehyd_C	PF16912.6	nan
KAF3808662.1	12836	14906	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	46.0	Group_6	Colletotrichum_gloeosporioides	GST_C	PF00043.26	nan
KAF3808662.1	12836	14906	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	46.0	Group_6	Colletotrichum_gloeosporioides	GST_C_3	PF14497.7	nan
KAF3808662.1	12836	14906	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	46.0	Group_6	Colletotrichum_gloeosporioides	GST_C	PF00043.26	nan
KAF3808662.1	12836	14906	0	1249_Colletotrichum_gloeosporioides	GCA_011800055.1	2071	46.0	Group_6	Colletotrichum_gloeosporioides	GST_C_3	PF14497.7	nan
KAH0423562.1	12610	12956	0	1256_Colletotrichum_camelliae	GCA_011947485.2	347	48.0	Group_7	Colletotrichum_camelliae	none	none	nan
KAH0423562.1	12610	12956	0	1256_Colletotrichum_camelliae	GCA_011947485.2	347	48.0		Colletotrichum_camelliae	none	none	.13
KAH0423563.1	13078	15126	1	1256_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0	Group_6	Colletotrichum_camelliae	GST_C	PF00043.26	Group_6.10
KAH0423563.1	13078	15126	1	1256_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0	Group_6	Colletotrichum_camelliae	GST_C_3	PF14497.7	nan
KAH0423563.1	13078	15126	1	1256_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0		Colletotrichum_camelliae	GST_C	PF00043.26	.15
KAH0423563.1	13078	15126	1	1256_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0		Colletotrichum_camelliae	GST_C_3	PF14497.7	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	ADH_N	PF08240.13	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	ADH_zinc_N	PF00107.27	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	ADH_zinc_N_2	PF13602.7	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	AlaDh_PNT_C	PF01262.22	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	Glu_dehyd_C	PF16912.6	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	ADH_N	PF08240.13	.20
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	ADH_zinc_N	PF00107.27	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	ADH_zinc_N_2	PF13602.7	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	AlaDh_PNT_C	PF01262.22	nan
KAH0423564.1	16952	18247	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	Glu_dehyd_C	PF16912.6	nan
KAH0423565.1	18577	20212	1	1256_Colletotrichum_camelliae	GCA_011947485.2	1636	45.0	Group_4	Colletotrichum_camelliae	p450	PF00067.23	nan
KAH0423565.1	18577	20212	1	1256_Colletotrichum_camelliae	GCA_011947485.2	1636	45.0		Colletotrichum_camelliae	p450	PF00067.23	.21
KAH0423566.1	22395	24066	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1672	44.0	Group_1	Colletotrichum_camelliae	MFS_1	PF07690.17	Group_1.8
KAH0423566.1	22395	24066	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1672	44.0		Colletotrichum_camelliae	MFS_1	PF07690.17	.22
KAH0423567.1	24683	26492	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1810	43.0	Group_1	Colletotrichum_camelliae	p450	PF00067.23	nan
KAH0423567.1	24683	26492	0	1256_Colletotrichum_camelliae	GCA_011947485.2	1810	43.0		Colletotrichum_camelliae	p450	PF00067.23	.24
KAH0423568.1	26557	27998	1	1256_Colletotrichum_camelliae	GCA_011947485.2	1442	42.0	Group_0	Colletotrichum_camelliae	DIT1_PvcA	PF05141.13	Group_0.8
KAH0423568.1	26557	27998	1	1256_Colletotrichum_camelliae	GCA_011947485.2	1442	42.0		Colletotrichum_camelliae	DIT1_PvcA	PF05141.13	nan
KAH0423562.1	28547	28893	0	1257_Colletotrichum_camelliae	GCA_011947485.2	347	48.0	Group_7	Colletotrichum_camelliae	none	none	nan
KAH0423562.1	28547	28893	0	1257_Colletotrichum_camelliae	GCA_011947485.2	347	48.0		Colletotrichum_camelliae	none	none	nan
KAH0423563.1	29015	31063	1	1257_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0	Group_6	Colletotrichum_camelliae	GST_C	PF00043.26	nan
KAH0423563.1	29015	31063	1	1257_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0	Group_6	Colletotrichum_camelliae	GST_C_3	PF14497.7	nan
KAH0423563.1	29015	31063	1	1257_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0		Colletotrichum_camelliae	GST_C	PF00043.26	nan
KAH0423563.1	29015	31063	1	1257_Colletotrichum_camelliae	GCA_011947485.2	2049	47.0		Colletotrichum_camelliae	GST_C_3	PF14497.7	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	ADH_N	PF08240.13	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	ADH_zinc_N	PF00107.27	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	ADH_zinc_N_2	PF13602.7	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	AlaDh_PNT_C	PF01262.22	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0	Group_5	Colletotrichum_camelliae	Glu_dehyd_C	PF16912.6	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	ADH_N	PF08240.13	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	ADH_zinc_N	PF00107.27	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	ADH_zinc_N_2	PF13602.7	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	AlaDh_PNT_C	PF01262.22	nan
KAH0423564.1	32889	34184	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1296	46.0		Colletotrichum_camelliae	Glu_dehyd_C	PF16912.6	nan
KAH0423565.1	34514	36149	1	1257_Colletotrichum_camelliae	GCA_011947485.2	1636	45.0	Group_4	Colletotrichum_camelliae	p450	PF00067.23	nan
KAH0423565.1	34514	36149	1	1257_Colletotrichum_camelliae	GCA_011947485.2	1636	45.0		Colletotrichum_camelliae	p450	PF00067.23	nan
KAH0423566.1	38332	40003	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1672	44.0	Group_1	Colletotrichum_camelliae	MFS_1	PF07690.17	nan
KAH0423566.1	38332	40003	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1672	44.0		Colletotrichum_camelliae	MFS_1	PF07690.17	nan
KAH0423567.1	40620	42429	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1810	43.0	Group_1	Colletotrichum_camelliae	p450	PF00067.23	nan
KAH0423567.1	40620	42429	0	1257_Colletotrichum_camelliae	GCA_011947485.2	1810	43.0		Colletotrichum_camelliae	p450	PF00067.23	nan
KAH0423568.1	42494	43935	1	1257_Colletotrichum_camelliae	GCA_011947485.2	1442	42.0	Group_0	Colletotrichum_camelliae	DIT1_PvcA	PF05141.13	nan
KAH0423568.1	42494	43935	1	1257_Colletotrichum_camelliae	GCA_011947485.2	1442	42.0		Colletotrichum_camelliae	DIT1_PvcA	PF05141.13	nan
KAF4429484.1	1	1232	0	1314_Colletotrichum_fructicola	GCA_012932255.1	1232	1.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	Group_0.8
KAF4429484.1	1	1232	0	1314_Colletotrichum_fructicola	GCA_012932255.1	1232	1.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4429557.1	2230	3535	0	1314_Colletotrichum_fructicola	GCA_012932255.1	1306	2.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	Group_0.12
KAF4429557.1	2230	3535	0	1314_Colletotrichum_fructicola	GCA_012932255.1	1306	2.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4429559.1	3909	5926	0	1314_Colletotrichum_fructicola	GCA_012932255.1	2018	3.0	Group_0	Colletotrichum_fructicola	Amidase	PF01425.22	nan
KAF4429559.1	3909	5926	0	1314_Colletotrichum_fructicola	GCA_012932255.1	2018	3.0	Group_0	Colletotrichum_fructicola	Amidase	PF01425.22	nan
KAF4429558.1	6475	7824	1	1314_Colletotrichum_fructicola	GCA_012932255.1	1350	4.0	Group_3	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4429558.1	6475	7824	1	1314_Colletotrichum_fructicola	GCA_012932255.1	1350	4.0	Group_3	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4429555.1	8107	9453	0	1314_Colletotrichum_fructicola	GCA_012932255.1	1347	5.0	Group_2	Colletotrichum_fructicola	BTB	PF00651.32	nan
KAF4429555.1	8107	9453	0	1314_Colletotrichum_fructicola	GCA_012932255.1	1347	5.0	Group_2	Colletotrichum_fructicola	BTB	PF00651.32	nan
KAF4429484.1	1	1232	0	1318_Colletotrichum_fructicola	GCA_012932255.1	1232	1.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4429484.1	1	1232	0	1318_Colletotrichum_fructicola	GCA_012932255.1	1232	1.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4429557.1	2230	3535	0	1318_Colletotrichum_fructicola	GCA_012932255.1	1306	2.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4429557.1	2230	3535	0	1318_Colletotrichum_fructicola	GCA_012932255.1	1306	2.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4429559.1	3909	5926	0	1318_Colletotrichum_fructicola	GCA_012932255.1	2018	3.0	Group_0	Colletotrichum_fructicola	Amidase	PF01425.22	nan
KAF4429559.1	3909	5926	0	1318_Colletotrichum_fructicola	GCA_012932255.1	2018	3.0	Group_0	Colletotrichum_fructicola	Amidase	PF01425.22	nan
KAF4429558.1	6475	7824	1	1318_Colletotrichum_fructicola	GCA_012932255.1	1350	4.0	Group_3	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4429558.1	6475	7824	1	1318_Colletotrichum_fructicola	GCA_012932255.1	1350	4.0	Group_3	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4429555.1	8107	9453	0	1318_Colletotrichum_fructicola	GCA_012932255.1	1347	5.0	Group_2	Colletotrichum_fructicola	BTB	PF00651.32	nan
KAF4429555.1	8107	9453	0	1318_Colletotrichum_fructicola	GCA_012932255.1	1347	5.0	Group_2	Colletotrichum_fructicola	BTB	PF00651.32	nan
KAF4429554.1	12271	13176	1	1318_Colletotrichum_fructicola	GCA_012932255.1	906	6.0	Group_14	Colletotrichum_fructicola	Glyco_hydro_16	PF00722.22	nan
KAF4866808.1	1	1118	0	1332_Colletotrichum_siamense	GCA_013201745.1	1118	1.0	Group_0	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	Group_0.8
KAF4866809.1	2240	3542	0	1332_Colletotrichum_siamense	GCA_013201745.1	1303	2.0	Group_0	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	Group_0.12
KAF4866810.1	3915	5921	0	1332_Colletotrichum_siamense	GCA_013201745.1	2007	3.0	Group_0	Colletotrichum_siamense	Amidase	PF01425.22	nan
KAF4867175.1	6472	7817	1	1332_Colletotrichum_siamense	GCA_013201745.1	1346	4.0	Group_3	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4867174.1	8103	9449	0	1332_Colletotrichum_siamense	GCA_013201745.1	1347	5.0	Group_2	Colletotrichum_siamense	BTB	PF00651.32	nan
KAF4867173.1	12244	13150	1	1332_Colletotrichum_siamense	GCA_013201745.1	907	6.0	Group_14	Colletotrichum_siamense	Glyco_hydro_16	PF00722.22	nan
KAF4827923.1	1	1119	0	1343_Colletotrichum_tropicale	GCA_013201785.1	1119	1.0	Group_0	Colletotrichum_tropicale	DIT1_PvcA	PF05141.13	nan
KAF4827926.1	2238	3540	0	1343_Colletotrichum_tropicale	GCA_013201785.1	1303	2.0	Group_0	Colletotrichum_tropicale	DIT1_PvcA	PF05141.13	Group_0.12
KAF4827925.1	3912	5921	0	1343_Colletotrichum_tropicale	GCA_013201785.1	2010	3.0	Group_0	Colletotrichum_tropicale	Amidase	PF01425.22	Group_0.8
