Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
XP_037181540.1	22017	23866	0	3729_Colletotrichum_aenigma	GCF_013390185.1	1850	1.0	Group_1	Colletotrichum_aenigma	Sugar_tr	PF00083.25	nan
XP_037181541.1	24884	26792	1	3729_Colletotrichum_aenigma	GCF_013390185.1	1909	2.0	Group_0	Colletotrichum_aenigma	p450	PF00067.23	nan
XP_037181542.1	28470	30351	1	3729_Colletotrichum_aenigma	GCF_013390185.1	1882	3.0	Group_0	Colletotrichum_aenigma	DIT1_PvcA	PF05141.13	Group_0.2
XP_037181543.1	31009	31937	1	3729_Colletotrichum_aenigma	GCF_013390185.1	929	4.0	Group_10	Colletotrichum_aenigma	DJ-1_PfpI	PF01965.25	nan
XP_036498963.1	41279	42209	1	3733_Colletotrichum_siamense	GCF_013390195.1	931	5.0	Group_10	Colletotrichum_siamense	DJ-1_PfpI	PF01965.25	nan
XP_036498960.1	42867	44752	1	3733_Colletotrichum_siamense	GCF_013390195.1	1886	4.0	Group_0	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	Group_0.1
XP_036498961.1	46542	48360	1	3733_Colletotrichum_siamense	GCF_013390195.1	1819	3.0	Group_0	Colletotrichum_siamense	p450	PF00067.23	Group_0.2
XP_036498968.1	49382	51231	0	3733_Colletotrichum_siamense	GCF_013390195.1	1850	2.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
XP_036498968.1	49382	51231	0	3733_Colletotrichum_siamense	GCF_013390195.1	1850	2.0	Group_1	Colletotrichum_siamense	Sugar_tr	PF00083.25	nan
XP_036582852.1	7768	8801	1	3752_Colletotrichum_truncatum	GCF_014235925.1	1034	5.0	Group_10	Colletotrichum_truncatum	DJ-1_PfpI	PF01965.25	nan
XP_036582853.1	11528	13374	1	3752_Colletotrichum_truncatum	GCF_014235925.1	1847	4.0	Group_0	Colletotrichum_truncatum	DIT1_PvcA	PF05141.13	Group_0.1
XP_036582854.1	15251	17146	1	3752_Colletotrichum_truncatum	GCF_014235925.1	1896	3.0	Group_0	Colletotrichum_truncatum	p450	PF00067.23	Group_0.2
XP_036582855.1	18058	19805	0	3752_Colletotrichum_truncatum	GCF_014235925.1	1748	2.0	Group_1	Colletotrichum_truncatum	MFS_1	PF07690.17	nan
XP_036582855.1	18058	19805	0	3752_Colletotrichum_truncatum	GCF_014235925.1	1748	2.0	Group_1	Colletotrichum_truncatum	Sugar_tr	PF00083.25	nan
KXH42423.1	28887	29887	1	493_Colletotrichum_nymphaeae	GCA_001563115.1	1001	2.0	Group_10	Colletotrichum_nymphaeae	DJ-1_PfpI	PF01965.25	nan
KXH42424.1	30777	32780	1	493_Colletotrichum_nymphaeae	GCA_001563115.1	2004	1.0	Group_0	Colletotrichum_nymphaeae	DIT1_PvcA	PF05141.13	Group_0.1
KXH49965.1	1	1004	1	497_Colletotrichum_simmondsii	GCA_001563135.1	1004	2.0	Group_10	Colletotrichum_simmondsii	DJ-1_PfpI	PF01965.25	nan
KXH49966.1	1896	3902	1	497_Colletotrichum_simmondsii	GCA_001563135.1	2007	1.0	Group_0	Colletotrichum_simmondsii	DIT1_PvcA	PF05141.13	Group_0.1
KZL71324.1	1	2331	1	508_Colletotrichum_tofieldiae	GCA_001625265.1	2331	1.0	Group_0	Colletotrichum_tofieldiae	DIT1_PvcA	PF05141.13	Group_0.1
KZL71361.1	3178	4135	1	508_Colletotrichum_tofieldiae	GCA_001625265.1	958	2.0	Group_10	Colletotrichum_tofieldiae	DJ-1_PfpI	PF01965.25	nan
OHE97799.1	1	2025	1	580_Colletotrichum_orchidophilum	GCA_001831195.1	2025	1.0	Group_0	Colletotrichum_orchidophilum	DIT1_PvcA	PF05141.13	Group_0.1
OHE97800.1	2885	3861	1	580_Colletotrichum_orchidophilum	GCA_001831195.1	977	2.0	Group_10	Colletotrichum_orchidophilum	DJ-1_PfpI	PF01965.25	nan
TDZ29804.1	1	1915	1	972_Colletotrichum_spinosum	GCA_004366825.1	1915	1.0	Group_0	Colletotrichum_spinosum	DIT1_PvcA	PF05141.13	Group_0.1
TDZ29805.1	2656	3678	1	972_Colletotrichum_spinosum	GCA_004366825.1	1023	2.0	Group_10	Colletotrichum_spinosum	DJ-1_PfpI	PF01965.25	nan
