Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF2439235.1	13717	18073	0	1147_Karstenula_rhodostoma	GCA_010093485.1	4357	4.0	Group_3	Karstenula_rhodostoma	PP-binding	PF00550.26	nan
KAF2439235.1	13717	18073	0	1147_Karstenula_rhodostoma	GCA_010093485.1	4357	4.0	Group_3	Karstenula_rhodostoma	Transferase	PF02458.16	nan
KAF2439236.1	18829	22056	1	1147_Karstenula_rhodostoma	GCA_010093485.1	3228	5.0	Group_2	Karstenula_rhodostoma	ABC_tran	PF00005.28	nan
KAF2439236.1	18829	22056	1	1147_Karstenula_rhodostoma	GCA_010093485.1	3228	5.0	Group_2	Karstenula_rhodostoma	DIT1_PvcA	PF05141.13	nan
KAF2439237.1	21989	23588	0	1147_Karstenula_rhodostoma	GCA_010093485.1	1600	6.0	Group_1	Karstenula_rhodostoma	Abhydrolase_3	PF07859.14	nan
KAF2439237.1	21989	23588	0	1147_Karstenula_rhodostoma	GCA_010093485.1	1600	6.0	Group_1	Karstenula_rhodostoma	Abhydrolase_6	PF12697.8	nan
KAF2439237.1	21989	23588	0	1147_Karstenula_rhodostoma	GCA_010093485.1	1600	6.0	Group_1	Karstenula_rhodostoma	COesterase	PF00135.29	nan
KAF2464535.1	1	1236	1	1150_Lindgomyces_ingoldianus	GCA_010093535.1	1236	9.0	Group_5	Lindgomyces_ingoldianus	DJ-1_PfpI	PF01965.25	nan
KAF2464536.1	1571	3873	1	1150_Lindgomyces_ingoldianus	GCA_010093535.1	2303	8.0	Group_4	Lindgomyces_ingoldianus	MFS_1	PF07690.17	nan
KAF2464537.1	14179	16402	1	1150_Lindgomyces_ingoldianus	GCA_010093535.1	2224	7.0	Group_3	Lindgomyces_ingoldianus	MFS_1	PF07690.17	nan
KAF2464537.1	14179	16402	1	1150_Lindgomyces_ingoldianus	GCA_010093535.1	2224	7.0	Group_3	Lindgomyces_ingoldianus	TRI12	PF06609.14	nan
KAF2464539.1	17162	21259	1	1150_Lindgomyces_ingoldianus	GCA_010093535.1	4098	6.0	Group_3	Lindgomyces_ingoldianus	AMP-binding	PF00501.29	Group_3.6
KAF2464539.1	17162	21259	1	1150_Lindgomyces_ingoldianus	GCA_010093535.1	4098	6.0	Group_3	Lindgomyces_ingoldianus	PP-binding	PF00550.26	nan
KAF2464539.1	17162	21259	1	1150_Lindgomyces_ingoldianus	GCA_010093535.1	4098	6.0	Group_3	Lindgomyces_ingoldianus	Transferase	PF02458.16	nan
KAF2464540.1	21827	25004	0	1150_Lindgomyces_ingoldianus	GCA_010093535.1	3178	5.0	Group_2	Lindgomyces_ingoldianus	ABC_tran	PF00005.28	nan
KAF2464540.1	21827	25004	0	1150_Lindgomyces_ingoldianus	GCA_010093535.1	3178	5.0	Group_2	Lindgomyces_ingoldianus	DIT1_PvcA	PF05141.13	nan
KAF2648715.1	11761	13337	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	1577	13.0	Group_1	Lophiostoma_macrostomum	Abhydrolase_3	PF07859.14	nan
KAF2648715.1	11761	13337	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	1577	13.0	Group_1	Lophiostoma_macrostomum	COesterase	PF00135.29	nan
KAF2648716.1	13401	16194	1	1201_Lophiostoma_macrostomum	GCA_010405375.1	2794	12.0	Group_2	Lophiostoma_macrostomum	AAA_16	PF13191.7	nan
KAF2648716.1	13401	16194	1	1201_Lophiostoma_macrostomum	GCA_010405375.1	2794	12.0	Group_2	Lophiostoma_macrostomum	AAA_18	PF13238.7	nan
KAF2648716.1	13401	16194	1	1201_Lophiostoma_macrostomum	GCA_010405375.1	2794	12.0	Group_2	Lophiostoma_macrostomum	ABC_tran	PF00005.28	nan
KAF2648716.1	13401	16194	1	1201_Lophiostoma_macrostomum	GCA_010405375.1	2794	12.0	Group_2	Lophiostoma_macrostomum	DIT1_PvcA	PF05141.13	nan
KAF2648716.1	13401	16194	1	1201_Lophiostoma_macrostomum	GCA_010405375.1	2794	12.0	Group_2	Lophiostoma_macrostomum	RsgA_GTPase	PF03193.17	nan
KAF2648717.1	17306	21714	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	4409	11.0	Group_3	Lophiostoma_macrostomum	AMP-binding	PF00501.29	Group_3.3
KAF2648717.1	17306	21714	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	4409	11.0	Group_3	Lophiostoma_macrostomum	Transferase	PF02458.16	nan
KAF2648718.1	23595	25320	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	1726	10.0	Group_3	Lophiostoma_macrostomum	MFS_1	PF07690.17	Group_3.6
KAF2648718.1	23595	25320	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	1726	10.0	Group_3	Lophiostoma_macrostomum	TRI12	PF06609.14	nan
KAF2648719.1	26252	27922	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	1671	9.0	Group_4	Lophiostoma_macrostomum	MFS_1	PF07690.17	nan
KAF2648720.1	28447	29699	0	1201_Lophiostoma_macrostomum	GCA_010405375.1	1253	8.0	Group_5	Lophiostoma_macrostomum	DJ-1_PfpI	PF01965.25	nan
KAF2420721.1	8897	10242	1	1208_Tothia_fuscella	GCA_010583015.1	1346	13.0	Group_5	Tothia_fuscella	DJ-1_PfpI	PF01965.25	nan
KAF2420723.1	12890	14232	0	1208_Tothia_fuscella	GCA_010583015.1	1343	12.0	Group_1	Tothia_fuscella	Abhydrolase_3	PF07859.14	nan
KAF2420723.1	12890	14232	0	1208_Tothia_fuscella	GCA_010583015.1	1343	12.0	Group_1	Tothia_fuscella	COesterase	PF00135.29	nan
KAF2420724.1	14512	17660	1	1208_Tothia_fuscella	GCA_010583015.1	3149	11.0	Group_2	Tothia_fuscella	ABC2_membrane_7	PF19055.1	nan
KAF2420724.1	14512	17660	1	1208_Tothia_fuscella	GCA_010583015.1	3149	11.0	Group_2	Tothia_fuscella	ABC_tran	PF00005.28	nan
KAF2420724.1	14512	17660	1	1208_Tothia_fuscella	GCA_010583015.1	3149	11.0	Group_2	Tothia_fuscella	DIT1_PvcA	PF05141.13	nan
KAF2420724.1	14512	17660	1	1208_Tothia_fuscella	GCA_010583015.1	3149	11.0	Group_2	Tothia_fuscella	RsgA_GTPase	PF03193.17	nan
KAF2420725.1	18351	22283	0	1208_Tothia_fuscella	GCA_010583015.1	3933	10.0	Group_3	Tothia_fuscella	AMP-binding	PF00501.29	Group_3.3
KAF2420725.1	18351	22283	0	1208_Tothia_fuscella	GCA_010583015.1	3933	10.0	Group_3	Tothia_fuscella	PP-binding	PF00550.26	nan
KAF2420725.1	18351	22283	0	1208_Tothia_fuscella	GCA_010583015.1	3933	10.0	Group_3	Tothia_fuscella	Transferase	PF02458.16	nan
KAF2420726.1	24153	25964	0	1208_Tothia_fuscella	GCA_010583015.1	1812	9.0	Group_3	Tothia_fuscella	MFS_1	PF07690.17	Group_3.6
KAF2420726.1	24153	25964	0	1208_Tothia_fuscella	GCA_010583015.1	1812	9.0	Group_3	Tothia_fuscella	TRI12	PF06609.14	nan
KAF2420727.1	27233	29035	0	1208_Tothia_fuscella	GCA_010583015.1	1803	8.0	Group_4	Tothia_fuscella	MFS_1	PF07690.17	nan
KAH0842267.1	1	1728	0	1701_Fonsecaea_pedrosoi	GCA_020310725.1	1728	1.0	Group_4	Fonsecaea_pedrosoi	MFS_1	PF07690.17	nan
KAH0842267.1	1	1728	0	1701_Fonsecaea_pedrosoi	GCA_020310725.1	1728	1.0	Group_4	Fonsecaea_pedrosoi	TRI12	PF06609.14	nan
KAH0842268.1	2988	4845	0	1701_Fonsecaea_pedrosoi	GCA_020310725.1	1858	2.0	Group_3	Fonsecaea_pedrosoi	MFS_1	PF07690.17	nan
KAH0842268.1	2988	4845	0	1701_Fonsecaea_pedrosoi	GCA_020310725.1	1858	2.0	Group_3	Fonsecaea_pedrosoi	TRI12	PF06609.14	nan
KAH0842269.1	6125	10046	0	1701_Fonsecaea_pedrosoi	GCA_020310725.1	3922	3.0	Group_3	Fonsecaea_pedrosoi	AMP-binding	PF00501.29	Group_3.6
KAH0842269.1	6125	10046	0	1701_Fonsecaea_pedrosoi	GCA_020310725.1	3922	3.0	Group_3	Fonsecaea_pedrosoi	PP-binding	PF00550.26	nan
KAH0842269.1	6125	10046	0	1701_Fonsecaea_pedrosoi	GCA_020310725.1	3922	3.0	Group_3	Fonsecaea_pedrosoi	Transferase	PF02458.16	nan
KAH0842270.1	10716	13250	1	1701_Fonsecaea_pedrosoi	GCA_020310725.1	2535	4.0	Group_2	Fonsecaea_pedrosoi	ABC2_membrane_7	PF19055.1	nan
KAH0842270.1	10716	13250	1	1701_Fonsecaea_pedrosoi	GCA_020310725.1	2535	4.0	Group_2	Fonsecaea_pedrosoi	ABC_tran	PF00005.28	nan
KAH0842270.1	10716	13250	1	1701_Fonsecaea_pedrosoi	GCA_020310725.1	2535	4.0	Group_2	Fonsecaea_pedrosoi	DIT1_PvcA	PF05141.13	nan
KAH0842271.1	15183	15826	1	1701_Fonsecaea_pedrosoi	GCA_020310725.1	644	5.0	Group_5	Fonsecaea_pedrosoi	DJ-1_PfpI	PF01965.25	nan
EPE34454.1	1	2718	1	202_Glarea_lozoyensis	GCA_000409485.1	2718	7.0	Group_2	Glarea_lozoyensis	ABC_tran	PF00005.28	nan
EPE34454.1	1	2718	1	202_Glarea_lozoyensis	GCA_000409485.1	2718	7.0	Group_2	Glarea_lozoyensis	DIT1_PvcA	PF05141.13	nan
EPE34455.1	3440	7328	0	202_Glarea_lozoyensis	GCA_000409485.1	3889	6.0	Group_3	Glarea_lozoyensis	AMP-binding	PF00501.29	Group_3.3
EPE34455.1	3440	7328	0	202_Glarea_lozoyensis	GCA_000409485.1	3889	6.0	Group_3	Glarea_lozoyensis	PP-binding	PF00550.26	nan
EPE34455.1	3440	7328	0	202_Glarea_lozoyensis	GCA_000409485.1	3889	6.0	Group_3	Glarea_lozoyensis	Transferase	PF02458.16	nan
EPE34456.1	8847	10812	0	202_Glarea_lozoyensis	GCA_000409485.1	1966	5.0	Group_3	Glarea_lozoyensis	MFS_1	PF07690.17	Group_3.6
EPE34456.1	8847	10812	0	202_Glarea_lozoyensis	GCA_000409485.1	1966	5.0	Group_3	Glarea_lozoyensis	TRI12	PF06609.14	nan
KIW83141.1	1	899	1	330_Fonsecaea_pedrosoi	GCA_000835455.1	899	11.0	Group_5	Fonsecaea_pedrosoi	DJ-1_PfpI	PF01965.25	nan
KIW83142.1	2540	5115	1	330_Fonsecaea_pedrosoi	GCA_000835455.1	2576	10.0	Group_2	Fonsecaea_pedrosoi	ABC2_membrane_7	PF19055.1	nan
KIW83142.1	2540	5115	1	330_Fonsecaea_pedrosoi	GCA_000835455.1	2576	10.0	Group_2	Fonsecaea_pedrosoi	ABC_tran	PF00005.28	nan
KIW83142.1	2540	5115	1	330_Fonsecaea_pedrosoi	GCA_000835455.1	2576	10.0	Group_2	Fonsecaea_pedrosoi	DIT1_PvcA	PF05141.13	nan
KIW83143.1	5789	9707	0	330_Fonsecaea_pedrosoi	GCA_000835455.1	3919	9.0	Group_3	Fonsecaea_pedrosoi	AMP-binding	PF00501.29	Group_3.3
KIW83143.1	5789	9707	0	330_Fonsecaea_pedrosoi	GCA_000835455.1	3919	9.0	Group_3	Fonsecaea_pedrosoi	PP-binding	PF00550.26	nan
KIW83143.1	5789	9707	0	330_Fonsecaea_pedrosoi	GCA_000835455.1	3919	9.0	Group_3	Fonsecaea_pedrosoi	Transferase	PF02458.16	nan
KIW83144.1	10807	12664	0	330_Fonsecaea_pedrosoi	GCA_000835455.1	1858	8.0	Group_3	Fonsecaea_pedrosoi	MFS_1	PF07690.17	Group_3.6
KIW83144.1	10807	12664	0	330_Fonsecaea_pedrosoi	GCA_000835455.1	1858	8.0	Group_3	Fonsecaea_pedrosoi	TRI12	PF06609.14	nan
KIW83145.1	13912	15639	0	330_Fonsecaea_pedrosoi	GCA_000835455.1	1728	7.0	Group_4	Fonsecaea_pedrosoi	MFS_1	PF07690.17	nan
KIW83145.1	13912	15639	0	330_Fonsecaea_pedrosoi	GCA_000835455.1	1728	7.0	Group_4	Fonsecaea_pedrosoi	TRI12	PF06609.14	nan
KIW43190.1	3258	4996	1	332_Exophiala_oligosperma	GCA_000835515.1	1739	13.0	Group_5	Exophiala_oligosperma	DJ-1_PfpI	PF01965.25	nan
KIW43192.1	5352	6970	0	332_Exophiala_oligosperma	GCA_000835515.1	1619	12.0	Group_1	Exophiala_oligosperma	Abhydrolase_3	PF07859.14	nan
KIW43192.1	5352	6970	0	332_Exophiala_oligosperma	GCA_000835515.1	1619	12.0	Group_1	Exophiala_oligosperma	COesterase	PF00135.29	nan
KIW43193.1	7008	10176	1	332_Exophiala_oligosperma	GCA_000835515.1	3169	11.0	Group_2	Exophiala_oligosperma	ABC2_membrane_7	PF19055.1	nan
KIW43193.1	7008	10176	1	332_Exophiala_oligosperma	GCA_000835515.1	3169	11.0	Group_2	Exophiala_oligosperma	ABC_tran	PF00005.28	nan
KIW43193.1	7008	10176	1	332_Exophiala_oligosperma	GCA_000835515.1	3169	11.0	Group_2	Exophiala_oligosperma	DIT1_PvcA	PF05141.13	nan
KIW43196.1	10500	14881	0	332_Exophiala_oligosperma	GCA_000835515.1	4382	10.0	Group_3	Exophiala_oligosperma	AMP-binding	PF00501.29	Group_3.3
KIW43196.1	10500	14881	0	332_Exophiala_oligosperma	GCA_000835515.1	4382	10.0	Group_3	Exophiala_oligosperma	PP-binding	PF00550.26	nan
KIW43196.1	10500	14881	0	332_Exophiala_oligosperma	GCA_000835515.1	4382	10.0	Group_3	Exophiala_oligosperma	Transferase	PF02458.16	nan
KIW43199.1	15708	18192	0	332_Exophiala_oligosperma	GCA_000835515.1	2485	9.0	Group_3	Exophiala_oligosperma	MFS_1	PF07690.17	Group_3.6
KIW43199.1	15708	18192	0	332_Exophiala_oligosperma	GCA_000835515.1	2485	9.0	Group_3	Exophiala_oligosperma	TRI12	PF06609.14	nan
KIW43201.1	19059	21836	0	332_Exophiala_oligosperma	GCA_000835515.1	2778	8.0	Group_4	Exophiala_oligosperma	MFS_1	PF07690.17	nan
KIW43201.1	19059	21836	0	332_Exophiala_oligosperma	GCA_000835515.1	2778	8.0	Group_4	Exophiala_oligosperma	TRI12	PF06609.14	nan
XP_008078389.1	1	2718	1	3494_Glarea_lozoyensis	GCF_000409485.1	2718	7.0	Group_2	Glarea_lozoyensis	ABC_tran	PF00005.28	nan
XP_008078389.1	1	2718	1	3494_Glarea_lozoyensis	GCF_000409485.1	2718	7.0	Group_2	Glarea_lozoyensis	DIT1_PvcA	PF05141.13	nan
XP_008078390.1	3440	7328	0	3494_Glarea_lozoyensis	GCF_000409485.1	3889	6.0	Group_3	Glarea_lozoyensis	AMP-binding	PF00501.29	Group_3.3
XP_008078390.1	3440	7328	0	3494_Glarea_lozoyensis	GCF_000409485.1	3889	6.0	Group_3	Glarea_lozoyensis	PP-binding	PF00550.26	nan
XP_008078390.1	3440	7328	0	3494_Glarea_lozoyensis	GCF_000409485.1	3889	6.0	Group_3	Glarea_lozoyensis	Transferase	PF02458.16	nan
XP_008078391.1	8847	10812	0	3494_Glarea_lozoyensis	GCF_000409485.1	1966	5.0	Group_3	Glarea_lozoyensis	MFS_1	PF07690.17	Group_3.6
XP_008078391.1	8847	10812	0	3494_Glarea_lozoyensis	GCF_000409485.1	1966	5.0	Group_3	Glarea_lozoyensis	TRI12	PF06609.14	nan
XP_016263406.1	3258	4996	1	3536_Exophiala_oligosperma	GCF_000835515.1	1739	11.0	Group_5	Exophiala_oligosperma	DJ-1_PfpI	PF01965.25	nan
XP_016263408.1	5352	6970	0	3536_Exophiala_oligosperma	GCF_000835515.1	1619	10.0	Group_1	Exophiala_oligosperma	Abhydrolase_3	PF07859.14	nan
XP_016263408.1	5352	6970	0	3536_Exophiala_oligosperma	GCF_000835515.1	1619	10.0	Group_1	Exophiala_oligosperma	COesterase	PF00135.29	nan
XP_016263409.1	7008	10176	1	3536_Exophiala_oligosperma	GCF_000835515.1	3169	9.0	Group_2	Exophiala_oligosperma	ABC2_membrane_7	PF19055.1	nan
XP_016263409.1	7008	10176	1	3536_Exophiala_oligosperma	GCF_000835515.1	3169	9.0	Group_2	Exophiala_oligosperma	ABC_tran	PF00005.28	nan
XP_016263409.1	7008	10176	1	3536_Exophiala_oligosperma	GCF_000835515.1	3169	9.0	Group_2	Exophiala_oligosperma	DIT1_PvcA	PF05141.13	nan
XP_016263412.1	10500	14881	0	3536_Exophiala_oligosperma	GCF_000835515.1	4382	8.0	Group_3	Exophiala_oligosperma	AMP-binding	PF00501.29	Group_3.3
XP_016263412.1	10500	14881	0	3536_Exophiala_oligosperma	GCF_000835515.1	4382	8.0	Group_3	Exophiala_oligosperma	PP-binding	PF00550.26	nan
XP_016263412.1	10500	14881	0	3536_Exophiala_oligosperma	GCF_000835515.1	4382	8.0	Group_3	Exophiala_oligosperma	Transferase	PF02458.16	nan
XP_016263417.1	19059	21836	0	3536_Exophiala_oligosperma	GCF_000835515.1	2778	7.0	Group_4	Exophiala_oligosperma	MFS_1	PF07690.17	nan
XP_016263417.1	19059	21836	0	3536_Exophiala_oligosperma	GCF_000835515.1	2778	7.0	Group_4	Exophiala_oligosperma	TRI12	PF06609.14	nan
XP_018033685.1	2617	3461	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	845	12.0	Group_5	Paraphaeosphaeria_sporulosa	DJ-1_PfpI	PF01965.25	nan
XP_018033691.1	13373	14742	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	1370	11.0	Group_1	Paraphaeosphaeria_sporulosa	Abhydrolase_3	PF07859.14	nan
XP_018033691.1	13373	14742	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	1370	11.0	Group_1	Paraphaeosphaeria_sporulosa	COesterase	PF00135.29	nan
XP_018033692.1	15244	17875	1	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	2632	10.0	Group_2	Paraphaeosphaeria_sporulosa	ABC_tran	PF00005.28	nan
XP_018033692.1	15244	17875	1	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	2632	10.0	Group_2	Paraphaeosphaeria_sporulosa	DIT1_PvcA	PF05141.13	nan
XP_018033694.1	19088	23012	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	3925	9.0	Group_3	Paraphaeosphaeria_sporulosa	AMP-binding	PF00501.29	Group_3.3
XP_018033694.1	19088	23012	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	3925	9.0	Group_3	Paraphaeosphaeria_sporulosa	PP-binding	PF00550.26	nan
XP_018033694.1	19088	23012	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	3925	9.0	Group_3	Paraphaeosphaeria_sporulosa	Transferase	PF02458.16	nan
XP_018033695.1	24670	26641	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	1972	8.0	Group_3	Paraphaeosphaeria_sporulosa	MFS_1	PF07690.17	Group_3.6
XP_018033695.1	24670	26641	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	1972	8.0	Group_3	Paraphaeosphaeria_sporulosa	Sugar_tr	PF00083.25	nan
XP_018033695.1	24670	26641	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	1972	8.0	Group_3	Paraphaeosphaeria_sporulosa	TRI12	PF06609.14	nan
XP_018033696.1	27155	29325	0	3565_Paraphaeosphaeria_sporulosa	GCF_001642045.1	2171	7.0	Group_4	Paraphaeosphaeria_sporulosa	MFS_1	PF07690.17	nan
XP_022517428.1	1	2535	1	3568_Fonsecaea_monophora	GCF_001642475.1	2535	10.0	Group_2	Fonsecaea_monophora	ABC2_membrane_7	PF19055.1	nan
XP_022517428.1	1	2535	1	3568_Fonsecaea_monophora	GCF_001642475.1	2535	10.0	Group_2	Fonsecaea_monophora	ABC_tran	PF00005.28	nan
XP_022517428.1	1	2535	1	3568_Fonsecaea_monophora	GCF_001642475.1	2535	10.0	Group_2	Fonsecaea_monophora	DIT1_PvcA	PF05141.13	nan
XP_022517429.1	3206	7127	0	3568_Fonsecaea_monophora	GCF_001642475.1	3922	9.0	Group_3	Fonsecaea_monophora	AMP-binding	PF00501.29	Group_3.3
XP_022517429.1	3206	7127	0	3568_Fonsecaea_monophora	GCF_001642475.1	3922	9.0	Group_3	Fonsecaea_monophora	PP-binding	PF00550.26	nan
XP_022517429.1	3206	7127	0	3568_Fonsecaea_monophora	GCF_001642475.1	3922	9.0	Group_3	Fonsecaea_monophora	Transferase	PF02458.16	nan
XP_022517430.1	8411	10268	0	3568_Fonsecaea_monophora	GCF_001642475.1	1858	8.0	Group_3	Fonsecaea_monophora	MFS_1	PF07690.17	Group_3.6
XP_022517430.1	8411	10268	0	3568_Fonsecaea_monophora	GCF_001642475.1	1858	8.0	Group_3	Fonsecaea_monophora	TRI12	PF06609.14	nan
XP_022517431.1	11528	13255	0	3568_Fonsecaea_monophora	GCF_001642475.1	1728	7.0	Group_4	Fonsecaea_monophora	MFS_1	PF07690.17	nan
XP_022517431.1	11528	13255	0	3568_Fonsecaea_monophora	GCF_001642475.1	1728	7.0	Group_4	Fonsecaea_monophora	TRI12	PF06609.14	nan
XP_022496745.1	1	592	1	3569_Fonsecaea_nubica	GCF_001646965.1	592	11.0	Group_5	Fonsecaea_nubica	DJ-1_PfpI	PF01965.25	nan
XP_022496746.1	1988	4693	1	3569_Fonsecaea_nubica	GCF_001646965.1	2706	10.0	Group_2	Fonsecaea_nubica	ABC2_membrane_7	PF19055.1	nan
XP_022496746.1	1988	4693	1	3569_Fonsecaea_nubica	GCF_001646965.1	2706	10.0	Group_2	Fonsecaea_nubica	ABC_tran	PF00005.28	nan
XP_022496746.1	1988	4693	1	3569_Fonsecaea_nubica	GCF_001646965.1	2706	10.0	Group_2	Fonsecaea_nubica	DIT1_PvcA	PF05141.13	nan
XP_022496747.1	5366	9282	0	3569_Fonsecaea_nubica	GCF_001646965.1	3917	9.0	Group_3	Fonsecaea_nubica	AMP-binding	PF00501.29	Group_3.3
XP_022496747.1	5366	9282	0	3569_Fonsecaea_nubica	GCF_001646965.1	3917	9.0	Group_3	Fonsecaea_nubica	PP-binding	PF00550.26	nan
XP_022496747.1	5366	9282	0	3569_Fonsecaea_nubica	GCF_001646965.1	3917	9.0	Group_3	Fonsecaea_nubica	Transferase	PF02458.16	nan
XP_022496748.1	10350	12208	0	3569_Fonsecaea_nubica	GCF_001646965.1	1859	8.0	Group_3	Fonsecaea_nubica	MFS_1	PF07690.17	Group_3.6
XP_022496748.1	10350	12208	0	3569_Fonsecaea_nubica	GCF_001646965.1	1859	8.0	Group_3	Fonsecaea_nubica	TRI12	PF06609.14	nan
XP_022496749.1	13466	15193	0	3569_Fonsecaea_nubica	GCF_001646965.1	1728	7.0	Group_4	Fonsecaea_nubica	MFS_1	PF07690.17	nan
XP_022496749.1	13466	15193	0	3569_Fonsecaea_nubica	GCF_001646965.1	1728	7.0	Group_4	Fonsecaea_nubica	TRI12	PF06609.14	nan
XP_033541379.1	1	1236	1	3695_Lindgomyces_ingoldianus	GCF_010093535.1	1236	9.0	Group_5	Lindgomyces_ingoldianus	DJ-1_PfpI	PF01965.25	nan
XP_033541380.1	1571	3873	1	3695_Lindgomyces_ingoldianus	GCF_010093535.1	2303	8.0	Group_4	Lindgomyces_ingoldianus	MFS_1	PF07690.17	nan
XP_033541381.1	14179	16402	1	3695_Lindgomyces_ingoldianus	GCF_010093535.1	2224	7.0	Group_3	Lindgomyces_ingoldianus	MFS_1	PF07690.17	nan
XP_033541381.1	14179	16402	1	3695_Lindgomyces_ingoldianus	GCF_010093535.1	2224	7.0	Group_3	Lindgomyces_ingoldianus	TRI12	PF06609.14	nan
