Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF0327136.1	19638	21445	0	1113_Colletotrichum_asianum	GCA_009806415.1	1808	8.0	Group_7	Colletotrichum_asianum	MFS_1	PF07690.17	nan
KAF0327137.1	21699	23413	1	1113_Colletotrichum_asianum	GCA_009806415.1	1715	7.0	Group_8	Colletotrichum_asianum	MFS_1	PF07690.17	nan
KAF0327138.1	24157	26487	0	1113_Colletotrichum_asianum	GCA_009806415.1	2331	6.0	Group_9	Colletotrichum_asianum	Fungal_trans	PF04082.19	nan
KAF0327139.1	26621	27204	1	1113_Colletotrichum_asianum	GCA_009806415.1	584	5.0	Group_10	Colletotrichum_asianum	none	none	nan
KAF0327140.1	28875	30512	0	1113_Colletotrichum_asianum	GCA_009806415.1	1638	4.0	Group_11	Colletotrichum_asianum	p450	PF00067.23	nan
KAF3797952.1	1	11926	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	11926	19.0	Group_1	Colletotrichum_gloeosporioides	AbfB	PF05270.14	nan
KAF3797952.1	1	11926	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	11926	19.0	Group_1	Colletotrichum_gloeosporioides	ArabFuran-catal	PF09206.12	nan
KAF3797952.1	1	11926	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	11926	19.0	Group_1	Colletotrichum_gloeosporioides	Lactamase_B_2	PF12706.8	nan
KAF3797952.1	1	11926	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	11926	19.0	Group_1	Colletotrichum_gloeosporioides	Lactamase_B_3	PF13483.7	nan
KAF3797952.1	1	11926	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	11926	19.0	Group_1	Colletotrichum_gloeosporioides	MFS_1	PF07690.17	nan
KAF3797953.1	6932	8698	1	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	1767	18.0	Group_0	Colletotrichum_gloeosporioides	DIT1_PvcA	PF05141.13	nan
KAF3797954.1	13234	15996	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	2763	17.0	Group_2	Colletotrichum_gloeosporioides	Cu-oxidase	PF00394.23	nan
KAF3797954.1	13234	15996	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	2763	17.0	Group_2	Colletotrichum_gloeosporioides	Cu-oxidase_2	PF07731.15	nan
KAF3797954.1	13234	15996	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	2763	17.0	Group_2	Colletotrichum_gloeosporioides	Cu-oxidase_3	PF07732.16	nan
KAF3797955.1	16336	18847	1	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	2512	16.0	Group_3	Colletotrichum_gloeosporioides	Aspzincin_M35	PF14521.7	nan
KAF3797955.1	16336	18847	1	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	2512	16.0	Group_3	Colletotrichum_gloeosporioides	Lipase_GDSL_2	PF13472.7	nan
KAF3797956.1	20024	20973	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	950	15.0	Group_4	Colletotrichum_gloeosporioides	PQ-loop	PF04193.15	nan
KAF3797957.1	21124	22660	1	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	1537	14.0	Group_5	Colletotrichum_gloeosporioides	none	none	nan
KAF3797958.1	23470	25666	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	2197	13.0	Group_6	Colletotrichum_gloeosporioides	none	none	nan
KAF3797959.1	31063	32872	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	1810	12.0	Group_7	Colletotrichum_gloeosporioides	MFS_1	PF07690.17	nan
KAF3797960.1	33261	34973	1	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	1713	11.0	Group_8	Colletotrichum_gloeosporioides	MFS_1	PF07690.17	nan
KAF3797961.1	35719	38049	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	2331	10.0	Group_9	Colletotrichum_gloeosporioides	Fungal_trans	PF04082.19	nan
KAF3797962.1	38180	38635	1	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	456	9.0	Group_10	Colletotrichum_gloeosporioides	none	none	nan
KAF3797963.1	40271	41908	0	1248_Colletotrichum_gloeosporioides	GCA_011800055.1	1638	8.0	Group_11	Colletotrichum_gloeosporioides	p450	PF00067.23	nan
KAH0425986.1	1	1512	0	1255_Colletotrichum_camelliae	GCA_011947485.2	1512	7.0	Group_13	Colletotrichum_camelliae	AbfB	PF05270.14	nan
KAH0425986.1	1	1512	0	1255_Colletotrichum_camelliae	GCA_011947485.2	1512	7.0	Group_13	Colletotrichum_camelliae	ArabFuran-catal	PF09206.12	nan
KAH0425987.1	1845	3610	1	1255_Colletotrichum_camelliae	GCA_011947485.2	1766	6.0	Group_0	Colletotrichum_camelliae	DIT1_PvcA	PF05141.13	nan
KAH0425988.1	5364	6843	0	1255_Colletotrichum_camelliae	GCA_011947485.2	1480	5.0	Group_1	Colletotrichum_camelliae	MFS_1	PF07690.17	nan
KAH0425989.1	8219	10242	0	1255_Colletotrichum_camelliae	GCA_011947485.2	2024	4.0	Group_2	Colletotrichum_camelliae	Cu-oxidase	PF00394.23	nan
KAH0425989.1	8219	10242	0	1255_Colletotrichum_camelliae	GCA_011947485.2	2024	4.0	Group_2	Colletotrichum_camelliae	Cu-oxidase_2	PF07731.15	nan
KAH0425989.1	8219	10242	0	1255_Colletotrichum_camelliae	GCA_011947485.2	2024	4.0	Group_2	Colletotrichum_camelliae	Cu-oxidase_3	PF07732.16	nan
KAF4426974.1	7277	8797	0	1317_Colletotrichum_fructicola	GCA_012932255.1	1521	1.0	Group_11	Colletotrichum_fructicola	p450	PF00067.23	nan
KAF4426973.1	11163	13491	0	1317_Colletotrichum_fructicola	GCA_012932255.1	2329	2.0	Group_9	Colletotrichum_fructicola	Fungal_trans	PF04082.19	nan
KAF4426973.1	11163	13491	0	1317_Colletotrichum_fructicola	GCA_012932255.1	2329	2.0	Group_9	Colletotrichum_fructicola	Zn_clus	PF00172.19	nan
KAF4426968.1	14233	15944	1	1317_Colletotrichum_fructicola	GCA_012932255.1	1712	3.0	Group_8	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4426968.1	14233	15944	1	1317_Colletotrichum_fructicola	GCA_012932255.1	1712	3.0	Group_8	Colletotrichum_fructicola	Sugar_tr	PF00083.25	nan
KAF4426967.1	16334	18143	0	1317_Colletotrichum_fructicola	GCA_012932255.1	1810	4.0	Group_7	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4426967.1	16334	18143	0	1317_Colletotrichum_fructicola	GCA_012932255.1	1810	4.0	Group_7	Colletotrichum_fructicola	Sugar_tr	PF00083.25	nan
KAF4426966.1	25034	26597	1	1317_Colletotrichum_fructicola	GCA_012932255.1	1564	5.0	Group_5	Colletotrichum_fructicola	none	none	nan
KAF4426965.1	26759	27708	0	1317_Colletotrichum_fructicola	GCA_012932255.1	950	6.0	Group_4	Colletotrichum_fructicola	PQ-loop	PF04193.15	nan
KAF4427308.1	28883	31336	1	1317_Colletotrichum_fructicola	GCA_012932255.1	2454	7.0	Group_3	Colletotrichum_fructicola	Aspzincin_M35	PF14521.7	nan
KAF4427308.1	28883	31336	1	1317_Colletotrichum_fructicola	GCA_012932255.1	2454	7.0	Group_3	Colletotrichum_fructicola	Lipase_GDSL_2	PF13472.7	nan
KAF4427309.1	31885	33971	0	1317_Colletotrichum_fructicola	GCA_012932255.1	2087	8.0	Group_2	Colletotrichum_fructicola	Cu-oxidase	PF00394.23	nan
KAF4427309.1	31885	33971	0	1317_Colletotrichum_fructicola	GCA_012932255.1	2087	8.0	Group_2	Colletotrichum_fructicola	Cu-oxidase_2	PF07731.15	nan
KAF4427309.1	31885	33971	0	1317_Colletotrichum_fructicola	GCA_012932255.1	2087	8.0	Group_2	Colletotrichum_fructicola	Cu-oxidase_3	PF07732.16	nan
KAF4427310.1	35284	36763	0	1317_Colletotrichum_fructicola	GCA_012932255.1	1480	9.0	Group_1	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4427311.1	38509	40275	1	1317_Colletotrichum_fructicola	GCA_012932255.1	1767	10.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4427304.1	40608	42119	0	1317_Colletotrichum_fructicola	GCA_012932255.1	1512	11.0	Group_13	Colletotrichum_fructicola	AbfB	PF05270.14	nan
KAF4427304.1	40608	42119	0	1317_Colletotrichum_fructicola	GCA_012932255.1	1512	11.0	Group_13	Colletotrichum_fructicola	ArabFuran-catal	PF09206.12	nan
KAF4855711.1	1	1480	0	1335_Colletotrichum_siamense	GCA_013201745.1	1480	1.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4855732.1	3234	5000	1	1335_Colletotrichum_siamense	GCA_013201745.1	1767	2.0	Group_0	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	nan
KAF4855715.1	5328	6839	0	1335_Colletotrichum_siamense	GCA_013201745.1	1512	3.0	Group_13	Colletotrichum_siamense	AbfB	PF05270.14	nan
KAF4855715.1	5328	6839	0	1335_Colletotrichum_siamense	GCA_013201745.1	1512	3.0	Group_13	Colletotrichum_siamense	ArabFuran-catal	PF09206.12	nan
KAF4855733.1	9092	9904	0	1335_Colletotrichum_siamense	GCA_013201745.1	813	4.0	Group_20	Colletotrichum_siamense	Lactamase_B_2	PF12706.8	nan
KAF4855733.1	9092	9904	0	1335_Colletotrichum_siamense	GCA_013201745.1	813	4.0	Group_20	Colletotrichum_siamense	Lactamase_B_3	PF13483.7	nan
KAF4914934.1	1	1480	0	1338_Colletotrichum_viniferum	GCA_013201765.1	1480	1.0	Group_1	Colletotrichum_viniferum	MFS_1	PF07690.17	nan
KAF4914935.1	3234	5000	1	1338_Colletotrichum_viniferum	GCA_013201765.1	1767	2.0	Group_0	Colletotrichum_viniferum	DIT1_PvcA	PF05141.13	nan
KAF4914936.1	5330	6841	0	1338_Colletotrichum_viniferum	GCA_013201765.1	1512	3.0	Group_13	Colletotrichum_viniferum	AbfB	PF05270.14	nan
KAF4914936.1	5330	6841	0	1338_Colletotrichum_viniferum	GCA_013201765.1	1512	3.0	Group_13	Colletotrichum_viniferum	ArabFuran-catal	PF09206.12	nan
KAF4829568.1	1	1494	0	1340_Colletotrichum_tropicale	GCA_013201785.1	1494	1.0	Group_11	Colletotrichum_tropicale	p450	PF00067.23	nan
KAF4829565.1	3179	3653	1	1340_Colletotrichum_tropicale	GCA_013201785.1	475	2.0	Group_10	Colletotrichum_tropicale	none	none	nan
KAF4829566.1	3896	6226	0	1340_Colletotrichum_tropicale	GCA_013201785.1	2331	3.0	Group_9	Colletotrichum_tropicale	Fungal_trans	PF04082.19	nan
KAF4829742.1	6970	8683	1	1340_Colletotrichum_tropicale	GCA_013201785.1	1714	4.0	Group_8	Colletotrichum_tropicale	MFS_1	PF07690.17	nan
KAF4829742.1	6970	8683	1	1340_Colletotrichum_tropicale	GCA_013201785.1	1714	4.0	Group_8	Colletotrichum_tropicale	Sugar_tr	PF00083.25	nan
KAF4829743.1	9072	10882	0	1340_Colletotrichum_tropicale	GCA_013201785.1	1811	5.0	Group_7	Colletotrichum_tropicale	MFS_1	PF07690.17	nan
KAF4829743.1	9072	10882	0	1340_Colletotrichum_tropicale	GCA_013201785.1	1811	5.0	Group_7	Colletotrichum_tropicale	Sugar_tr	PF00083.25	nan
KAF4829703.1	11557	13684	0	1340_Colletotrichum_tropicale	GCA_013201785.1	2128	6.0	Group_6	Colletotrichum_tropicale	HET	PF06985.12	nan
KAF4829705.1	20155	21488	1	1340_Colletotrichum_tropicale	GCA_013201785.1	1334	7.0	Group_5	Colletotrichum_tropicale	none	none	nan
KAF4829704.1	21651	22600	0	1340_Colletotrichum_tropicale	GCA_013201785.1	950	8.0	Group_4	Colletotrichum_tropicale	PQ-loop	PF04193.15	nan
KAF4829700.1	23786	26239	1	1340_Colletotrichum_tropicale	GCA_013201785.1	2454	9.0	Group_3	Colletotrichum_tropicale	Aspzincin_M35	PF14521.7	nan
KAF4829700.1	23786	26239	1	1340_Colletotrichum_tropicale	GCA_013201785.1	2454	9.0	Group_3	Colletotrichum_tropicale	Lipase_GDSL_2	PF13472.7	nan
KAF4829699.1	26813	28905	0	1340_Colletotrichum_tropicale	GCA_013201785.1	2093	10.0	Group_2	Colletotrichum_tropicale	Cu-oxidase	PF00394.23	nan
KAF4829699.1	26813	28905	0	1340_Colletotrichum_tropicale	GCA_013201785.1	2093	10.0	Group_2	Colletotrichum_tropicale	Cu-oxidase_2	PF07731.15	nan
KAF4829699.1	26813	28905	0	1340_Colletotrichum_tropicale	GCA_013201785.1	2093	10.0	Group_2	Colletotrichum_tropicale	Cu-oxidase_3	PF07732.16	nan
KAF4829701.1	30219	31698	0	1340_Colletotrichum_tropicale	GCA_013201785.1	1480	11.0	Group_1	Colletotrichum_tropicale	MFS_1	PF07690.17	nan
KAF4829617.1	33459	35225	1	1340_Colletotrichum_tropicale	GCA_013201785.1	1767	12.0	Group_0	Colletotrichum_tropicale	DIT1_PvcA	PF05141.13	nan
KAF4829714.1	35560	37071	0	1340_Colletotrichum_tropicale	GCA_013201785.1	1512	13.0	Group_13	Colletotrichum_tropicale	AbfB	PF05270.14	nan
KAF4829714.1	35560	37071	0	1340_Colletotrichum_tropicale	GCA_013201785.1	1512	13.0	Group_13	Colletotrichum_tropicale	ArabFuran-catal	PF09206.12	nan
KAF4829713.1	39330	40142	0	1340_Colletotrichum_tropicale	GCA_013201785.1	813	14.0	Group_20	Colletotrichum_tropicale	Lactamase_B_2	PF12706.8	nan
KAF4829713.1	39330	40142	0	1340_Colletotrichum_tropicale	GCA_013201785.1	813	14.0	Group_20	Colletotrichum_tropicale	Lactamase_B_3	PF13483.7	nan
KAF4833071.1	1	1480	0	1344_Colletotrichum_siamense	GCA_013201795.1	1480	1.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4833096.1	3234	5000	1	1344_Colletotrichum_siamense	GCA_013201795.1	1767	2.0	Group_0	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	nan
KAF4833094.1	5328	6839	0	1344_Colletotrichum_siamense	GCA_013201795.1	1512	3.0	Group_13	Colletotrichum_siamense	AbfB	PF05270.14	nan
KAF4833094.1	5328	6839	0	1344_Colletotrichum_siamense	GCA_013201795.1	1512	3.0	Group_13	Colletotrichum_siamense	ArabFuran-catal	PF09206.12	nan
KAF4833095.1	9092	9904	0	1344_Colletotrichum_siamense	GCA_013201795.1	813	4.0	Group_20	Colletotrichum_siamense	Lactamase_B_2	PF12706.8	nan
KAF4833095.1	9092	9904	0	1344_Colletotrichum_siamense	GCA_013201795.1	813	4.0	Group_20	Colletotrichum_siamense	Lactamase_B_3	PF13483.7	nan
KAF4861797.1	2634	3446	0	1350_Colletotrichum_siamense	GCA_013201865.1	813	20.0	Group_20	Colletotrichum_siamense	Lactamase_B_2	PF12706.8	nan
KAF4861797.1	2634	3446	0	1350_Colletotrichum_siamense	GCA_013201865.1	813	20.0	Group_20	Colletotrichum_siamense	Lactamase_B_3	PF13483.7	nan
KAF4861798.1	5698	7209	0	1350_Colletotrichum_siamense	GCA_013201865.1	1512	19.0	Group_13	Colletotrichum_siamense	AbfB	PF05270.14	nan
KAF4861798.1	5698	7209	0	1350_Colletotrichum_siamense	GCA_013201865.1	1512	19.0	Group_13	Colletotrichum_siamense	ArabFuran-catal	PF09206.12	nan
KAF4861814.1	7539	9305	1	1350_Colletotrichum_siamense	GCA_013201865.1	1767	18.0	Group_0	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	nan
KAF4861813.1	11190	12669	0	1350_Colletotrichum_siamense	GCA_013201865.1	1480	17.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4861816.1	13963	16047	0	1350_Colletotrichum_siamense	GCA_013201865.1	2085	16.0	Group_2	Colletotrichum_siamense	Cu-oxidase	PF00394.23	nan
KAF4861816.1	13963	16047	0	1350_Colletotrichum_siamense	GCA_013201865.1	2085	16.0	Group_2	Colletotrichum_siamense	Cu-oxidase_2	PF07731.15	nan
KAF4861816.1	13963	16047	0	1350_Colletotrichum_siamense	GCA_013201865.1	2085	16.0	Group_2	Colletotrichum_siamense	Cu-oxidase_3	PF07732.16	nan
KAF4861815.1	22466	24919	1	1350_Colletotrichum_siamense	GCA_013201865.1	2454	15.0	Group_3	Colletotrichum_siamense	Aspzincin_M35	PF14521.7	nan
KAF4861815.1	22466	24919	1	1350_Colletotrichum_siamense	GCA_013201865.1	2454	15.0	Group_3	Colletotrichum_siamense	Lipase_GDSL_2	PF13472.7	nan
KAF4861810.1	26095	27044	0	1350_Colletotrichum_siamense	GCA_013201865.1	950	14.0	Group_4	Colletotrichum_siamense	PQ-loop	PF04193.15	nan
KAF4861809.1	27206	28742	1	1350_Colletotrichum_siamense	GCA_013201865.1	1537	13.0	Group_5	Colletotrichum_siamense	none	none	nan
KAF4861812.1	32091	34219	0	1350_Colletotrichum_siamense	GCA_013201865.1	2129	12.0	Group_6	Colletotrichum_siamense	HET	PF06985.12	nan
KAF4861811.1	34905	36714	0	1350_Colletotrichum_siamense	GCA_013201865.1	1810	11.0	Group_7	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4861818.1	37104	38816	1	1350_Colletotrichum_siamense	GCA_013201865.1	1713	10.0	Group_8	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4861818.1	37104	38816	1	1350_Colletotrichum_siamense	GCA_013201865.1	1713	10.0	Group_8	Colletotrichum_siamense	Sugar_tr	PF00083.25	nan
KAF4861817.1	39559	41885	0	1350_Colletotrichum_siamense	GCA_013201865.1	2327	9.0	Group_9	Colletotrichum_siamense	Fungal_trans	PF04082.19	nan
KAF4861786.1	42128	42602	1	1350_Colletotrichum_siamense	GCA_013201865.1	475	8.0	Group_10	Colletotrichum_siamense	none	none	nan
KAF4861787.1	44329	45783	0	1350_Colletotrichum_siamense	GCA_013201865.1	1455	7.0	Group_11	Colletotrichum_siamense	p450	PF00067.23	nan
KAF4890697.1	7277	8746	0	1355_Colletotrichum_fructicola	GCA_013201875.1	1470	1.0	Group_11	Colletotrichum_fructicola	p450	PF00067.23	nan
KAF4890746.1	10465	10939	1	1355_Colletotrichum_fructicola	GCA_013201875.1	475	2.0	Group_10	Colletotrichum_fructicola	none	none	nan
KAF4890745.1	11163	13491	0	1355_Colletotrichum_fructicola	GCA_013201875.1	2329	3.0	Group_9	Colletotrichum_fructicola	Fungal_trans	PF04082.19	nan
KAF4890717.1	14233	15944	1	1355_Colletotrichum_fructicola	GCA_013201875.1	1712	4.0	Group_8	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4890744.1	16334	18143	0	1355_Colletotrichum_fructicola	GCA_013201875.1	1810	5.0	Group_7	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4890744.1	16334	18143	0	1355_Colletotrichum_fructicola	GCA_013201875.1	1810	5.0	Group_7	Colletotrichum_fructicola	Sugar_tr	PF00083.25	nan
KAF4890748.1	25034	26597	1	1355_Colletotrichum_fructicola	GCA_013201875.1	1564	6.0	Group_5	Colletotrichum_fructicola	none	none	nan
KAF4890747.1	26759	27708	0	1355_Colletotrichum_fructicola	GCA_013201875.1	950	7.0	Group_4	Colletotrichum_fructicola	PQ-loop	PF04193.15	nan
KAF4890716.1	28883	31336	1	1355_Colletotrichum_fructicola	GCA_013201875.1	2454	8.0	Group_3	Colletotrichum_fructicola	Aspzincin_M35	PF14521.7	nan
KAF4890716.1	28883	31336	1	1355_Colletotrichum_fructicola	GCA_013201875.1	2454	8.0	Group_3	Colletotrichum_fructicola	Lipase_GDSL_2	PF13472.7	nan
KAF4890743.1	31885	33971	0	1355_Colletotrichum_fructicola	GCA_013201875.1	2087	9.0	Group_2	Colletotrichum_fructicola	Cu-oxidase	PF00394.23	nan
KAF4890743.1	31885	33971	0	1355_Colletotrichum_fructicola	GCA_013201875.1	2087	9.0	Group_2	Colletotrichum_fructicola	Cu-oxidase_2	PF07731.15	nan
KAF4890743.1	31885	33971	0	1355_Colletotrichum_fructicola	GCA_013201875.1	2087	9.0	Group_2	Colletotrichum_fructicola	Cu-oxidase_3	PF07732.16	nan
KAF4890694.1	35284	36763	0	1355_Colletotrichum_fructicola	GCA_013201875.1	1480	10.0	Group_1	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4890695.1	38509	40275	1	1355_Colletotrichum_fructicola	GCA_013201875.1	1767	11.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4890692.1	40608	42119	0	1355_Colletotrichum_fructicola	GCA_013201875.1	1512	12.0	Group_13	Colletotrichum_fructicola	AbfB	PF05270.14	nan
KAF4890692.1	40608	42119	0	1355_Colletotrichum_fructicola	GCA_013201875.1	1512	12.0	Group_13	Colletotrichum_fructicola	ArabFuran-catal	PF09206.12	nan
KAF4895380.1	2615	3427	0	1362_Colletotrichum_fructicola	GCA_013201905.1	813	20.0	Group_20	Colletotrichum_fructicola	Lactamase_B_2	PF12706.8	nan
KAF4895380.1	2615	3427	0	1362_Colletotrichum_fructicola	GCA_013201905.1	813	20.0	Group_20	Colletotrichum_fructicola	Lactamase_B_3	PF13483.7	nan
KAF4895414.1	7683	9194	0	1362_Colletotrichum_fructicola	GCA_013201905.1	1512	19.0	Group_13	Colletotrichum_fructicola	AbfB	PF05270.14	nan
KAF4895414.1	7683	9194	0	1362_Colletotrichum_fructicola	GCA_013201905.1	1512	19.0	Group_13	Colletotrichum_fructicola	ArabFuran-catal	PF09206.12	nan
KAF4895415.1	9527	11293	1	1362_Colletotrichum_fructicola	GCA_013201905.1	1767	18.0	Group_0	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4895416.1	13039	14518	0	1362_Colletotrichum_fructicola	GCA_013201905.1	1480	17.0	Group_1	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4895417.1	15831	17917	0	1362_Colletotrichum_fructicola	GCA_013201905.1	2087	16.0	Group_2	Colletotrichum_fructicola	Cu-oxidase	PF00394.23	nan
