Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF4778471.1	13307	14222	1	1232_Colletotrichum_scovillei	GCA_011075155.1	916	5.0	Group_2	Colletotrichum_scovillei	Mpv17_PMP22	PF04117.13	Group_2.2
KAF4778621.1	14917	16655	0	1232_Colletotrichum_scovillei	GCA_011075155.1	1739	4.0	Group_1	Colletotrichum_scovillei	HET	PF06985.12	nan
KAF4778468.1	16953	21084	1	1232_Colletotrichum_scovillei	GCA_011075155.1	4132	3.0	Group_0	Colletotrichum_scovillei	none	none	nan
KAF5699213.1	1	1799	1	1454_Fusarium_mundagurra	GCA_013396205.1	1799	2.0	Group_4	Fusarium_mundagurra	MFS_1	PF07690.17	nan
KAF5699214.1	2715	4423	0	1454_Fusarium_mundagurra	GCA_013396205.1	1709	1.0	Group_3	Fusarium_mundagurra	DIT1_PvcA	PF05141.13	nan
EXF81625.1	2475	3983	1	243_Colletotrichum_fioriniae	GCA_000582985.1	1509	6.0	Group_4	Colletotrichum_fioriniae	MFS_1	PF07690.17	nan
EXF81626.1	5257	7000	0	243_Colletotrichum_fioriniae	GCA_000582985.1	1744	5.0	Group_3	Colletotrichum_fioriniae	DIT1_PvcA	PF05141.13	nan
EXF81627.1	7529	10494	1	243_Colletotrichum_fioriniae	GCA_000582985.1	2966	4.0	Group_2	Colletotrichum_fioriniae	DHO_dh	PF01180.22	Group_2.1
EXF81627.1	7529	10494	1	243_Colletotrichum_fioriniae	GCA_000582985.1	2966	4.0	Group_2	Colletotrichum_fioriniae	Mpv17_PMP22	PF04117.13	nan
EXF81628.1	11320	12753	0	243_Colletotrichum_fioriniae	GCA_000582985.1	1434	3.0	Group_1	Colletotrichum_fioriniae	HET	PF06985.12	nan
EXF81629.1	14224	16761	1	243_Colletotrichum_fioriniae	GCA_000582985.1	2538	2.0	Group_0	Colletotrichum_fioriniae	none	none	nan
KDN61689.1	1	1389	0	269_Colletotrichum_sublineola	GCA_000696135.1	1389	1.0	Group_1	Colletotrichum_sublineola	HET	PF06985.12	nan
KDN61690.1	2921	5726	1	269_Colletotrichum_sublineola	GCA_000696135.1	2806	2.0	Group_2	Colletotrichum_sublineola	DHO_dh	PF01180.22	Group_2.1
KDN61690.1	2921	5726	1	269_Colletotrichum_sublineola	GCA_000696135.1	2806	2.0	Group_2	Colletotrichum_sublineola	Mpv17_PMP22	PF04117.13	nan
KDN61691.1	6972	8711	0	269_Colletotrichum_sublineola	GCA_000696135.1	1740	3.0	Group_3	Colletotrichum_sublineola	DIT1_PvcA	PF05141.13	nan
KDN61692.1	10354	11863	1	269_Colletotrichum_sublineola	GCA_000696135.1	1510	4.0	Group_4	Colletotrichum_sublineola	MFS_1	PF07690.17	nan
KDN61693.1	13962	15537	1	269_Colletotrichum_sublineola	GCA_000696135.1	1576	5.0	Group_5	Colletotrichum_sublineola	Cu-oxidase	PF00394.23	nan
KDN61693.1	13962	15537	1	269_Colletotrichum_sublineola	GCA_000696135.1	1576	5.0	Group_5	Colletotrichum_sublineola	Cu-oxidase_2	PF07731.15	nan
KDN61693.1	13962	15537	1	269_Colletotrichum_sublineola	GCA_000696135.1	1576	5.0	Group_5	Colletotrichum_sublineola	Cu-oxidase_3	PF07732.16	nan
XP_007594737.1	2475	3983	1	3515_Colletotrichum_fioriniae	GCF_000582985.1	1509	6.0	Group_4	Colletotrichum_fioriniae	MFS_1	PF07690.17	nan
XP_007594738.1	5257	7000	0	3515_Colletotrichum_fioriniae	GCF_000582985.1	1744	5.0	Group_3	Colletotrichum_fioriniae	DIT1_PvcA	PF05141.13	nan
XP_007594739.1	7529	10494	1	3515_Colletotrichum_fioriniae	GCF_000582985.1	2966	4.0	Group_2	Colletotrichum_fioriniae	DHO_dh	PF01180.22	Group_2.1
XP_007594739.1	7529	10494	1	3515_Colletotrichum_fioriniae	GCF_000582985.1	2966	4.0	Group_2	Colletotrichum_fioriniae	Mpv17_PMP22	PF04117.13	nan
XP_007594740.1	11320	12753	0	3515_Colletotrichum_fioriniae	GCF_000582985.1	1434	3.0	Group_1	Colletotrichum_fioriniae	HET	PF06985.12	nan
XP_007594741.1	14224	16761	1	3515_Colletotrichum_fioriniae	GCF_000582985.1	2538	2.0	Group_0	Colletotrichum_fioriniae	none	none	nan
XP_022477573.1	4811	6264	1	3588_Colletotrichum_orchidophilum	GCF_001831195.1	1454	11.0	Group_6	Colletotrichum_orchidophilum	DHR10	PF18595.2	nan
XP_022477573.1	4811	6264	1	3588_Colletotrichum_orchidophilum	GCF_001831195.1	1454	11.0	Group_6	Colletotrichum_orchidophilum	Nuf2	PF03800.15	nan
XP_022477575.1	13648	16209	0	3588_Colletotrichum_orchidophilum	GCF_001831195.1	2562	10.0	Group_0	Colletotrichum_orchidophilum	none	none	nan
XP_022477576.1	17660	19090	1	3588_Colletotrichum_orchidophilum	GCF_001831195.1	1431	9.0	Group_1	Colletotrichum_orchidophilum	HET	PF06985.12	nan
XP_022477577.1	19769	22862	0	3588_Colletotrichum_orchidophilum	GCF_001831195.1	3094	8.0	Group_2	Colletotrichum_orchidophilum	DHO_dh	PF01180.22	Group_2.1
XP_022477577.1	19769	22862	0	3588_Colletotrichum_orchidophilum	GCF_001831195.1	3094	8.0	Group_2	Colletotrichum_orchidophilum	Mpv17_PMP22	PF04117.13	nan
XP_022477578.1	23404	25156	1	3588_Colletotrichum_orchidophilum	GCF_001831195.1	1753	7.0	Group_3	Colletotrichum_orchidophilum	DIT1_PvcA	PF05141.13	nan
XP_022477579.1	26389	27894	0	3588_Colletotrichum_orchidophilum	GCF_001831195.1	1506	6.0	Group_4	Colletotrichum_orchidophilum	MFS_1	PF07690.17	nan
XP_022477580.1	29364	31462	0	3588_Colletotrichum_orchidophilum	GCF_001831195.1	2099	5.0	Group_5	Colletotrichum_orchidophilum	Cu-oxidase	PF00394.23	nan
XP_022477580.1	29364	31462	0	3588_Colletotrichum_orchidophilum	GCF_001831195.1	2099	5.0	Group_5	Colletotrichum_orchidophilum	Cu-oxidase_2	PF07731.15	nan
XP_022477580.1	29364	31462	0	3588_Colletotrichum_orchidophilum	GCF_001831195.1	2099	5.0	Group_5	Colletotrichum_orchidophilum	Cu-oxidase_3	PF07732.16	nan
XP_035331431.1	2523	4974	1	3713_Colletotrichum_scovillei	GCF_011075155.1	2452	9.0	Group_5	Colletotrichum_scovillei	Cu-oxidase	PF00394.23	nan
XP_035331431.1	2523	4974	1	3713_Colletotrichum_scovillei	GCF_011075155.1	2452	9.0	Group_5	Colletotrichum_scovillei	Cu-oxidase_2	PF07731.15	nan
XP_035331431.1	2523	4974	1	3713_Colletotrichum_scovillei	GCF_011075155.1	2452	9.0	Group_5	Colletotrichum_scovillei	Cu-oxidase_3	PF07732.16	nan
XP_035331751.1	6469	7980	1	3713_Colletotrichum_scovillei	GCF_011075155.1	1512	8.0	Group_4	Colletotrichum_scovillei	MFS_1	PF07690.17	nan
XP_035331877.1	9112	11230	0	3713_Colletotrichum_scovillei	GCF_011075155.1	2119	7.0	Group_3	Colletotrichum_scovillei	DIT1_PvcA	PF05141.13	nan
XP_035331549.1	11460	12953	1	3713_Colletotrichum_scovillei	GCF_011075155.1	1494	6.0	Group_2	Colletotrichum_scovillei	DHO_dh	PF01180.22	nan
XP_035331474.1	13307	14222	1	3713_Colletotrichum_scovillei	GCF_011075155.1	916	5.0	Group_2	Colletotrichum_scovillei	Mpv17_PMP22	PF04117.13	Group_2.2
XP_035331624.1	14917	16655	0	3713_Colletotrichum_scovillei	GCF_011075155.1	1739	4.0	Group_1	Colletotrichum_scovillei	HET	PF06985.12	nan
XP_035331471.1	16953	21084	1	3713_Colletotrichum_scovillei	GCF_011075155.1	4132	3.0	Group_0	Colletotrichum_scovillei	none	none	nan
KXH64555.1	1	1446	0	495_Colletotrichum_nymphaeae	GCA_001563115.1	1446	1.0	Group_6	Colletotrichum_nymphaeae	DHR10	PF18595.2	nan
KXH64555.1	1	1446	0	495_Colletotrichum_nymphaeae	GCA_001563115.1	1446	1.0	Group_6	Colletotrichum_nymphaeae	Nuf2	PF03800.15	nan
KXH64556.1	9157	11700	1	495_Colletotrichum_nymphaeae	GCA_001563115.1	2544	2.0	Group_0	Colletotrichum_nymphaeae	none	none	nan
KXH64557.1	12984	14387	0	495_Colletotrichum_nymphaeae	GCA_001563115.1	1404	3.0	Group_1	Colletotrichum_nymphaeae	HET	PF06985.12	nan
KXH64558.1	15171	18128	1	495_Colletotrichum_nymphaeae	GCA_001563115.1	2958	4.0	Group_2	Colletotrichum_nymphaeae	DHO_dh	PF01180.22	Group_2.1
KXH64558.1	15171	18128	1	495_Colletotrichum_nymphaeae	GCA_001563115.1	2958	4.0	Group_2	Colletotrichum_nymphaeae	Mpv17_PMP22	PF04117.13	nan
KXH64559.1	18605	20349	0	495_Colletotrichum_nymphaeae	GCA_001563115.1	1745	5.0	Group_3	Colletotrichum_nymphaeae	DIT1_PvcA	PF05141.13	nan
KXH64560.1	21619	23127	1	495_Colletotrichum_nymphaeae	GCA_001563115.1	1509	6.0	Group_4	Colletotrichum_nymphaeae	MFS_1	PF07690.17	nan
KXH52229.1	1918	3426	1	496_Colletotrichum_simmondsii	GCA_001563135.1	1509	7.0	Group_4	Colletotrichum_simmondsii	MFS_1	PF07690.17	nan
KXH52230.1	4693	6437	0	496_Colletotrichum_simmondsii	GCA_001563135.1	1745	6.0	Group_3	Colletotrichum_simmondsii	DIT1_PvcA	PF05141.13	nan
KXH52231.1	8773	9688	1	496_Colletotrichum_simmondsii	GCA_001563135.1	916	5.0	Group_2	Colletotrichum_simmondsii	Mpv17_PMP22	PF04117.13	Group_2.1
KXH52232.1	10669	12072	0	496_Colletotrichum_simmondsii	GCA_001563135.1	1404	4.0	Group_1	Colletotrichum_simmondsii	HET	PF06985.12	nan
KXH52233.1	13362	15905	1	496_Colletotrichum_simmondsii	GCA_001563135.1	2544	3.0	Group_0	Colletotrichum_simmondsii	none	none	nan
KXH52235.1	23463	24908	0	496_Colletotrichum_simmondsii	GCA_001563135.1	1446	2.0	Group_6	Colletotrichum_simmondsii	DHR10	PF18595.2	nan
KXH52235.1	23463	24908	0	496_Colletotrichum_simmondsii	GCA_001563135.1	1446	2.0	Group_6	Colletotrichum_simmondsii	Nuf2	PF03800.15	nan
KZL69312.1	10826	12830	1	510_Colletotrichum_tofieldiae	GCA_001625265.1	2005	11.0	Group_5	Colletotrichum_tofieldiae	Cu-oxidase	PF00394.23	nan
KZL69312.1	10826	12830	1	510_Colletotrichum_tofieldiae	GCA_001625265.1	2005	11.0	Group_5	Colletotrichum_tofieldiae	Cu-oxidase_2	PF07731.15	nan
KZL69312.1	10826	12830	1	510_Colletotrichum_tofieldiae	GCA_001625265.1	2005	11.0	Group_5	Colletotrichum_tofieldiae	Cu-oxidase_3	PF07732.16	nan
KZL69282.1	14480	15973	1	510_Colletotrichum_tofieldiae	GCA_001625265.1	1494	10.0	Group_4	Colletotrichum_tofieldiae	MFS_1	PF07690.17	nan
KZL69306.1	17172	18893	0	510_Colletotrichum_tofieldiae	GCA_001625265.1	1722	9.0	Group_3	Colletotrichum_tofieldiae	DIT1_PvcA	PF05141.13	nan
KZL69310.1	19685	22519	1	510_Colletotrichum_tofieldiae	GCA_001625265.1	2835	8.0	Group_2	Colletotrichum_tofieldiae	DHO_dh	PF01180.22	Group_2.1
KZL69310.1	19685	22519	1	510_Colletotrichum_tofieldiae	GCA_001625265.1	2835	8.0	Group_2	Colletotrichum_tofieldiae	Mpv17_PMP22	PF04117.13	nan
KZL69288.1	23268	24213	0	510_Colletotrichum_tofieldiae	GCA_001625265.1	946	7.0	Group_1	Colletotrichum_tofieldiae	none	none	nan
KZL69283.1	25513	28020	1	510_Colletotrichum_tofieldiae	GCA_001625265.1	2508	6.0	Group_0	Colletotrichum_tofieldiae	none	none	nan
KZL69307.1	34719	36457	0	510_Colletotrichum_tofieldiae	GCA_001625265.1	1739	5.0	Group_6	Colletotrichum_tofieldiae	DHR10	PF18595.2	nan
KZL69307.1	34719	36457	0	510_Colletotrichum_tofieldiae	GCA_001625265.1	1739	5.0	Group_6	Colletotrichum_tofieldiae	Nuf2	PF03800.15	nan
KZL78857.1	1	1504	1	511_Colletotrichum_incanum	GCA_001625285.1	1504	8.0	Group_4	Colletotrichum_incanum	MFS_1	PF07690.17	nan
KZL78855.1	2692	4717	0	511_Colletotrichum_incanum	GCA_001625285.1	2026	7.0	Group_3	Colletotrichum_incanum	DIT1_PvcA	PF05141.13	nan
KZL78856.1	5850	9910	1	511_Colletotrichum_incanum	GCA_001625285.1	4061	6.0	Group_2	Colletotrichum_incanum	DHO_dh	PF01180.22	Group_2.1
KZL78856.1	5850	9910	1	511_Colletotrichum_incanum	GCA_001625285.1	4061	6.0	Group_2	Colletotrichum_incanum	Mpv17_PMP22	PF04117.13	nan
KZL78858.1	9641	11029	0	511_Colletotrichum_incanum	GCA_001625285.1	1389	5.0	Group_1	Colletotrichum_incanum	HET	PF06985.12	nan
KZL78859.1	12332	14833	1	511_Colletotrichum_incanum	GCA_001625285.1	2502	4.0	Group_0	Colletotrichum_incanum	none	none	nan
KZL78860.1	21059	23178	0	511_Colletotrichum_incanum	GCA_001625285.1	2120	3.0	Group_6	Colletotrichum_incanum	DHR10	PF18595.2	nan
KZL78860.1	21059	23178	0	511_Colletotrichum_incanum	GCA_001625285.1	2120	3.0	Group_6	Colletotrichum_incanum	Nuf2	PF03800.15	nan
OHF00430.1	4811	6264	1	579_Colletotrichum_orchidophilum	GCA_001831195.1	1454	11.0	Group_6	Colletotrichum_orchidophilum	DHR10	PF18595.2	nan
OHF00430.1	4811	6264	1	579_Colletotrichum_orchidophilum	GCA_001831195.1	1454	11.0	Group_6	Colletotrichum_orchidophilum	Nuf2	PF03800.15	nan
OHF00432.1	13648	16209	0	579_Colletotrichum_orchidophilum	GCA_001831195.1	2562	10.0	Group_0	Colletotrichum_orchidophilum	none	none	nan
OHF00433.1	17660	19090	1	579_Colletotrichum_orchidophilum	GCA_001831195.1	1431	9.0	Group_1	Colletotrichum_orchidophilum	HET	PF06985.12	nan
OHF00434.1	19769	22862	0	579_Colletotrichum_orchidophilum	GCA_001831195.1	3094	8.0	Group_2	Colletotrichum_orchidophilum	DHO_dh	PF01180.22	Group_2.1
OHF00434.1	19769	22862	0	579_Colletotrichum_orchidophilum	GCA_001831195.1	3094	8.0	Group_2	Colletotrichum_orchidophilum	Mpv17_PMP22	PF04117.13	nan
OHF00435.1	23404	25156	1	579_Colletotrichum_orchidophilum	GCA_001831195.1	1753	7.0	Group_3	Colletotrichum_orchidophilum	DIT1_PvcA	PF05141.13	nan
OHF00436.1	26389	27894	0	579_Colletotrichum_orchidophilum	GCA_001831195.1	1506	6.0	Group_4	Colletotrichum_orchidophilum	MFS_1	PF07690.17	nan
OHF00437.1	29364	31462	0	579_Colletotrichum_orchidophilum	GCA_001831195.1	2099	5.0	Group_5	Colletotrichum_orchidophilum	Cu-oxidase	PF00394.23	nan
OHF00437.1	29364	31462	0	579_Colletotrichum_orchidophilum	GCA_001831195.1	2099	5.0	Group_5	Colletotrichum_orchidophilum	Cu-oxidase_2	PF07731.15	nan
OHF00437.1	29364	31462	0	579_Colletotrichum_orchidophilum	GCA_001831195.1	2099	5.0	Group_5	Colletotrichum_orchidophilum	Cu-oxidase_3	PF07732.16	nan
