Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF3800213.1	3956	5999	1	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	2044	2.0	Group_3	Colletotrichum_gloeosporioides	DIT1_PvcA	PF05141.13	nan
KAF3800213.1	3956	5999	1	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	2044	2.0	Group_3	Colletotrichum_gloeosporioides	TauD	PF02668.17	nan
KAF3800214.1	6439	7772	0	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	1334	3.0	Group_4	Colletotrichum_gloeosporioides	DAO	PF01266.25	nan
KAF3800214.1	6439	7772	0	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	1334	3.0	Group_4	Colletotrichum_gloeosporioides	FAD_binding_3	PF01494.20	nan
KAF3800215.1	8784	9624	1	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	841	4.0	Group_5	Colletotrichum_gloeosporioides	Abhydrolase_6	PF12697.8	nan
KAF3800215.1	8784	9624	1	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	841	4.0	Group_5	Colletotrichum_gloeosporioides	Hydrolase_4	PF12146.9	nan
KAF3800216.1	9891	12143	0	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	2253	5.0	Group_6	Colletotrichum_gloeosporioides	Fungal_trans	PF04082.19	nan
KAF3800216.1	9891	12143	0	1251_Colletotrichum_gloeosporioides	GCA_011800055.1	2253	5.0	Group_6	Colletotrichum_gloeosporioides	Zn_clus	PF00172.19	nan
KAF9878655.1	13009	16232	0	1252_Colletotrichum_karsti	GCA_011947395.2	3224	1.0	Group_1	Colletotrichum_karsti	MFS_1	PF07690.17	nan
KAF9878656.1	17783	19846	0	1252_Colletotrichum_karsti	GCA_011947395.2	2064	2.0	Group_2	Colletotrichum_karsti	FAD_binding_3	PF01494.20	nan
KAF9878656.1	17783	19846	0	1252_Colletotrichum_karsti	GCA_011947395.2	2064	2.0	Group_2	Colletotrichum_karsti	Pyr_redox_2	PF07992.15	nan
KAF9878656.1	17783	19846	0	1252_Colletotrichum_karsti	GCA_011947395.2	2064	2.0	Group_2	Colletotrichum_karsti	Pyr_redox_3	PF13738.7	nan
KAF9878657.1	21701	23736	1	1252_Colletotrichum_karsti	GCA_011947395.2	2036	3.0	Group_3	Colletotrichum_karsti	DIT1_PvcA	PF05141.13	nan
KAF9878657.1	21701	23736	1	1252_Colletotrichum_karsti	GCA_011947395.2	2036	3.0	Group_3	Colletotrichum_karsti	TauD	PF02668.17	nan
KAF9878658.1	24075	25418	0	1252_Colletotrichum_karsti	GCA_011947395.2	1344	4.0	Group_4	Colletotrichum_karsti	DAO	PF01266.25	nan
KAF9878658.1	24075	25418	0	1252_Colletotrichum_karsti	GCA_011947395.2	1344	4.0	Group_4	Colletotrichum_karsti	FAD_binding_3	PF01494.20	nan
KAF9878659.1	26468	27285	1	1252_Colletotrichum_karsti	GCA_011947395.2	818	5.0	Group_5	Colletotrichum_karsti	Abhydrolase_6	PF12697.8	nan
KAF9878660.1	27534	29762	0	1252_Colletotrichum_karsti	GCA_011947395.2	2229	6.0	Group_6	Colletotrichum_karsti	Fungal_trans	PF04082.19	nan
KAF9878660.1	27534	29762	0	1252_Colletotrichum_karsti	GCA_011947395.2	2229	6.0	Group_6	Colletotrichum_karsti	Zn_clus	PF00172.19	nan
KAH0430555.1	11481	13733	0	1258_Colletotrichum_camelliae	GCA_011947485.2	2253	8.0	Group_6	Colletotrichum_camelliae	Fungal_trans	PF04082.19	nan
KAH0430556.1	14014	14822	1	1258_Colletotrichum_camelliae	GCA_011947485.2	809	7.0	Group_5	Colletotrichum_camelliae	Abhydrolase_6	PF12697.8	nan
KAH0430557.1	15877	17214	0	1258_Colletotrichum_camelliae	GCA_011947485.2	1338	6.0	Group_4	Colletotrichum_camelliae	DAO	PF01266.25	nan
KAH0430557.1	15877	17214	0	1258_Colletotrichum_camelliae	GCA_011947485.2	1338	6.0	Group_4	Colletotrichum_camelliae	FAD_binding_3	PF01494.20	nan
KAH0430558.1	17660	19703	1	1258_Colletotrichum_camelliae	GCA_011947485.2	2044	5.0	Group_3	Colletotrichum_camelliae	DIT1_PvcA	PF05141.13	nan
KAH0430558.1	17660	19703	1	1258_Colletotrichum_camelliae	GCA_011947485.2	2044	5.0	Group_3	Colletotrichum_camelliae	TauD	PF02668.17	nan
KAH0430559.1	21570	23644	0	1258_Colletotrichum_camelliae	GCA_011947485.2	2075	4.0	Group_2	Colletotrichum_camelliae	FAD_binding_3	PF01494.20	nan
KAH0430559.1	21570	23644	0	1258_Colletotrichum_camelliae	GCA_011947485.2	2075	4.0	Group_2	Colletotrichum_camelliae	Pyr_redox_2	PF07992.15	nan
KAF4430784.1	5289	7105	0	1316_Colletotrichum_fructicola	GCA_012932255.1	1817	11.0	Group_6	Colletotrichum_fructicola	Fungal_trans	PF04082.19	nan
KAF4430784.1	5289	7105	0	1316_Colletotrichum_fructicola	GCA_012932255.1	1817	11.0	Group_6	Colletotrichum_fructicola	Zn_clus	PF00172.19	nan
KAF4430806.1	7824	8627	1	1316_Colletotrichum_fructicola	GCA_012932255.1	804	10.0	Group_5	Colletotrichum_fructicola	Abhydrolase_6	PF12697.8	nan
KAF4430806.1	7824	8627	1	1316_Colletotrichum_fructicola	GCA_012932255.1	804	10.0	Group_5	Colletotrichum_fructicola	Hydrolase_4	PF12146.9	nan
KAF4430805.1	9676	11013	0	1316_Colletotrichum_fructicola	GCA_012932255.1	1338	9.0	Group_4	Colletotrichum_fructicola	DAO	PF01266.25	nan
KAF4430805.1	9676	11013	0	1316_Colletotrichum_fructicola	GCA_012932255.1	1338	9.0	Group_4	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF4430804.1	11453	13496	1	1316_Colletotrichum_fructicola	GCA_012932255.1	2044	8.0	Group_3	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4430804.1	11453	13496	1	1316_Colletotrichum_fructicola	GCA_012932255.1	2044	8.0	Group_3	Colletotrichum_fructicola	TauD	PF02668.17	nan
KAF4430803.1	15368	17442	0	1316_Colletotrichum_fructicola	GCA_012932255.1	2075	7.0	Group_2	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF4430803.1	15368	17442	0	1316_Colletotrichum_fructicola	GCA_012932255.1	2075	7.0	Group_2	Colletotrichum_fructicola	Pyr_redox_2	PF07992.15	nan
KAF4430825.1	19007	20696	0	1316_Colletotrichum_fructicola	GCA_012932255.1	1690	6.0	Group_1	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4859325.1	1	808	1	1331_Colletotrichum_siamense	GCA_013201745.1	808	10.0	Group_5	Colletotrichum_siamense	Abhydrolase_6	PF12697.8	nan
KAF4859325.1	1	808	1	1331_Colletotrichum_siamense	GCA_013201745.1	808	10.0	Group_5	Colletotrichum_siamense	Hydrolase_4	PF12146.9	nan
KAF4859326.1	1861	3198	0	1331_Colletotrichum_siamense	GCA_013201745.1	1338	9.0	Group_4	Colletotrichum_siamense	DAO	PF01266.25	nan
KAF4859326.1	1861	3198	0	1331_Colletotrichum_siamense	GCA_013201745.1	1338	9.0	Group_4	Colletotrichum_siamense	FAD_binding_3	PF01494.20	nan
KAF4859327.1	4016	6059	1	1331_Colletotrichum_siamense	GCA_013201745.1	2044	8.0	Group_3	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	nan
KAF4859327.1	4016	6059	1	1331_Colletotrichum_siamense	GCA_013201745.1	2044	8.0	Group_3	Colletotrichum_siamense	TauD	PF02668.17	nan
KAF4859310.1	7929	10003	0	1331_Colletotrichum_siamense	GCA_013201745.1	2075	7.0	Group_2	Colletotrichum_siamense	FAD_binding_3	PF01494.20	nan
KAF4859310.1	7929	10003	0	1331_Colletotrichum_siamense	GCA_013201745.1	2075	7.0	Group_2	Colletotrichum_siamense	Pyr_redox_2	PF07992.15	nan
KAF4859310.1	7929	10003	0	1331_Colletotrichum_siamense	GCA_013201745.1	2075	7.0	Group_2	Colletotrichum_siamense	Pyr_redox_3	PF13738.7	nan
KAF4859311.1	11547	13148	0	1331_Colletotrichum_siamense	GCA_013201745.1	1602	6.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4920411.1	1	2044	1	1336_Colletotrichum_viniferum	GCA_013201765.1	2044	6.0	Group_3	Colletotrichum_viniferum	DIT1_PvcA	PF05141.13	nan
KAF4920411.1	1	2044	1	1336_Colletotrichum_viniferum	GCA_013201765.1	2044	6.0	Group_3	Colletotrichum_viniferum	TauD	PF02668.17	nan
KAF4920408.1	3914	5984	0	1336_Colletotrichum_viniferum	GCA_013201765.1	2071	5.0	Group_2	Colletotrichum_viniferum	FAD_binding_3	PF01494.20	nan
KAF4920408.1	3914	5984	0	1336_Colletotrichum_viniferum	GCA_013201765.1	2071	5.0	Group_2	Colletotrichum_viniferum	Pyr_redox_2	PF07992.15	nan
KAF4920408.1	3914	5984	0	1336_Colletotrichum_viniferum	GCA_013201765.1	2071	5.0	Group_2	Colletotrichum_viniferum	Pyr_redox_3	PF13738.7	nan
KAF4920409.1	7549	9218	0	1336_Colletotrichum_viniferum	GCA_013201765.1	1670	4.0	Group_1	Colletotrichum_viniferum	MFS_1	PF07690.17	nan
KAF4833708.1	3365	5617	0	1339_Colletotrichum_tropicale	GCA_013201785.1	2253	12.0	Group_6	Colletotrichum_tropicale	Fungal_trans	PF04082.19	nan
KAF4833708.1	3365	5617	0	1339_Colletotrichum_tropicale	GCA_013201785.1	2253	12.0	Group_6	Colletotrichum_tropicale	Zn_clus	PF00172.19	nan
KAF4833709.1	5909	6728	1	1339_Colletotrichum_tropicale	GCA_013201785.1	820	11.0	Group_5	Colletotrichum_tropicale	Abhydrolase_6	PF12697.8	nan
KAF4833709.1	5909	6728	1	1339_Colletotrichum_tropicale	GCA_013201785.1	820	11.0	Group_5	Colletotrichum_tropicale	Hydrolase_4	PF12146.9	nan
KAF4833702.1	7775	9110	0	1339_Colletotrichum_tropicale	GCA_013201785.1	1336	10.0	Group_4	Colletotrichum_tropicale	DAO	PF01266.25	nan
KAF4833702.1	7775	9110	0	1339_Colletotrichum_tropicale	GCA_013201785.1	1336	10.0	Group_4	Colletotrichum_tropicale	FAD_binding_3	PF01494.20	nan
KAF4833703.1	9909	11952	1	1339_Colletotrichum_tropicale	GCA_013201785.1	2044	9.0	Group_3	Colletotrichum_tropicale	DIT1_PvcA	PF05141.13	nan
KAF4833703.1	9909	11952	1	1339_Colletotrichum_tropicale	GCA_013201785.1	2044	9.0	Group_3	Colletotrichum_tropicale	TauD	PF02668.17	nan
KAF4833704.1	13824	15905	0	1339_Colletotrichum_tropicale	GCA_013201785.1	2082	8.0	Group_2	Colletotrichum_tropicale	FAD_binding_3	PF01494.20	nan
KAF4833704.1	13824	15905	0	1339_Colletotrichum_tropicale	GCA_013201785.1	2082	8.0	Group_2	Colletotrichum_tropicale	Pyr_redox_2	PF07992.15	nan
KAF4833704.1	13824	15905	0	1339_Colletotrichum_tropicale	GCA_013201785.1	2082	8.0	Group_2	Colletotrichum_tropicale	Pyr_redox_3	PF13738.7	nan
KAF4833705.1	17471	19160	0	1339_Colletotrichum_tropicale	GCA_013201785.1	1690	7.0	Group_1	Colletotrichum_tropicale	MFS_1	PF07690.17	nan
KAF4851903.1	5346	7010	0	1347_Colletotrichum_siamense	GCA_013201795.1	1665	1.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4851900.1	8554	10628	0	1347_Colletotrichum_siamense	GCA_013201795.1	2075	2.0	Group_2	Colletotrichum_siamense	FAD_binding_3	PF01494.20	nan
KAF4851900.1	8554	10628	0	1347_Colletotrichum_siamense	GCA_013201795.1	2075	2.0	Group_2	Colletotrichum_siamense	Pyr_redox_2	PF07992.15	nan
KAF4851900.1	8554	10628	0	1347_Colletotrichum_siamense	GCA_013201795.1	2075	2.0	Group_2	Colletotrichum_siamense	Pyr_redox_3	PF13738.7	nan
KAF4851901.1	12498	14541	1	1347_Colletotrichum_siamense	GCA_013201795.1	2044	3.0	Group_3	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	nan
KAF4851901.1	12498	14541	1	1347_Colletotrichum_siamense	GCA_013201795.1	2044	3.0	Group_3	Colletotrichum_siamense	TauD	PF02668.17	nan
KAF4851895.1	15359	16696	0	1347_Colletotrichum_siamense	GCA_013201795.1	1338	4.0	Group_4	Colletotrichum_siamense	DAO	PF01266.25	nan
KAF4851895.1	15359	16696	0	1347_Colletotrichum_siamense	GCA_013201795.1	1338	4.0	Group_4	Colletotrichum_siamense	FAD_binding_3	PF01494.20	nan
KAF4851896.1	17749	18556	1	1347_Colletotrichum_siamense	GCA_013201795.1	808	5.0	Group_5	Colletotrichum_siamense	Abhydrolase_6	PF12697.8	nan
KAF4851896.1	17749	18556	1	1347_Colletotrichum_siamense	GCA_013201795.1	808	5.0	Group_5	Colletotrichum_siamense	Hydrolase_4	PF12146.9	nan
KAF4851661.1	18848	21097	0	1347_Colletotrichum_siamense	GCA_013201795.1	2250	6.0	Group_6	Colletotrichum_siamense	Fungal_trans	PF04082.19	nan
KAF4851661.1	18848	21097	0	1347_Colletotrichum_siamense	GCA_013201795.1	2250	6.0	Group_6	Colletotrichum_siamense	Zn_clus	PF00172.19	nan
KAF4875291.1	7446	9110	0	1351_Colletotrichum_siamense	GCA_013201865.1	1665	1.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF4875340.1	10675	12749	0	1351_Colletotrichum_siamense	GCA_013201865.1	2075	2.0	Group_2	Colletotrichum_siamense	FAD_binding_3	PF01494.20	nan
KAF4875340.1	10675	12749	0	1351_Colletotrichum_siamense	GCA_013201865.1	2075	2.0	Group_2	Colletotrichum_siamense	Pyr_redox_2	PF07992.15	nan
KAF4875339.1	14621	16664	1	1351_Colletotrichum_siamense	GCA_013201865.1	2044	3.0	Group_3	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	nan
KAF4875339.1	14621	16664	1	1351_Colletotrichum_siamense	GCA_013201865.1	2044	3.0	Group_3	Colletotrichum_siamense	TauD	PF02668.17	nan
KAF4884857.1	3371	5623	0	1356_Colletotrichum_fructicola	GCA_013201875.1	2253	11.0	Group_6	Colletotrichum_fructicola	Fungal_trans	PF04082.19	nan
KAF4884857.1	3371	5623	0	1356_Colletotrichum_fructicola	GCA_013201875.1	2253	11.0	Group_6	Colletotrichum_fructicola	Zn_clus	PF00172.19	nan
KAF4884858.1	5906	6709	1	1356_Colletotrichum_fructicola	GCA_013201875.1	804	10.0	Group_5	Colletotrichum_fructicola	Abhydrolase_6	PF12697.8	nan
KAF4884858.1	5906	6709	1	1356_Colletotrichum_fructicola	GCA_013201875.1	804	10.0	Group_5	Colletotrichum_fructicola	Hydrolase_4	PF12146.9	nan
KAF4884859.1	7758	9095	0	1356_Colletotrichum_fructicola	GCA_013201875.1	1338	9.0	Group_4	Colletotrichum_fructicola	DAO	PF01266.25	nan
KAF4884859.1	7758	9095	0	1356_Colletotrichum_fructicola	GCA_013201875.1	1338	9.0	Group_4	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF4884860.1	9535	11578	1	1356_Colletotrichum_fructicola	GCA_013201875.1	2044	8.0	Group_3	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4884860.1	9535	11578	1	1356_Colletotrichum_fructicola	GCA_013201875.1	2044	8.0	Group_3	Colletotrichum_fructicola	TauD	PF02668.17	nan
KAF4884861.1	13450	15524	0	1356_Colletotrichum_fructicola	GCA_013201875.1	2075	7.0	Group_2	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF4884861.1	13450	15524	0	1356_Colletotrichum_fructicola	GCA_013201875.1	2075	7.0	Group_2	Colletotrichum_fructicola	Pyr_redox_2	PF07992.15	nan
KAF4884862.1	17089	18690	0	1356_Colletotrichum_fructicola	GCA_013201875.1	1602	6.0	Group_1	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4938829.1	12800	15052	0	1367_Colletotrichum_fructicola	GCA_013201925.1	2253	10.0	Group_6	Colletotrichum_fructicola	Fungal_trans	PF04082.19	nan
KAF4938829.1	12800	15052	0	1367_Colletotrichum_fructicola	GCA_013201925.1	2253	10.0	Group_6	Colletotrichum_fructicola	Zn_clus	PF00172.19	nan
KAF4938820.1	15335	16138	1	1367_Colletotrichum_fructicola	GCA_013201925.1	804	9.0	Group_5	Colletotrichum_fructicola	Abhydrolase_6	PF12697.8	nan
KAF4938821.1	17187	18524	0	1367_Colletotrichum_fructicola	GCA_013201925.1	1338	8.0	Group_4	Colletotrichum_fructicola	DAO	PF01266.25	nan
KAF4938821.1	17187	18524	0	1367_Colletotrichum_fructicola	GCA_013201925.1	1338	8.0	Group_4	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF4938914.1	18965	21008	1	1367_Colletotrichum_fructicola	GCA_013201925.1	2044	7.0	Group_3	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF4938914.1	18965	21008	1	1367_Colletotrichum_fructicola	GCA_013201925.1	2044	7.0	Group_3	Colletotrichum_fructicola	TauD	PF02668.17	nan
KAF4938913.1	22880	24954	0	1367_Colletotrichum_fructicola	GCA_013201925.1	2075	6.0	Group_2	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF4938913.1	22880	24954	0	1367_Colletotrichum_fructicola	GCA_013201925.1	2075	6.0	Group_2	Colletotrichum_fructicola	Pyr_redox_2	PF07992.15	nan
KAF4938916.1	26519	28120	0	1367_Colletotrichum_fructicola	GCA_013201925.1	1602	5.0	Group_1	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF5510238.1	1	807	1	1403_Colletotrichum_siamense	GCA_013390195.1	807	9.0	Group_5	Colletotrichum_siamense	Abhydrolase_6	PF12697.8	nan
KAF5510238.1	1	807	1	1403_Colletotrichum_siamense	GCA_013390195.1	807	9.0	Group_5	Colletotrichum_siamense	Hydrolase_4	PF12146.9	nan
KAF5510239.1	1857	3192	0	1403_Colletotrichum_siamense	GCA_013390195.1	1336	8.0	Group_4	Colletotrichum_siamense	DAO	PF01266.25	nan
KAF5510239.1	1857	3192	0	1403_Colletotrichum_siamense	GCA_013390195.1	1336	8.0	Group_4	Colletotrichum_siamense	FAD_binding_3	PF01494.20	nan
KAF5510236.1	3992	6035	1	1403_Colletotrichum_siamense	GCA_013390195.1	2044	7.0	Group_3	Colletotrichum_siamense	DIT1_PvcA	PF05141.13	nan
KAF5510236.1	3992	6035	1	1403_Colletotrichum_siamense	GCA_013390195.1	2044	7.0	Group_3	Colletotrichum_siamense	TauD	PF02668.17	nan
KAF5510237.1	7905	9979	0	1403_Colletotrichum_siamense	GCA_013390195.1	2075	6.0	Group_2	Colletotrichum_siamense	FAD_binding_3	PF01494.20	nan
KAF5510237.1	7905	9979	0	1403_Colletotrichum_siamense	GCA_013390195.1	2075	6.0	Group_2	Colletotrichum_siamense	Pyr_redox_2	PF07992.15	nan
KAF5510235.1	16369	17970	0	1403_Colletotrichum_siamense	GCA_013390195.1	1602	5.0	Group_1	Colletotrichum_siamense	MFS_1	PF07690.17	nan
KAF5509838.1	12802	15054	0	1411_Colletotrichum_fructicola	GCA_013390205.1	2253	11.0	Group_6	Colletotrichum_fructicola	Fungal_trans	PF04082.19	nan
KAF5509838.1	12802	15054	0	1411_Colletotrichum_fructicola	GCA_013390205.1	2253	11.0	Group_6	Colletotrichum_fructicola	Zn_clus	PF00172.19	nan
KAF5508912.1	15337	16140	1	1411_Colletotrichum_fructicola	GCA_013390205.1	804	10.0	Group_5	Colletotrichum_fructicola	Abhydrolase_6	PF12697.8	nan
KAF5508912.1	15337	16140	1	1411_Colletotrichum_fructicola	GCA_013390205.1	804	10.0	Group_5	Colletotrichum_fructicola	Hydrolase_4	PF12146.9	nan
KAF5508913.1	17189	18526	0	1411_Colletotrichum_fructicola	GCA_013390205.1	1338	9.0	Group_4	Colletotrichum_fructicola	DAO	PF01266.25	nan
KAF5508913.1	17189	18526	0	1411_Colletotrichum_fructicola	GCA_013390205.1	1338	9.0	Group_4	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF5508914.1	18967	21010	1	1411_Colletotrichum_fructicola	GCA_013390205.1	2044	8.0	Group_3	Colletotrichum_fructicola	DIT1_PvcA	PF05141.13	nan
KAF5508914.1	18967	21010	1	1411_Colletotrichum_fructicola	GCA_013390205.1	2044	8.0	Group_3	Colletotrichum_fructicola	TauD	PF02668.17	nan
KAF5508009.1	22882	24956	0	1411_Colletotrichum_fructicola	GCA_013390205.1	2075	7.0	Group_2	Colletotrichum_fructicola	FAD_binding_3	PF01494.20	nan
KAF5508009.1	22882	24956	0	1411_Colletotrichum_fructicola	GCA_013390205.1	2075	7.0	Group_2	Colletotrichum_fructicola	Pyr_redox_2	PF07992.15	nan
KAF5508915.1	26521	28122	0	1411_Colletotrichum_fructicola	GCA_013390205.1	1602	6.0	Group_1	Colletotrichum_fructicola	MFS_1	PF07690.17	nan
KAF4481752.1	5289	7541	0	150_Colletotrichum_fructicola	GCA_000319635.2	2253	11.0	Group_6	Colletotrichum_fructicola	Fungal_trans	PF04082.19	nan
KAF4481752.1	5289	7541	0	150_Colletotrichum_fructicola	GCA_000319635.2	2253	11.0	Group_6	Colletotrichum_fructicola	Zn_clus	PF00172.19	nan
