Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
EXA33713.1	2927	4644	0	106_Fusarium_oxysporum	GCA_000260075.2	1718	4.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EXA33714.1	5577	6960	0	106_Fusarium_oxysporum	GCA_000260075.2	1384	3.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.8
QGI67658.1	645	3749	1	1085_Fusarium_fujikuroi	GCA_009663055.1	3105	8.0	Group_0	Fusarium_fujikuroi	Cupin_1	PF00190.23	Group_0.3
QGI67658.1	645	3749	1	1085_Fusarium_fujikuroi	GCA_009663055.1	3105	8.0	Group_0	Fusarium_fujikuroi	Cupin_2	PF07883.12	nan
QGI67658.1	645	3749	1	1085_Fusarium_fujikuroi	GCA_009663055.1	3105	8.0	Group_0	Fusarium_fujikuroi	DIT1_PvcA	PF05141.13	nan
QGI67658.1	645	3749	1	1085_Fusarium_fujikuroi	GCA_009663055.1	3105	8.0	Group_0	Fusarium_fujikuroi	TauD	PF02668.17	nan
QGI67659.1	4590	6307	0	1085_Fusarium_fujikuroi	GCA_009663055.1	1718	7.0	Group_1	Fusarium_fujikuroi	FAD_binding_3	PF01494.20	nan
QGI67659.1	4590	6307	0	1085_Fusarium_fujikuroi	GCA_009663055.1	1718	7.0	Group_1	Fusarium_fujikuroi	Lycopene_cycl	PF05834.13	nan
QGI67660.1	7248	8623	0	1085_Fusarium_fujikuroi	GCA_009663055.1	1376	6.0	Group_1	Fusarium_fujikuroi	MFS_1	PF07690.17	Group_1.8
QGI67660.1	7248	8623	0	1085_Fusarium_fujikuroi	GCA_009663055.1	1376	6.0	Group_1	Fusarium_fujikuroi	Sugar_tr	PF00083.25	nan
QGI98542.1	645	3749	1	1090_Fusarium_fujikuroi	GCA_009663095.1	3105	8.0	Group_0	Fusarium_fujikuroi	Cupin_1	PF00190.23	Group_0.3
QGI98542.1	645	3749	1	1090_Fusarium_fujikuroi	GCA_009663095.1	3105	8.0	Group_0	Fusarium_fujikuroi	Cupin_2	PF07883.12	nan
QGI98542.1	645	3749	1	1090_Fusarium_fujikuroi	GCA_009663095.1	3105	8.0	Group_0	Fusarium_fujikuroi	DIT1_PvcA	PF05141.13	nan
QGI98542.1	645	3749	1	1090_Fusarium_fujikuroi	GCA_009663095.1	3105	8.0	Group_0	Fusarium_fujikuroi	TauD	PF02668.17	nan
QGI98543.1	4590	6307	0	1090_Fusarium_fujikuroi	GCA_009663095.1	1718	7.0	Group_1	Fusarium_fujikuroi	FAD_binding_3	PF01494.20	nan
QGI98543.1	4590	6307	0	1090_Fusarium_fujikuroi	GCA_009663095.1	1718	7.0	Group_1	Fusarium_fujikuroi	Lycopene_cycl	PF05834.13	nan
QGI98544.1	7248	8623	0	1090_Fusarium_fujikuroi	GCA_009663095.1	1376	6.0	Group_1	Fusarium_fujikuroi	MFS_1	PF07690.17	Group_1.8
QGI98544.1	7248	8623	0	1090_Fusarium_fujikuroi	GCA_009663095.1	1376	6.0	Group_1	Fusarium_fujikuroi	Sugar_tr	PF00083.25	nan
QGI84887.1	645	3749	1	1092_Fusarium_fujikuroi	GCA_009663115.1	3105	8.0	Group_0	Fusarium_fujikuroi	Cupin_1	PF00190.23	Group_0.3
QGI84887.1	645	3749	1	1092_Fusarium_fujikuroi	GCA_009663115.1	3105	8.0	Group_0	Fusarium_fujikuroi	Cupin_2	PF07883.12	nan
QGI84887.1	645	3749	1	1092_Fusarium_fujikuroi	GCA_009663115.1	3105	8.0	Group_0	Fusarium_fujikuroi	DIT1_PvcA	PF05141.13	nan
QGI84887.1	645	3749	1	1092_Fusarium_fujikuroi	GCA_009663115.1	3105	8.0	Group_0	Fusarium_fujikuroi	TauD	PF02668.17	nan
QGI84888.1	4590	6307	0	1092_Fusarium_fujikuroi	GCA_009663115.1	1718	7.0	Group_1	Fusarium_fujikuroi	FAD_binding_3	PF01494.20	nan
QGI84888.1	4590	6307	0	1092_Fusarium_fujikuroi	GCA_009663115.1	1718	7.0	Group_1	Fusarium_fujikuroi	Lycopene_cycl	PF05834.13	nan
QGI84889.1	7248	8623	0	1092_Fusarium_fujikuroi	GCA_009663115.1	1376	6.0	Group_1	Fusarium_fujikuroi	MFS_1	PF07690.17	Group_1.8
QGI84889.1	7248	8623	0	1092_Fusarium_fujikuroi	GCA_009663115.1	1376	6.0	Group_1	Fusarium_fujikuroi	Sugar_tr	PF00083.25	nan
EXL47536.1	1	2143	1	111_Fusarium_oxysporum	GCA_000260155.3	2143	6.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	Group_0.3
EXL47536.1	1	2143	1	111_Fusarium_oxysporum	GCA_000260155.3	2143	6.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
EXL47537.1	2929	4646	0	111_Fusarium_oxysporum	GCA_000260155.3	1718	5.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	nan
EXL47537.1	2929	4646	0	111_Fusarium_oxysporum	GCA_000260155.3	1718	5.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EXL47537.1	2929	4646	0	111_Fusarium_oxysporum	GCA_000260155.3	1718	5.0	Group_1	Fusarium_oxysporum	Pyr_redox_3	PF13738.7	nan
EXL47538.1	5521	7103	0	111_Fusarium_oxysporum	GCA_000260155.3	1583	4.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.8
EXM17322.1	6456	8038	1	113_Fusarium_oxysporum	GCA_000260175.2	1583	5.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.2
EXM17323.1	8913	10629	1	113_Fusarium_oxysporum	GCA_000260175.2	1717	4.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	Group_1.8
EXM17323.1	8913	10629	1	113_Fusarium_oxysporum	GCA_000260175.2	1717	4.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EXM17324.1	11415	13557	0	113_Fusarium_oxysporum	GCA_000260175.2	2143	3.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	Group_0.3
EXM17324.1	11415	13557	0	113_Fusarium_oxysporum	GCA_000260175.2	2143	3.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
EXL91570.1	6331	7908	1	117_Fusarium_odoratissimum	GCA_000260195.2	1578	5.0	Group_1	Fusarium_odoratissimum	MFS_1	PF07690.17	Group_1.2
EXL91571.1	8788	10505	1	117_Fusarium_odoratissimum	GCA_000260195.2	1718	4.0	Group_1	Fusarium_odoratissimum	FAD_binding_3	PF01494.20	Group_1.8
EXL91571.1	8788	10505	1	117_Fusarium_odoratissimum	GCA_000260195.2	1718	4.0	Group_1	Fusarium_odoratissimum	Lycopene_cycl	PF05834.13	nan
EXL91572.1	11292	13434	0	117_Fusarium_odoratissimum	GCA_000260195.2	2143	3.0	Group_0	Fusarium_odoratissimum	DIT1_PvcA	PF05141.13	Group_0.3
EXL91572.1	11292	13434	0	117_Fusarium_odoratissimum	GCA_000260195.2	2143	3.0	Group_0	Fusarium_odoratissimum	TauD	PF02668.17	nan
EXL76775.1	6597	7980	1	119_Fusarium_oxysporum	GCA_000260215.2	1384	5.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.2
EXL76776.1	8913	10630	1	119_Fusarium_oxysporum	GCA_000260215.2	1718	4.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	Group_1.8
EXL76776.1	8913	10630	1	119_Fusarium_oxysporum	GCA_000260215.2	1718	4.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EXL76777.1	11416	13558	0	119_Fusarium_oxysporum	GCA_000260215.2	2143	3.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	Group_0.3
EXL76777.1	11416	13558	0	119_Fusarium_oxysporum	GCA_000260215.2	2143	3.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
KAF3070293.1	5486	7789	1	1227_Trichoderma_lentiforme	GCA_011066345.1	2304	7.0	Group_0	Trichoderma_lentiforme	DRMBL	PF07522.15	Group_0.3
KAF3070293.1	5486	7789	1	1227_Trichoderma_lentiforme	GCA_011066345.1	2304	7.0	Group_0	Trichoderma_lentiforme	Lactamase_B	PF00753.28	nan
KAF3070293.1	5486	7789	1	1227_Trichoderma_lentiforme	GCA_011066345.1	2304	7.0	Group_0	Trichoderma_lentiforme	Lactamase_B_2	PF12706.8	nan
KAF3070287.1	8424	10626	1	1227_Trichoderma_lentiforme	GCA_011066345.1	2203	6.0	Group_0	Trichoderma_lentiforme	DIT1_PvcA	PF05141.13	Group_0.5
KAF3070287.1	8424	10626	1	1227_Trichoderma_lentiforme	GCA_011066345.1	2203	6.0	Group_0	Trichoderma_lentiforme	TauD	PF02668.17	nan
KAF3070288.1	11183	13280	0	1227_Trichoderma_lentiforme	GCA_011066345.1	2098	5.0	Group_1	Trichoderma_lentiforme	FAD_binding_3	PF01494.20	Group_1.2
KAF3070288.1	11183	13280	0	1227_Trichoderma_lentiforme	GCA_011066345.1	2098	5.0	Group_1	Trichoderma_lentiforme	Pyr_redox_2	PF07992.15	nan
EXK81876.1	1	2143	1	122_Fusarium_oxysporum	GCA_000260235.2	2143	5.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	Group_0.3
EXK81876.1	1	2143	1	122_Fusarium_oxysporum	GCA_000260235.2	2143	5.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
EXK81877.1	2927	4644	0	122_Fusarium_oxysporum	GCA_000260235.2	1718	4.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	nan
EXK81877.1	2927	4644	0	122_Fusarium_oxysporum	GCA_000260235.2	1718	4.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EXK81878.1	5577	6960	0	122_Fusarium_oxysporum	GCA_000260235.2	1384	3.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.8
EXK43652.1	6455	8037	1	125_Fusarium_oxysporum	GCA_000260495.2	1583	6.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.2
EXK43653.1	8912	10629	1	125_Fusarium_oxysporum	GCA_000260495.2	1718	5.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	Group_1.8
EXK43653.1	8912	10629	1	125_Fusarium_oxysporum	GCA_000260495.2	1718	5.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EXK43653.1	8912	10629	1	125_Fusarium_oxysporum	GCA_000260495.2	1718	5.0	Group_1	Fusarium_oxysporum	Pyr_redox_3	PF13738.7	nan
EXK43654.1	11415	13557	0	125_Fusarium_oxysporum	GCA_000260495.2	2143	4.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	Group_0.3
EXK43654.1	11415	13557	0	125_Fusarium_oxysporum	GCA_000260495.2	2143	4.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
KAF4462068.1	1	1820	1	1309_Fusarium_albosuccineum	GCA_012931995.1	1820	4.0	Group_1	Fusarium_albosuccineum	FAD_binding_3	PF01494.20	Group_1.2
KAF4462068.1	1	1820	1	1309_Fusarium_albosuccineum	GCA_012931995.1	1820	4.0	Group_1	Fusarium_albosuccineum	Lycopene_cycl	PF05834.13	nan
KAF4462069.1	2807	4908	0	1309_Fusarium_albosuccineum	GCA_012931995.1	2102	3.0	Group_0	Fusarium_albosuccineum	DIT1_PvcA	PF05141.13	Group_0.3
KAF4462069.1	2807	4908	0	1309_Fusarium_albosuccineum	GCA_012931995.1	2102	3.0	Group_0	Fusarium_albosuccineum	TauD	PF02668.17	nan
KAF4440333.1	1314	3359	1	1311_Fusarium_austroafricanum	GCA_012932025.1	2046	6.0	Group_0	Fusarium_austroafricanum	DIT1_PvcA	PF05141.13	Group_0.3
KAF4440333.1	1314	3359	1	1311_Fusarium_austroafricanum	GCA_012932025.1	2046	6.0	Group_0	Fusarium_austroafricanum	TauD	PF02668.17	nan
KAF4440334.1	4286	5997	0	1311_Fusarium_austroafricanum	GCA_012932025.1	1712	5.0	Group_1	Fusarium_austroafricanum	FAD_binding_3	PF01494.20	nan
KAF4440334.1	4286	5997	0	1311_Fusarium_austroafricanum	GCA_012932025.1	1712	5.0	Group_1	Fusarium_austroafricanum	Lycopene_cycl	PF05834.13	nan
KAF4440334.1	4286	5997	0	1311_Fusarium_austroafricanum	GCA_012932025.1	1712	5.0	Group_1	Fusarium_austroafricanum	Pyr_redox_3	PF13738.7	nan
KAF4440335.1	6799	8079	0	1311_Fusarium_austroafricanum	GCA_012932025.1	1281	4.0	Group_1	Fusarium_austroafricanum	MFS_1	PF07690.17	Group_1.8
KAF4504422.1	1	2319	1	1319_Ophiocordyceps_sinensis	GCA_012934285.1	2319	6.0	Group_0	Ophiocordyceps_sinensis	DIT1_PvcA	PF05141.13	Group_0.3
KAF4504422.1	1	2319	1	1319_Ophiocordyceps_sinensis	GCA_012934285.1	2319	6.0	Group_0	Ophiocordyceps_sinensis	TauD	PF02668.17	nan
KAF4504423.1	3658	5554	0	1319_Ophiocordyceps_sinensis	GCA_012934285.1	1897	5.0	Group_1	Ophiocordyceps_sinensis	DAO	PF01266.25	Group_1.2
KAF4504423.1	3658	5554	0	1319_Ophiocordyceps_sinensis	GCA_012934285.1	1897	5.0	Group_1	Ophiocordyceps_sinensis	FAD_binding_3	PF01494.20	nan
KAF4504423.1	3658	5554	0	1319_Ophiocordyceps_sinensis	GCA_012934285.1	1897	5.0	Group_1	Ophiocordyceps_sinensis	Lycopene_cycl	PF05834.13	nan
KAF4504423.1	3658	5554	0	1319_Ophiocordyceps_sinensis	GCA_012934285.1	1897	5.0	Group_1	Ophiocordyceps_sinensis	Pyr_redox_2	PF07992.15	nan
QKD48724.1	7356	8734	1	1328_Fusarium_oxysporum	GCA_013085055.1	1379	8.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.2
QKD48725.1	9672	11389	1	1328_Fusarium_oxysporum	GCA_013085055.1	1718	7.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	Group_1.8
QKD48725.1	9672	11389	1	1328_Fusarium_oxysporum	GCA_013085055.1	1718	7.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
QKD48725.1	9672	11389	1	1328_Fusarium_oxysporum	GCA_013085055.1	1718	7.0	Group_1	Fusarium_oxysporum	Pyr_redox_3	PF13738.7	nan
QKD48726.1	12235	15343	0	1328_Fusarium_oxysporum	GCA_013085055.1	3109	6.0	Group_0	Fusarium_oxysporum	Cupin_1	PF00190.23	Group_0.3
QKD48726.1	12235	15343	0	1328_Fusarium_oxysporum	GCA_013085055.1	3109	6.0	Group_0	Fusarium_oxysporum	Cupin_2	PF07883.12	nan
QKD48726.1	12235	15343	0	1328_Fusarium_oxysporum	GCA_013085055.1	3109	6.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	nan
QKD48726.1	12235	15343	0	1328_Fusarium_oxysporum	GCA_013085055.1	3109	6.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
EWZ46354.1	7215	8797	1	134_Fusarium_oxysporum	GCA_000271705.2	1583	6.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.2
EWZ46355.1	9672	11389	1	134_Fusarium_oxysporum	GCA_000271705.2	1718	5.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	Group_1.8
EWZ46355.1	9672	11389	1	134_Fusarium_oxysporum	GCA_000271705.2	1718	5.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EWZ46355.1	9672	11389	1	134_Fusarium_oxysporum	GCA_000271705.2	1718	5.0	Group_1	Fusarium_oxysporum	Pyr_redox_3	PF13738.7	nan
EWZ46356.1	12175	14317	0	134_Fusarium_oxysporum	GCA_000271705.2	2143	4.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	Group_0.3
EWZ46356.1	12175	14317	0	134_Fusarium_oxysporum	GCA_000271705.2	2143	4.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
KAF4991504.1	25032	27115	1	1369_Fusarium_graminum	GCA_013266165.1	2084	6.0	Group_0	Fusarium_graminum	DIT1_PvcA	PF05141.13	Group_0.3
KAF4991504.1	25032	27115	1	1369_Fusarium_graminum	GCA_013266165.1	2084	6.0	Group_0	Fusarium_graminum	TauD	PF02668.17	nan
KAF4991505.1	27961	29676	0	1369_Fusarium_graminum	GCA_013266165.1	1716	5.0	Group_1	Fusarium_graminum	FAD_binding_3	PF01494.20	nan
KAF4991505.1	27961	29676	0	1369_Fusarium_graminum	GCA_013266165.1	1716	5.0	Group_1	Fusarium_graminum	Lycopene_cycl	PF05834.13	nan
KAF4991506.1	30635	32014	0	1369_Fusarium_graminum	GCA_013266165.1	1380	4.0	Group_1	Fusarium_graminum	MFS_1	PF07690.17	Group_1.8
KAF4991506.1	30635	32014	0	1369_Fusarium_graminum	GCA_013266165.1	1380	4.0	Group_1	Fusarium_graminum	Sugar_tr	PF00083.25	nan
EWZ00311.1	6397	7979	1	136_Fusarium_oxysporum	GCA_000271745.2	1583	6.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.2
EWZ00312.1	8853	10570	1	136_Fusarium_oxysporum	GCA_000271745.2	1718	5.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	Group_1.8
EWZ00312.1	8853	10570	1	136_Fusarium_oxysporum	GCA_000271745.2	1718	5.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
EWZ00312.1	8853	10570	1	136_Fusarium_oxysporum	GCA_000271745.2	1718	5.0	Group_1	Fusarium_oxysporum	Pyr_redox_3	PF13738.7	nan
EWZ00313.1	11356	13498	0	136_Fusarium_oxysporum	GCA_000271745.2	2143	4.0	Group_0	Fusarium_oxysporum	DIT1_PvcA	PF05141.13	Group_0.3
EWZ00313.1	11356	13498	0	136_Fusarium_oxysporum	GCA_000271745.2	2143	4.0	Group_0	Fusarium_oxysporum	TauD	PF02668.17	nan
KAF4945015.1	1	2084	1	1371_Fusarium_gaditjirri	GCA_013266175.1	2084	6.0	Group_0	Fusarium_gaditjirri	DIT1_PvcA	PF05141.13	Group_0.3
KAF4945015.1	1	2084	1	1371_Fusarium_gaditjirri	GCA_013266175.1	2084	6.0	Group_0	Fusarium_gaditjirri	TauD	PF02668.17	nan
KAF4945016.1	2912	4629	0	1371_Fusarium_gaditjirri	GCA_013266175.1	1718	5.0	Group_1	Fusarium_gaditjirri	FAD_binding_3	PF01494.20	nan
KAF4945016.1	2912	4629	0	1371_Fusarium_gaditjirri	GCA_013266175.1	1718	5.0	Group_1	Fusarium_gaditjirri	Pyr_redox_3	PF13738.7	nan
KAF4945017.1	5538	6920	0	1371_Fusarium_gaditjirri	GCA_013266175.1	1383	4.0	Group_1	Fusarium_gaditjirri	MFS_1	PF07690.17	Group_1.8
KAF4945017.1	5538	6920	0	1371_Fusarium_gaditjirri	GCA_013266175.1	1383	4.0	Group_1	Fusarium_gaditjirri	Sugar_tr	PF00083.25	nan
KAF5012478.1	5486	6863	1	1374_Fusarium_decemcellulare	GCA_013266205.1	1378	5.0	Group_1	Fusarium_decemcellulare	MFS_1	PF07690.17	Group_1.2
KAF5012479.1	8132	9958	1	1374_Fusarium_decemcellulare	GCA_013266205.1	1827	4.0	Group_1	Fusarium_decemcellulare	FAD_binding_3	PF01494.20	Group_1.8
KAF5012479.1	8132	9958	1	1374_Fusarium_decemcellulare	GCA_013266205.1	1827	4.0	Group_1	Fusarium_decemcellulare	Lycopene_cycl	PF05834.13	nan
KAF5012480.1	10946	13047	0	1374_Fusarium_decemcellulare	GCA_013266205.1	2102	3.0	Group_0	Fusarium_decemcellulare	DIT1_PvcA	PF05141.13	Group_0.3
KAF5012480.1	10946	13047	0	1374_Fusarium_decemcellulare	GCA_013266205.1	2102	3.0	Group_0	Fusarium_decemcellulare	TauD	PF02668.17	nan
KAF5258418.1	14390	15768	1	1385_Fusarium_oxysporum	GCA_013363075.1	1379	6.0	Group_1	Fusarium_oxysporum	MFS_1	PF07690.17	Group_1.2
KAF5258419.1	16706	18423	1	1385_Fusarium_oxysporum	GCA_013363075.1	1718	5.0	Group_1	Fusarium_oxysporum	FAD_binding_3	PF01494.20	Group_1.8
KAF5258419.1	16706	18423	1	1385_Fusarium_oxysporum	GCA_013363075.1	1718	5.0	Group_1	Fusarium_oxysporum	Lycopene_cycl	PF05834.13	nan
KAF5258419.1	16706	18423	1	1385_Fusarium_oxysporum	GCA_013363075.1	1718	5.0	Group_1	Fusarium_oxysporum	Pyr_redox_3	PF13738.7	nan
