Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAB8249257.1	1	1859	1	1041_Aspergillus_flavus	GCA_009176375.1	1859	7.0	Group_8	Aspergillus_flavus	HAD_2	PF13419.7	Group_8.1
KAB8249258.1	2423	4341	1	1041_Aspergillus_flavus	GCA_009176375.1	1919	6.0	Group_9	Aspergillus_flavus	MFS_1	PF07690.17	nan
KAB8249259.1	4899	9037	1	1041_Aspergillus_flavus	GCA_009176375.1	4139	5.0	Group_9	Aspergillus_flavus	MFS_1	PF07690.17	Group_9.3
KAB8249259.1	4899	9037	1	1041_Aspergillus_flavus	GCA_009176375.1	4139	5.0	Group_9	Aspergillus_flavus	Sugar_tr	PF00083.25	nan
KAB8249260.1	9527	11977	0	1041_Aspergillus_flavus	GCA_009176375.1	2451	4.0	Group_10	Aspergillus_flavus	ATG22	PF11700.9	nan
KAB8249261.1	12062	13984	1	1041_Aspergillus_flavus	GCA_009176375.1	1923	3.0	Group_0	Aspergillus_flavus	p450	PF00067.23	nan
KAB8249262.1	14770	16043	0	1041_Aspergillus_flavus	GCA_009176375.1	1274	2.0	Group_1	Aspergillus_flavus	DIT1_PvcA	PF05141.13	nan
KAB8207854.1	1	1622	1	1043_Aspergillus_parasiticus	GCA_009176385.1	1622	1.0	Group_2	Aspergillus_parasiticus	PP2C	PF00481.22	Group_2.1
KAB8207855.1	1971	3494	0	1043_Aspergillus_parasiticus	GCA_009176385.1	1524	2.0	Group_1	Aspergillus_parasiticus	DIT1_PvcA	PF05141.13	nan
KAB8207856.1	4224	5950	1	1043_Aspergillus_parasiticus	GCA_009176385.1	1727	3.0	Group_0	Aspergillus_parasiticus	p450	PF00067.23	nan
KAB8207857.1	6672	8492	0	1043_Aspergillus_parasiticus	GCA_009176385.1	1821	4.0	Group_10	Aspergillus_parasiticus	ATG22	PF11700.9	nan
KAB8207858.1	8980	13127	1	1043_Aspergillus_parasiticus	GCA_009176385.1	4148	5.0	Group_9	Aspergillus_parasiticus	MFS_1	PF07690.17	Group_9.2
KAB8207858.1	8980	13127	1	1043_Aspergillus_parasiticus	GCA_009176385.1	4148	5.0	Group_9	Aspergillus_parasiticus	Sugar_tr	PF00083.25	nan
KAB8207859.1	13676	15596	1	1043_Aspergillus_parasiticus	GCA_009176385.1	1921	6.0	Group_9	Aspergillus_parasiticus	MFS_1	PF07690.17	Group_9.3
KAB8207860.1	15926	17073	1	1043_Aspergillus_parasiticus	GCA_009176385.1	1148	7.0	Group_8	Aspergillus_parasiticus	HAD_2	PF13419.7	nan
KAB8207861.1	17075	18138	1	1043_Aspergillus_parasiticus	GCA_009176385.1	1064	8.0	Group_8	Aspergillus_parasiticus	none	none	Group_8.2
KAB8207862.1	18111	19228	0	1043_Aspergillus_parasiticus	GCA_009176385.1	1118	9.0	Group_7	Aspergillus_parasiticus	none	none	nan
KAB8207865.1	20861	24181	1	1043_Aspergillus_parasiticus	GCA_009176385.1	3321	10.0	Group_6	Aspergillus_parasiticus	ArAE_2	PF10334.10	nan
KAB8207865.1	20861	24181	1	1043_Aspergillus_parasiticus	GCA_009176385.1	3321	10.0	Group_6	Aspergillus_parasiticus	ArAE_2_N	PF10337.10	nan
KAB8207865.1	20861	24181	1	1043_Aspergillus_parasiticus	GCA_009176385.1	3321	10.0	Group_6	Aspergillus_parasiticus	FUSC_2	PF13515.7	nan
KAB8264859.1	1	941	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	941	14.0	Group_12	Aspergillus_pseudonomiae	3Beta_HSD	PF01073.20	nan
KAB8264859.1	1	941	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	941	14.0	Group_12	Aspergillus_pseudonomiae	Epimerase	PF01370.22	nan
KAB8264859.1	1	941	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	941	14.0	Group_12	Aspergillus_pseudonomiae	GDP_Man_Dehyd	PF16363.6	nan
KAB8264859.1	1	941	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	941	14.0	Group_12	Aspergillus_pseudonomiae	NAD_binding_10	PF13460.7	nan
KAB8264859.1	1	941	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	941	14.0	Group_12	Aspergillus_pseudonomiae	NAD_binding_4	PF07993.13	nan
KAB8264859.1	1	941	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	941	14.0	Group_12	Aspergillus_pseudonomiae	Polysacc_synt_2	PF02719.16	nan
KAB8264859.1	1	941	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	941	14.0	Group_12	Aspergillus_pseudonomiae	RmlD_sub_bind	PF04321.18	nan
KAB8264860.1	2141	3702	0	1044_Aspergillus_pseudonomiae	GCA_009176395.1	1562	13.0	Group_2	Aspergillus_pseudonomiae	PP2C	PF00481.22	Group_2.1
KAB8264862.1	4525	6005	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	1481	12.0	Group_1	Aspergillus_pseudonomiae	DIT1_PvcA	PF05141.13	nan
KAB8264863.1	6766	8491	0	1044_Aspergillus_pseudonomiae	GCA_009176395.1	1726	11.0	Group_0	Aspergillus_pseudonomiae	p450	PF00067.23	nan
KAB8264864.1	9241	11062	1	1044_Aspergillus_pseudonomiae	GCA_009176395.1	1822	10.0	Group_10	Aspergillus_pseudonomiae	ATG22	PF11700.9	nan
KAB8264865.1	11551	15670	0	1044_Aspergillus_pseudonomiae	GCA_009176395.1	4120	9.0	Group_9	Aspergillus_pseudonomiae	MFS_1	PF07690.17	Group_9.2
KAB8264865.1	11551	15670	0	1044_Aspergillus_pseudonomiae	GCA_009176395.1	4120	9.0	Group_9	Aspergillus_pseudonomiae	Sugar_tr	PF00083.25	nan
KAB8264866.1	16226	18134	0	1044_Aspergillus_pseudonomiae	GCA_009176395.1	1909	8.0	Group_9	Aspergillus_pseudonomiae	MFS_1	PF07690.17	Group_9.3
KAB8221556.1	1	1026	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1026	22.0	Group_12	Aspergillus_novoparasiticus	3Beta_HSD	PF01073.20	nan
KAB8221556.1	1	1026	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1026	22.0	Group_12	Aspergillus_novoparasiticus	Epimerase	PF01370.22	nan
KAB8221556.1	1	1026	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1026	22.0	Group_12	Aspergillus_novoparasiticus	GDP_Man_Dehyd	PF16363.6	nan
KAB8221556.1	1	1026	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1026	22.0	Group_12	Aspergillus_novoparasiticus	NAD_binding_10	PF13460.7	nan
KAB8221556.1	1	1026	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1026	22.0	Group_12	Aspergillus_novoparasiticus	NAD_binding_4	PF07993.13	nan
KAB8221556.1	1	1026	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1026	22.0	Group_12	Aspergillus_novoparasiticus	Polysacc_synt_2	PF02719.16	nan
KAB8221556.1	1	1026	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1026	22.0	Group_12	Aspergillus_novoparasiticus	RmlD_sub_bind	PF04321.18	nan
KAB8221557.1	1564	2681	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1118	21.0	Group_2	Aspergillus_novoparasiticus	GST_C_2	PF13410.7	nan
KAB8221557.1	1564	2681	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1118	21.0	Group_2	Aspergillus_novoparasiticus	GST_N_2	PF13409.7	nan
KAB8221557.1	1564	2681	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1118	21.0	Group_2	Aspergillus_novoparasiticus	GST_N_3	PF13417.7	nan
KAB8221558.1	2897	4491	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1595	20.0	Group_2	Aspergillus_novoparasiticus	PP2C	PF00481.22	Group_2.4
KAB8221559.1	4744	6466	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1723	19.0	Group_1	Aspergillus_novoparasiticus	DIT1_PvcA	PF05141.13	nan
KAB8221560.1	6705	8846	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	2142	18.0	Group_0	Aspergillus_novoparasiticus	p450	PF00067.23	nan
KAB8221561.1	10415	13565	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	3151	17.0	Group_9	Aspergillus_novoparasiticus	MFS_1	PF07690.17	Group_9.2
KAB8221561.1	10415	13565	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	3151	17.0	Group_9	Aspergillus_novoparasiticus	Sugar_tr	PF00083.25	nan
KAB8221562.1	14666	15981	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1316	16.0	Group_9	Aspergillus_novoparasiticus	MFS_1	PF07690.17	Group_9.4
KAB8221563.1	16533	18510	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1978	15.0	Group_9	Aspergillus_novoparasiticus	MFS_1	PF07690.17	Group_9.3
KAB8221564.1	19015	20871	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1857	14.0	Group_8	Aspergillus_novoparasiticus	HAD_2	PF13419.7	Group_8.1
KAB8221565.1	20763	22074	1	1046_Aspergillus_novoparasiticus	GCA_009176405.1	1312	13.0	Group_7	Aspergillus_novoparasiticus	none	none	nan
KAB8221567.1	23474	26913	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	3440	12.0	Group_6	Aspergillus_novoparasiticus	ArAE_2	PF10334.10	nan
KAB8221567.1	23474	26913	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	3440	12.0	Group_6	Aspergillus_novoparasiticus	ArAE_2_N	PF10337.10	nan
KAB8221567.1	23474	26913	0	1046_Aspergillus_novoparasiticus	GCA_009176405.1	3440	12.0	Group_6	Aspergillus_novoparasiticus	FUSC_2	PF13515.7	nan
KAB8269537.1	7316	10540	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	3225	11.0	Group_6	Aspergillus_minisclerotigenes	ArAE_2	PF10334.10	nan
KAB8269537.1	7316	10540	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	3225	11.0	Group_6	Aspergillus_minisclerotigenes	ArAE_2_N	PF10337.10	nan
KAB8269537.1	7316	10540	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	3225	11.0	Group_6	Aspergillus_minisclerotigenes	FUSC_2	PF13515.7	nan
KAB8269538.1	12292	13232	0	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	941	10.0	Group_7	Aspergillus_minisclerotigenes	none	none	nan
KAB8269539.1	13321	15181	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	1861	9.0	Group_8	Aspergillus_minisclerotigenes	HAD_2	PF13419.7	Group_8.1
KAB8269540.1	15745	17660	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	1916	8.0	Group_9	Aspergillus_minisclerotigenes	MFS_1	PF07690.17	nan
KAB8269541.1	18204	22331	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	4128	7.0	Group_9	Aspergillus_minisclerotigenes	MFS_1	PF07690.17	Group_9.3
KAB8269541.1	18204	22331	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	4128	7.0	Group_9	Aspergillus_minisclerotigenes	Sugar_tr	PF00083.25	nan
KAB8269542.1	22819	24639	0	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	1821	6.0	Group_10	Aspergillus_minisclerotigenes	ATG22	PF11700.9	nan
KAB8269543.1	25354	27186	1	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	1833	5.0	Group_0	Aspergillus_minisclerotigenes	p450	PF00067.23	nan
KAB8269544.1	28062	29335	0	1049_Aspergillus_minisclerotigenes	GCA_009176455.1	1274	4.0	Group_1	Aspergillus_minisclerotigenes	DIT1_PvcA	PF05141.13	nan
KAE8138586.1	36263	37183	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	921	10.0	Group_12	Aspergillus_pseudotamarii	3Beta_HSD	PF01073.20	nan
KAE8138586.1	36263	37183	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	921	10.0	Group_12	Aspergillus_pseudotamarii	Epimerase	PF01370.22	nan
KAE8138586.1	36263	37183	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	921	10.0	Group_12	Aspergillus_pseudotamarii	GDP_Man_Dehyd	PF16363.6	nan
KAE8138586.1	36263	37183	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	921	10.0	Group_12	Aspergillus_pseudotamarii	NAD_binding_10	PF13460.7	nan
KAE8138586.1	36263	37183	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	921	10.0	Group_12	Aspergillus_pseudotamarii	NAD_binding_4	PF07993.13	nan
KAE8138586.1	36263	37183	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	921	10.0	Group_12	Aspergillus_pseudotamarii	Polysacc_synt_2	PF02719.16	nan
KAE8138586.1	36263	37183	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	921	10.0	Group_12	Aspergillus_pseudotamarii	RmlD_sub_bind	PF04321.18	nan
KAE8138587.1	38644	40125	0	1051_Aspergillus_pseudotamarii	GCA_009193445.1	1482	9.0	Group_2	Aspergillus_pseudotamarii	PP2C	PF00481.22	Group_2.1
KAE8138589.1	43456	45101	1	1051_Aspergillus_pseudotamarii	GCA_009193445.1	1646	8.0	Group_1	Aspergillus_pseudotamarii	DIT1_PvcA	PF05141.13	nan
KAE8138590.1	45557	47439	0	1051_Aspergillus_pseudotamarii	GCA_009193445.1	1883	7.0	Group_0	Aspergillus_pseudotamarii	p450	PF00067.23	nan
KAE8168478.1	15259	16191	1	1055_Aspergillus_tamarii	GCA_009193485.1	933	14.0	Group_12	Aspergillus_tamarii	3Beta_HSD	PF01073.20	nan
KAE8168478.1	15259	16191	1	1055_Aspergillus_tamarii	GCA_009193485.1	933	14.0	Group_12	Aspergillus_tamarii	Epimerase	PF01370.22	nan
KAE8168478.1	15259	16191	1	1055_Aspergillus_tamarii	GCA_009193485.1	933	14.0	Group_12	Aspergillus_tamarii	GDP_Man_Dehyd	PF16363.6	nan
KAE8168478.1	15259	16191	1	1055_Aspergillus_tamarii	GCA_009193485.1	933	14.0	Group_12	Aspergillus_tamarii	NAD_binding_10	PF13460.7	nan
KAE8168478.1	15259	16191	1	1055_Aspergillus_tamarii	GCA_009193485.1	933	14.0	Group_12	Aspergillus_tamarii	NAD_binding_4	PF07993.13	nan
KAE8168478.1	15259	16191	1	1055_Aspergillus_tamarii	GCA_009193485.1	933	14.0	Group_12	Aspergillus_tamarii	Polysacc_synt_2	PF02719.16	nan
KAE8168478.1	15259	16191	1	1055_Aspergillus_tamarii	GCA_009193485.1	933	14.0	Group_12	Aspergillus_tamarii	RmlD_sub_bind	PF04321.18	nan
KAE8168479.1	16852	18426	0	1055_Aspergillus_tamarii	GCA_009193485.1	1575	13.0	Group_2	Aspergillus_tamarii	PP2C	PF00481.22	Group_2.1
KAE8168480.1	19284	20929	1	1055_Aspergillus_tamarii	GCA_009193485.1	1646	12.0	Group_1	Aspergillus_tamarii	DIT1_PvcA	PF05141.13	nan
KAE8168481.1	21393	23273	0	1055_Aspergillus_tamarii	GCA_009193485.1	1881	11.0	Group_0	Aspergillus_tamarii	p450	PF00067.23	nan
KAE8168482.1	24021	25842	1	1055_Aspergillus_tamarii	GCA_009193485.1	1822	10.0	Group_10	Aspergillus_tamarii	ATG22	PF11700.9	nan
KAE8168483.1	26370	30579	0	1055_Aspergillus_tamarii	GCA_009193485.1	4210	9.0	Group_9	Aspergillus_tamarii	MFS_1	PF07690.17	Group_9.2
KAE8168483.1	26370	30579	0	1055_Aspergillus_tamarii	GCA_009193485.1	4210	9.0	Group_9	Aspergillus_tamarii	Sugar_tr	PF00083.25	nan
KAE8168484.1	31114	32991	0	1055_Aspergillus_tamarii	GCA_009193485.1	1878	8.0	Group_9	Aspergillus_tamarii	MFS_1	PF07690.17	Group_9.3
KAE8317290.1	1	1075	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1075	22.0	Group_12	Aspergillus_transmontanensis	3Beta_HSD	PF01073.20	nan
KAE8317290.1	1	1075	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1075	22.0	Group_12	Aspergillus_transmontanensis	Epimerase	PF01370.22	nan
KAE8317290.1	1	1075	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1075	22.0	Group_12	Aspergillus_transmontanensis	GDP_Man_Dehyd	PF16363.6	nan
KAE8317290.1	1	1075	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1075	22.0	Group_12	Aspergillus_transmontanensis	NAD_binding_10	PF13460.7	nan
KAE8317290.1	1	1075	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1075	22.0	Group_12	Aspergillus_transmontanensis	NAD_binding_4	PF07993.13	nan
KAE8317290.1	1	1075	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1075	22.0	Group_12	Aspergillus_transmontanensis	Polysacc_synt_2	PF02719.16	nan
KAE8317290.1	1	1075	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1075	22.0	Group_12	Aspergillus_transmontanensis	RmlD_sub_bind	PF04321.18	nan
KAE8317291.1	1537	2891	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	1355	21.0	Group_2	Aspergillus_transmontanensis	GST_C_2	PF13410.7	nan
KAE8317291.1	1537	2891	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	1355	21.0	Group_2	Aspergillus_transmontanensis	GST_N_2	PF13409.7	nan
KAE8317291.1	1537	2891	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	1355	21.0	Group_2	Aspergillus_transmontanensis	GST_N_3	PF13417.7	nan
KAE8317292.1	2928	4555	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	1628	20.0	Group_2	Aspergillus_transmontanensis	PP2C	PF00481.22	Group_2.4
KAE8317293.1	4899	6544	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1646	19.0	Group_1	Aspergillus_transmontanensis	DIT1_PvcA	PF05141.13	nan
KAE8317294.1	7152	8878	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	1727	18.0	Group_0	Aspergillus_transmontanensis	p450	PF00067.23	nan
KAE8317295.1	8872	11418	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	2547	17.0	Group_10	Aspergillus_transmontanensis	ATG22	PF11700.9	nan
KAE8317296.1	11909	16056	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	4148	16.0	Group_9	Aspergillus_transmontanensis	MFS_1	PF07690.17	Group_9.2
KAE8317296.1	11909	16056	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	4148	16.0	Group_9	Aspergillus_transmontanensis	Sugar_tr	PF00083.25	nan
KAE8317297.1	16605	18525	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	1921	15.0	Group_9	Aspergillus_transmontanensis	MFS_1	PF07690.17	Group_9.3
KAE8317298.1	19091	20951	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	1861	14.0	Group_8	Aspergillus_transmontanensis	HAD_2	PF13419.7	Group_8.1
KAE8317299.1	20862	22157	1	1056_Aspergillus_transmontanensis	GCA_009193505.1	1296	13.0	Group_7	Aspergillus_transmontanensis	none	none	nan
KAE8317301.1	23440	26916	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	3477	12.0	Group_6	Aspergillus_transmontanensis	ArAE_2	PF10334.10	nan
KAE8317301.1	23440	26916	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	3477	12.0	Group_6	Aspergillus_transmontanensis	ArAE_2_N	PF10337.10	nan
KAE8317301.1	23440	26916	0	1056_Aspergillus_transmontanensis	GCA_009193505.1	3477	12.0	Group_6	Aspergillus_transmontanensis	FUSC_2	PF13515.7	nan
KAE8325966.1	1	1274	0	1058_Aspergillus_sergii	GCA_009193525.1	1274	1.0	Group_1	Aspergillus_sergii	DIT1_PvcA	PF05141.13	nan
KAE8325967.1	2090	3981	1	1058_Aspergillus_sergii	GCA_009193525.1	1892	2.0	Group_0	Aspergillus_sergii	p450	PF00067.23	nan
KAE8325968.1	4701	6735	0	1058_Aspergillus_sergii	GCA_009193525.1	2035	3.0	Group_10	Aspergillus_sergii	ATG22	PF11700.9	nan
KAE8325969.1	7012	11156	1	1058_Aspergillus_sergii	GCA_009193525.1	4145	4.0	Group_9	Aspergillus_sergii	MFS_1	PF07690.17	Group_9.2
KAE8325969.1	7012	11156	1	1058_Aspergillus_sergii	GCA_009193525.1	4145	4.0	Group_9	Aspergillus_sergii	Sugar_tr	PF00083.25	nan
KAE8325970.1	11709	13629	1	1058_Aspergillus_sergii	GCA_009193525.1	1921	5.0	Group_9	Aspergillus_sergii	MFS_1	PF07690.17	Group_9.3
KAE8325971.1	14117	14957	1	1058_Aspergillus_sergii	GCA_009193525.1	841	6.0	Group_8	Aspergillus_sergii	HAD_2	PF13419.7	nan
KAE8325972.1	15097	16134	1	1058_Aspergillus_sergii	GCA_009193525.1	1038	7.0	Group_8	Aspergillus_sergii	none	none	Group_8.2
KAE8325973.1	16135	17122	0	1058_Aspergillus_sergii	GCA_009193525.1	988	8.0	Group_7	Aspergillus_sergii	none	none	nan
KAE8325974.1	18664	21991	1	1058_Aspergillus_sergii	GCA_009193525.1	3328	9.0	Group_6	Aspergillus_sergii	ArAE_2	PF10334.10	nan
KAE8325974.1	18664	21991	1	1058_Aspergillus_sergii	GCA_009193525.1	3328	9.0	Group_6	Aspergillus_sergii	ArAE_2_N	PF10337.10	nan
KAE8325974.1	18664	21991	1	1058_Aspergillus_sergii	GCA_009193525.1	3328	9.0	Group_6	Aspergillus_sergii	FUSC_2	PF13515.7	nan
KAE8347641.1	11219	14478	1	1060_Aspergillus_arachidicola	GCA_009193545.1	3260	12.0	Group_6	Aspergillus_arachidicola	ArAE_2	PF10334.10	nan
KAE8347641.1	11219	14478	1	1060_Aspergillus_arachidicola	GCA_009193545.1	3260	12.0	Group_6	Aspergillus_arachidicola	ArAE_2_N	PF10337.10	nan
KAE8347641.1	11219	14478	1	1060_Aspergillus_arachidicola	GCA_009193545.1	3260	12.0	Group_6	Aspergillus_arachidicola	FUSC_2	PF13515.7	nan
KAE8347642.1	16284	17253	0	1060_Aspergillus_arachidicola	GCA_009193545.1	970	11.0	Group_7	Aspergillus_arachidicola	none	none	nan
KAE8347643.1	17283	18415	1	1060_Aspergillus_arachidicola	GCA_009193545.1	1133	10.0	Group_8	Aspergillus_arachidicola	none	none	Group_8.1
KAE8347644.1	18386	19281	1	1060_Aspergillus_arachidicola	GCA_009193545.1	896	9.0	Group_8	Aspergillus_arachidicola	HAD_2	PF13419.7	Group_8.2
KAE8347645.1	19801	21719	1	1060_Aspergillus_arachidicola	GCA_009193545.1	1919	8.0	Group_9	Aspergillus_arachidicola	MFS_1	PF07690.17	nan
KAE8347646.1	22270	26414	1	1060_Aspergillus_arachidicola	GCA_009193545.1	4145	7.0	Group_9	Aspergillus_arachidicola	MFS_1	PF07690.17	Group_9.3
KAE8347646.1	22270	26414	1	1060_Aspergillus_arachidicola	GCA_009193545.1	4145	7.0	Group_9	Aspergillus_arachidicola	Sugar_tr	PF00083.25	nan
KAE8347647.1	26902	28722	0	1060_Aspergillus_arachidicola	GCA_009193545.1	1821	6.0	Group_10	Aspergillus_arachidicola	ATG22	PF11700.9	nan
