Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF2134817.1	4173	5788	1	1144_Dothidotthia_symphoricarpi	GCA_010015815.1	1616	3.0	Group_3	Dothidotthia_symphoricarpi	Ctr	PF04145.16	nan
KAF2134818.1	7343	9473	1	1144_Dothidotthia_symphoricarpi	GCA_010015815.1	2131	2.0	Group_0	Dothidotthia_symphoricarpi	DIT1_PvcA	PF05141.13	nan
KAF2134819.1	10160	12240	0	1144_Dothidotthia_symphoricarpi	GCA_010015815.1	2081	1.0	Group_1	Dothidotthia_symphoricarpi	p450	PF00067.23	Group_1.1
KAF2477696.1	3480	4884	1	1151_Lindgomyces_ingoldianus	GCA_010093535.1	1405	7.0	Group_3	Lindgomyces_ingoldianus	Ctr	PF04145.16	nan
KAF2477697.1	6277	7157	1	1151_Lindgomyces_ingoldianus	GCA_010093535.1	881	6.0	Group_8	Lindgomyces_ingoldianus	DJ-1_PfpI	PF01965.25	nan
KAF2477698.1	7861	9839	1	1151_Lindgomyces_ingoldianus	GCA_010093535.1	1979	5.0	Group_0	Lindgomyces_ingoldianus	DIT1_PvcA	PF05141.13	nan
KAF2477700.1	10677	12890	0	1151_Lindgomyces_ingoldianus	GCA_010093535.1	2214	4.0	Group_1	Lindgomyces_ingoldianus	p450	PF00067.23	Group_1.1
KAF2477701.1	15511	17124	0	1151_Lindgomyces_ingoldianus	GCA_010093535.1	1614	3.0	Group_1	Lindgomyces_ingoldianus	MFS_1	PF07690.17	Group_1.4
KAF2477701.1	15511	17124	0	1151_Lindgomyces_ingoldianus	GCA_010093535.1	1614	3.0	Group_1	Lindgomyces_ingoldianus	OATP	PF03137.21	nan
KAF2477701.1	15511	17124	0	1151_Lindgomyces_ingoldianus	GCA_010093535.1	1614	3.0	Group_1	Lindgomyces_ingoldianus	Sugar_tr	PF00083.25	nan
KAF2819791.1	7087	8353	1	1159_Ophiobolus_disseminans	GCA_010093685.1	1267	6.0	Group_3	Ophiobolus_disseminans	Ctr	PF04145.16	nan
KAF2819792.1	9541	10346	1	1159_Ophiobolus_disseminans	GCA_010093685.1	806	5.0	Group_8	Ophiobolus_disseminans	DJ-1_PfpI	PF01965.25	nan
KAF2819793.1	10736	13542	1	1159_Ophiobolus_disseminans	GCA_010093685.1	2807	4.0	Group_0	Ophiobolus_disseminans	DIT1_PvcA	PF05141.13	nan
KAF2819794.1	13937	15833	0	1159_Ophiobolus_disseminans	GCA_010093685.1	1897	3.0	Group_1	Ophiobolus_disseminans	p450	PF00067.23	Group_1.1
KAF2819796.1	18135	20101	0	1159_Ophiobolus_disseminans	GCA_010093685.1	1967	2.0	Group_1	Ophiobolus_disseminans	MFS_1	PF07690.17	Group_1.4
KAF2819796.1	18135	20101	0	1159_Ophiobolus_disseminans	GCA_010093685.1	1967	2.0	Group_1	Ophiobolus_disseminans	Sugar_tr	PF00083.25	nan
KAF2195179.1	707	2410	1	1176_Zopfia_rhizophila	GCA_010093925.1	1704	6.0	Group_3	Zopfia_rhizophila	Ctr	PF04145.16	nan
KAF2195180.1	3152	4172	1	1176_Zopfia_rhizophila	GCA_010093925.1	1021	5.0	Group_8	Zopfia_rhizophila	DJ-1_PfpI	PF01965.25	nan
KAF2195181.1	5173	6884	1	1176_Zopfia_rhizophila	GCA_010093925.1	1712	4.0	Group_0	Zopfia_rhizophila	DIT1_PvcA	PF05141.13	nan
KAF2195183.1	7906	9747	0	1176_Zopfia_rhizophila	GCA_010093925.1	1842	3.0	Group_1	Zopfia_rhizophila	p450	PF00067.23	Group_1.1
KAF2195186.1	31010	32836	0	1176_Zopfia_rhizophila	GCA_010093925.1	1827	2.0	Group_1	Zopfia_rhizophila	MFS_1	PF07690.17	Group_1.4
KAF2195186.1	31010	32836	0	1176_Zopfia_rhizophila	GCA_010093925.1	1827	2.0	Group_1	Zopfia_rhizophila	Sugar_tr	PF00083.25	nan
KAF2269135.1	16974	18835	0	1187_Didymosphaeria_enalia	GCA_010094045.1	1862	1.0	Group_1	Didymosphaeria_enalia	MFS_1	PF07690.17	nan
KAF2269136.1	21433	23450	0	1187_Didymosphaeria_enalia	GCA_010094045.1	2018	2.0	Group_1	Didymosphaeria_enalia	p450	PF00067.23	Group_1.4
KAF2269137.1	23991	26159	1	1187_Didymosphaeria_enalia	GCA_010094045.1	2169	3.0	Group_0	Didymosphaeria_enalia	DIT1_PvcA	PF05141.13	nan
KAF2269138.1	26796	28008	1	1187_Didymosphaeria_enalia	GCA_010094045.1	1213	4.0	Group_8	Didymosphaeria_enalia	DJ-1_PfpI	PF01965.25	nan
KAF2269139.1	30040	30902	1	1187_Didymosphaeria_enalia	GCA_010094045.1	863	5.0	Group_3	Didymosphaeria_enalia	Ctr	PF04145.16	nan
KAF1931684.1	1	1099	1	1194_Didymella_exigua	GCA_010094145.1	1099	1.0	Group_0	Didymella_exigua	DIT1_PvcA	PF05141.13	nan
KAF2649301.1	1	1394	1	1200_Lophiostoma_macrostomum	GCA_010405375.1	1394	4.0	Group_3	Lophiostoma_macrostomum	Ctr	PF04145.16	nan
KAF2649302.1	2578	3385	1	1200_Lophiostoma_macrostomum	GCA_010405375.1	808	3.0	Group_8	Lophiostoma_macrostomum	DJ-1_PfpI	PF01965.25	nan
KAF2649303.1	4272	6193	1	1200_Lophiostoma_macrostomum	GCA_010405375.1	1922	2.0	Group_0	Lophiostoma_macrostomum	DIT1_PvcA	PF05141.13	nan
KAF2649304.1	6604	8255	0	1200_Lophiostoma_macrostomum	GCA_010405375.1	1652	1.0	Group_1	Lophiostoma_macrostomum	p450	PF00067.23	Group_1.1
KAF2687665.1	4244	6549	0	1207_Lentithecium_fluviatile	GCA_010405425.1	2306	1.0	Group_1	Lentithecium_fluviatile	MFS_1	PF07690.17	nan
KAF2687665.1	4244	6549	0	1207_Lentithecium_fluviatile	GCA_010405425.1	2306	1.0	Group_1	Lentithecium_fluviatile	Sugar_tr	PF00083.25	nan
KAF2687666.1	8971	11428	0	1207_Lentithecium_fluviatile	GCA_010405425.1	2458	2.0	Group_1	Lentithecium_fluviatile	p450	PF00067.23	Group_1.4
KAF2687667.1	12125	14317	1	1207_Lentithecium_fluviatile	GCA_010405425.1	2193	3.0	Group_0	Lentithecium_fluviatile	DIT1_PvcA	PF05141.13	nan
KAF2687668.1	16451	17563	1	1207_Lentithecium_fluviatile	GCA_010405425.1	1113	4.0	Group_3	Lentithecium_fluviatile	Ctr	PF04145.16	nan
KAF3047319.1	1	2093	1	1215_Didymella_keratinophila	GCA_011058865.1	2093	4.0	Group_0	Didymella_keratinophila	DIT1_PvcA	PF05141.13	nan
KAF3047320.1	3022	4572	0	1215_Didymella_keratinophila	GCA_011058865.1	1551	3.0	Group_1	Didymella_keratinophila	p450	PF00067.23	Group_1.1
KAF3047321.1	6580	8133	0	1215_Didymella_keratinophila	GCA_011058865.1	1554	2.0	Group_1	Didymella_keratinophila	MFS_1	PF07690.17	Group_1.4
KAF3047321.1	6580	8133	0	1215_Didymella_keratinophila	GCA_011058865.1	1554	2.0	Group_1	Didymella_keratinophila	OATP	PF03137.21	nan
KAF3045210.1	34795	35615	1	1222_Didymella_heteroderae	GCA_011058895.1	821	6.0	Group_3	Didymella_heteroderae	Ctr	PF04145.16	nan
KAF3045211.1	36679	37200	1	1222_Didymella_heteroderae	GCA_011058895.1	522	5.0	Group_8	Didymella_heteroderae	DJ-1_PfpI	PF01965.25	nan
KAF3045212.1	38204	40299	1	1222_Didymella_heteroderae	GCA_011058895.1	2096	4.0	Group_0	Didymella_heteroderae	DIT1_PvcA	PF05141.13	nan
KAF3045213.1	41214	42767	0	1222_Didymella_heteroderae	GCA_011058895.1	1554	3.0	Group_1	Didymella_heteroderae	p450	PF00067.23	Group_1.1
KAF3045214.1	44755	46308	0	1222_Didymella_heteroderae	GCA_011058895.1	1554	2.0	Group_1	Didymella_heteroderae	MFS_1	PF07690.17	Group_1.4
KAF3045214.1	44755	46308	0	1222_Didymella_heteroderae	GCA_011058895.1	1554	2.0	Group_1	Didymella_heteroderae	OATP	PF03137.21	nan
KAF3010645.1	27995	29591	0	1226_Curvularia_kusanoi	GCA_011058905.1	1597	1.0	Group_1	Curvularia_kusanoi	MFS_1	PF07690.17	nan
KAF3010646.1	31752	33282	0	1226_Curvularia_kusanoi	GCA_011058905.1	1531	2.0	Group_1	Curvularia_kusanoi	p450	PF00067.23	Group_1.4
KAF3010647.1	34141	36248	1	1226_Curvularia_kusanoi	GCA_011058905.1	2108	3.0	Group_0	Curvularia_kusanoi	DIT1_PvcA	PF05141.13	nan
KAF7673361.1	10584	12144	0	1324_Alternaria_burnsii	GCA_013036055.1	1561	1.0	Group_1	Alternaria_burnsii	MFS_1	PF07690.17	nan
KAF7673362.1	14313	15897	0	1324_Alternaria_burnsii	GCA_013036055.1	1585	2.0	Group_1	Alternaria_burnsii	p450	PF00067.23	Group_1.4
KAF7673363.1	16830	18944	1	1324_Alternaria_burnsii	GCA_013036055.1	2115	3.0	Group_0	Alternaria_burnsii	DIT1_PvcA	PF05141.13	nan
KAF5852496.1	21672	22385	1	1465_Bipolaris_sorokiniana	GCA_013416765.1	714	4.0	Group_3	Bipolaris_sorokiniana	Ctr	PF04145.16	nan
KAF5852492.1	23333	24541	1	1465_Bipolaris_sorokiniana	GCA_013416765.1	1209	3.0	Group_8	Bipolaris_sorokiniana	DJ-1_PfpI	PF01965.25	nan
KAF5852485.1	24991	27561	1	1465_Bipolaris_sorokiniana	GCA_013416765.1	2571	2.0	Group_0	Bipolaris_sorokiniana	DIT1_PvcA	PF05141.13	nan
KAF5852465.1	28274	29803	0	1465_Bipolaris_sorokiniana	GCA_013416765.1	1530	1.0	Group_1	Bipolaris_sorokiniana	p450	PF00067.23	Group_1.1
EMD97055.1	1	751	1	160_Bipolaris_maydis	GCA_000338975.1	751	4.0	Group_8	Bipolaris_maydis	DJ-1_PfpI	PF01965.25	nan
EMD97056.1	1561	3713	1	160_Bipolaris_maydis	GCA_000338975.1	2153	3.0	Group_0	Bipolaris_maydis	DIT1_PvcA	PF05141.13	nan
EMD97057.1	4609	6324	0	160_Bipolaris_maydis	GCA_000338975.1	1716	2.0	Group_1	Bipolaris_maydis	p450	PF00067.23	Group_1.1
EMD97058.1	8339	10073	0	160_Bipolaris_maydis	GCA_000338975.1	1735	1.0	Group_1	Bipolaris_maydis	MFS_1	PF07690.17	Group_1.4
EMD66477.1	1	636	1	163_Bipolaris_sorokiniana	GCA_000338995.1	636	5.0	Group_3	Bipolaris_sorokiniana	Ctr	PF04145.16	nan
EMD66478.1	1893	2852	1	163_Bipolaris_sorokiniana	GCA_000338995.1	960	4.0	Group_8	Bipolaris_sorokiniana	DJ-1_PfpI	PF01965.25	nan
EMD66479.1	3323	5799	1	163_Bipolaris_sorokiniana	GCA_000338995.1	2477	3.0	Group_0	Bipolaris_sorokiniana	DIT1_PvcA	PF05141.13	nan
EMD66480.1	6584	8203	0	163_Bipolaris_sorokiniana	GCA_000338995.1	1620	2.0	Group_1	Bipolaris_sorokiniana	p450	PF00067.23	Group_1.1
EMD66481.1	10280	12023	0	163_Bipolaris_sorokiniana	GCA_000338995.1	1744	1.0	Group_1	Bipolaris_sorokiniana	MFS_1	PF07690.17	Group_1.4
KAH7551556.1	3728	5283	0	1662_Bipolaris_maydis	GCA_019454015.1	1556	1.0	Group_1	Bipolaris_maydis	MFS_1	PF07690.17	nan
KAH7551557.1	7505	9034	0	1662_Bipolaris_maydis	GCA_019454015.1	1530	2.0	Group_1	Bipolaris_maydis	p450	PF00067.23	Group_1.4
KAH7551558.1	9961	12073	1	1662_Bipolaris_maydis	GCA_019454015.1	2113	3.0	Group_0	Bipolaris_maydis	DIT1_PvcA	PF05141.13	nan
KAH7551559.1	12925	13675	1	1662_Bipolaris_maydis	GCA_019454015.1	751	4.0	Group_8	Bipolaris_maydis	DJ-1_PfpI	PF01965.25	nan
KAH7551560.1	14910	15665	1	1662_Bipolaris_maydis	GCA_019454015.1	756	5.0	Group_3	Bipolaris_maydis	Ctr	PF04145.16	nan
KAG9190269.1	1	2112	1	1682_Alternaria_panax	GCA_019702505.1	2112	3.0	Group_0	Alternaria_panax	DIT1_PvcA	PF05141.13	nan
KAG9190270.1	3007	4597	0	1682_Alternaria_panax	GCA_019702505.1	1591	2.0	Group_1	Alternaria_panax	p450	PF00067.23	Group_1.1
KAG9190271.1	6742	8302	0	1682_Alternaria_panax	GCA_019702505.1	1561	1.0	Group_1	Alternaria_panax	MFS_1	PF07690.17	Group_1.4
KAG9206605.1	16146	16947	1	1686_Epicoccum_nigrum	GCA_019721275.1	802	4.0	Group_3	Epicoccum_nigrum	Ctr	PF04145.16	nan
KAG9206606.1	23539	25644	1	1686_Epicoccum_nigrum	GCA_019721275.1	2106	3.0	Group_0	Epicoccum_nigrum	DIT1_PvcA	PF05141.13	nan
KAG9206607.1	26541	28098	0	1686_Epicoccum_nigrum	GCA_019721275.1	1558	2.0	Group_1	Epicoccum_nigrum	p450	PF00067.23	Group_1.1
KAG9206608.1	31198	31989	0	1686_Epicoccum_nigrum	GCA_019721275.1	792	1.0	Group_1	Epicoccum_nigrum	MFS_1	PF07690.17	Group_1.4
ENI04476.1	3728	5283	0	191_Bipolaris_maydis	GCA_000354255.1	1556	1.0	Group_1	Bipolaris_maydis	MFS_1	PF07690.17	nan
ENI04477.1	7350	9055	0	191_Bipolaris_maydis	GCA_000354255.1	1706	2.0	Group_1	Bipolaris_maydis	p450	PF00067.23	Group_1.4
ENI04478.1	9961	12113	1	191_Bipolaris_maydis	GCA_000354255.1	2153	3.0	Group_0	Bipolaris_maydis	DIT1_PvcA	PF05141.13	nan
EOA84960.1	1	1691	0	193_Exserohilum_turcicum	GCA_000359705.1	1691	1.0	Group_1	Exserohilum_turcicum	MFS_1	PF07690.17	nan
EOA84961.1	3883	5652	0	193_Exserohilum_turcicum	GCA_000359705.1	1770	2.0	Group_1	Exserohilum_turcicum	p450	PF00067.23	Group_1.4
EOA84962.1	6505	9010	1	193_Exserohilum_turcicum	GCA_000359705.1	2506	3.0	Group_0	Exserohilum_turcicum	DIT1_PvcA	PF05141.13	nan
EOA84965.1	12794	13605	1	193_Exserohilum_turcicum	GCA_000359705.1	812	4.0	Group_8	Exserohilum_turcicum	DJ-1_PfpI	PF01965.25	nan
EOA84966.1	14341	15795	1	193_Exserohilum_turcicum	GCA_000359705.1	1455	5.0	Group_3	Exserohilum_turcicum	Ctr	PF04145.16	nan
EUC33304.1	1267	2823	0	224_Bipolaris_zeicola	GCA_000523435.1	1557	1.0	Group_1	Bipolaris_zeicola	MFS_1	PF07690.17	nan
EUC33306.1	5031	6560	0	224_Bipolaris_zeicola	GCA_000523435.1	1530	2.0	Group_1	Bipolaris_zeicola	p450	PF00067.23	Group_1.4
EUC33307.1	7485	9597	1	224_Bipolaris_zeicola	GCA_000523435.1	2113	3.0	Group_0	Bipolaris_zeicola	DIT1_PvcA	PF05141.13	nan
EUC33308.1	10421	11167	1	224_Bipolaris_zeicola	GCA_000523435.1	747	4.0	Group_8	Bipolaris_zeicola	DJ-1_PfpI	PF01965.25	nan
EUC33310.1	12508	13152	1	224_Bipolaris_zeicola	GCA_000523435.1	645	5.0	Group_3	Bipolaris_zeicola	Ctr	PF04145.16	nan
EUN21821.1	1	646	1	237_Bipolaris_victoriae	GCA_000527765.1	646	5.0	Group_3	Bipolaris_victoriae	Ctr	PF04145.16	nan
EUN21822.1	1958	2747	1	237_Bipolaris_victoriae	GCA_000527765.1	790	4.0	Group_8	Bipolaris_victoriae	DJ-1_PfpI	PF01965.25	nan
EUN21823.1	3568	5680	1	237_Bipolaris_victoriae	GCA_000527765.1	2113	3.0	Group_0	Bipolaris_victoriae	DIT1_PvcA	PF05141.13	nan
EUN21824.1	6605	8134	0	237_Bipolaris_victoriae	GCA_000527765.1	1530	2.0	Group_1	Bipolaris_victoriae	p450	PF00067.23	Group_1.1
EUN21825.1	10339	11895	0	237_Bipolaris_victoriae	GCA_000527765.1	1557	1.0	Group_1	Bipolaris_victoriae	MFS_1	PF07690.17	Group_1.4
KAH6643820.1	13303	14094	1	3153_Boeremia_exigua	GCA_020726555.1	792	6.0	Group_3	Boeremia_exigua	Ctr	PF04145.16	nan
KAH6643821.1	15192	16012	1	3153_Boeremia_exigua	GCA_020726555.1	821	5.0	Group_8	Boeremia_exigua	DJ-1_PfpI	PF01965.25	nan
KAH6643822.1	16628	18968	1	3153_Boeremia_exigua	GCA_020726555.1	2341	4.0	Group_0	Boeremia_exigua	DIT1_PvcA	PF05141.13	nan
KAH6643823.1	19568	21732	0	3153_Boeremia_exigua	GCA_020726555.1	2165	3.0	Group_1	Boeremia_exigua	p450	PF00067.23	Group_1.1
KAH6643824.1	22844	25022	0	3153_Boeremia_exigua	GCA_020726555.1	2179	2.0	Group_1	Boeremia_exigua	MFS_1	PF07690.17	Group_1.4
KAH6643824.1	22844	25022	0	3153_Boeremia_exigua	GCA_020726555.1	2179	2.0	Group_1	Boeremia_exigua	OATP	PF03137.21	nan
KAH6840030.1	1	700	1	3159_Alternaria_alternata	GCA_020736535.1	700	5.0	Group_3	Alternaria_alternata	Ctr	PF04145.16	nan
KAH6840031.1	1753	2860	1	3159_Alternaria_alternata	GCA_020736535.1	1108	4.0	Group_8	Alternaria_alternata	DJ-1_PfpI	PF01965.25	nan
KAH6840032.1	5377	7491	1	3159_Alternaria_alternata	GCA_020736535.1	2115	3.0	Group_0	Alternaria_alternata	DIT1_PvcA	PF05141.13	nan
KAH6840033.1	8256	10141	0	3159_Alternaria_alternata	GCA_020736535.1	1886	2.0	Group_1	Alternaria_alternata	p450	PF00067.23	Group_1.1
KAH6840034.1	12173	13733	0	3159_Alternaria_alternata	GCA_020736535.1	1561	1.0	Group_1	Alternaria_alternata	MFS_1	PF07690.17	Group_1.4
KAH7081505.1	13433	15295	0	3184_Paraphoma_chrysanthemicola	GCA_020744225.1	1863	1.0	Group_1	Paraphoma_chrysanthemicola	MFS_1	PF07690.17	nan
KAH7081507.1	17904	20069	0	3184_Paraphoma_chrysanthemicola	GCA_020744225.1	2166	2.0	Group_1	Paraphoma_chrysanthemicola	p450	PF00067.23	Group_1.4
KAH7081508.1	20515	23000	1	3184_Paraphoma_chrysanthemicola	GCA_020744225.1	2486	3.0	Group_0	Paraphoma_chrysanthemicola	DIT1_PvcA	PF05141.13	nan
KAH7081509.1	23008	24281	1	3184_Paraphoma_chrysanthemicola	GCA_020744225.1	1274	4.0	Group_8	Paraphoma_chrysanthemicola	DJ-1_PfpI	PF01965.25	nan
KAH7081510.1	25207	26632	1	3184_Paraphoma_chrysanthemicola	GCA_020744225.1	1426	5.0	Group_3	Paraphoma_chrysanthemicola	Ctr	PF04145.16	nan
KAH7115222.1	1	2160	1	3205_Dendryphion_nanum	GCA_020744415.1	2160	2.0	Group_0	Dendryphion_nanum	DIT1_PvcA	PF05141.13	nan
KAH7115223.1	3142	5121	0	3205_Dendryphion_nanum	GCA_020744415.1	1980	1.0	Group_1	Dendryphion_nanum	p450	PF00067.23	Group_1.1
KAH7390674.1	40849	41688	1	3233_Pyrenochaeta_spp	GCA_020747015.1	840	4.0	Group_3	Pyrenochaeta_spp	Ctr	PF04145.16	nan
KAH7390675.1	43033	44244	1	3233_Pyrenochaeta_spp	GCA_020747015.1	1212	3.0	Group_8	Pyrenochaeta_spp	DJ-1_PfpI	PF01965.25	nan
KAH7390676.1	44643	46748	1	3233_Pyrenochaeta_spp	GCA_020747015.1	2106	2.0	Group_0	Pyrenochaeta_spp	DIT1_PvcA	PF05141.13	nan
KAH7390677.1	47505	49505	0	3233_Pyrenochaeta_spp	GCA_020747015.1	2001	1.0	Group_1	Pyrenochaeta_spp	p450	PF00067.23	Group_1.1
KAH7410269.1	9465	10437	1	3242_Phaeosphaeria_spp	GCA_020747045.1	973	5.0	Group_3	Phaeosphaeria_spp	Ctr	PF04145.16	nan
KAH7410270.1	11633	12964	1	3242_Phaeosphaeria_spp	GCA_020747045.1	1332	4.0	Group_8	Phaeosphaeria_spp	DJ-1_PfpI	PF01965.25	nan
KAH7410271.1	12965	15659	1	3242_Phaeosphaeria_spp	GCA_020747045.1	2695	3.0	Group_0	Phaeosphaeria_spp	DIT1_PvcA	PF05141.13	nan
KAH7410272.1	16057	18236	0	3242_Phaeosphaeria_spp	GCA_020747045.1	2180	2.0	Group_1	Phaeosphaeria_spp	p450	PF00067.23	Group_1.1
KAH7410273.1	20463	22325	0	3242_Phaeosphaeria_spp	GCA_020747045.1	1863	1.0	Group_1	Phaeosphaeria_spp	MFS_1	PF07690.17	Group_1.4
CAG5184912.1	1	2112	1	3347_Alternaria_atra	GCA_907166805.1	2112	3.0	Group_0	Alternaria_atra	DIT1_PvcA	PF05141.13	nan
CAG5184914.1	3050	8483	0	3347_Alternaria_atra	GCA_907166805.1	5434	2.0	Group_1	Alternaria_atra	MFS_1	PF07690.17	Group_1.1
CAG5184914.1	3050	8483	0	3347_Alternaria_atra	GCA_907166805.1	5434	2.0	Group_1	Alternaria_atra	p450	PF00067.23	nan
XP_007697960.1	1	636	1	3474_Bipolaris_sorokiniana	GCF_000338995.1	636	5.0	Group_3	Bipolaris_sorokiniana	Ctr	PF04145.16	nan
XP_007697961.1	1893	2852	1	3474_Bipolaris_sorokiniana	GCF_000338995.1	960	4.0	Group_8	Bipolaris_sorokiniana	DJ-1_PfpI	PF01965.25	nan
XP_007697550.1	3323	5799	1	3474_Bipolaris_sorokiniana	GCF_000338995.1	2477	3.0	Group_0	Bipolaris_sorokiniana	DIT1_PvcA	PF05141.13	nan
XP_007697551.1	6584	8203	0	3474_Bipolaris_sorokiniana	GCF_000338995.1	1620	2.0	Group_1	Bipolaris_sorokiniana	p450	PF00067.23	Group_1.1
XP_007697962.1	10280	12023	0	3474_Bipolaris_sorokiniana	GCF_000338995.1	1744	1.0	Group_1	Bipolaris_sorokiniana	MFS_1	PF07690.17	Group_1.4
XP_014078385.1	3728	5283	0	3484_Bipolaris_maydis	GCF_000354255.1	1556	1.0	Group_1	Bipolaris_maydis	MFS_1	PF07690.17	nan
XP_014078386.1	7350	9055	0	3484_Bipolaris_maydis	GCF_000354255.1	1706	2.0	Group_1	Bipolaris_maydis	p450	PF00067.23	Group_1.4
XP_014078387.1	9961	12113	1	3484_Bipolaris_maydis	GCF_000354255.1	2153	3.0	Group_0	Bipolaris_maydis	DIT1_PvcA	PF05141.13	nan
XP_008027464.1	1	1691	0	3486_Exserohilum_turcicum	GCF_000359705.1	1691	1.0	Group_1	Exserohilum_turcicum	MFS_1	PF07690.17	nan
XP_008027465.1	3883	5652	0	3486_Exserohilum_turcicum	GCF_000359705.1	1770	2.0	Group_1	Exserohilum_turcicum	p450	PF00067.23	Group_1.4
XP_008027087.1	6505	9010	1	3486_Exserohilum_turcicum	GCF_000359705.1	2506	3.0	Group_0	Exserohilum_turcicum	DIT1_PvcA	PF05141.13	nan
XP_008027467.1	12794	13605	1	3486_Exserohilum_turcicum	GCF_000359705.1	812	4.0	Group_8	Exserohilum_turcicum	DJ-1_PfpI	PF01965.25	nan
XP_008027468.1	14341	15795	1	3486_Exserohilum_turcicum	GCF_000359705.1	1455	5.0	Group_3	Exserohilum_turcicum	Ctr	PF04145.16	nan
XP_007712404.1	1267	2823	0	3501_Bipolaris_zeicola	GCF_000523435.1	1557	1.0	Group_1	Bipolaris_zeicola	MFS_1	PF07690.17	nan
XP_007712406.1	5031	6560	0	3501_Bipolaris_zeicola	GCF_000523435.1	1530	2.0	Group_1	Bipolaris_zeicola	p450	PF00067.23	Group_1.4
XP_007712407.1	7485	9597	1	3501_Bipolaris_zeicola	GCF_000523435.1	2113	3.0	Group_0	Bipolaris_zeicola	DIT1_PvcA	PF05141.13	nan
XP_007712369.1	10421	11167	1	3501_Bipolaris_zeicola	GCF_000523435.1	747	4.0	Group_8	Bipolaris_zeicola	DJ-1_PfpI	PF01965.25	nan
XP_007712409.1	12508	13152	1	3501_Bipolaris_zeicola	GCF_000523435.1	645	5.0	Group_3	Bipolaris_zeicola	Ctr	PF04145.16	nan
XP_014551401.1	1	646	1	3513_Bipolaris_victoriae	GCF_000527765.1	646	5.0	Group_3	Bipolaris_victoriae	Ctr	PF04145.16	nan
