Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
QFZ51343.1	1807	3012	1	1077_Clavispora_lusitaniae	GCA_009498135.1	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase_fungal	PF17667.2	nan
QFZ51344.1	4019	7108	0	1077_Clavispora_lusitaniae	GCA_009498135.1	3090	4.0	Group_1	Clavispora_lusitaniae	CBF	PF03914.18	nan
KAF3994851.1	1	1395	1	1260_Candida_haemuloni	GCA_012184655.1	1395	6.0	Group_0	Candida_haemuloni	DIT1_PvcA	PF05141.13	nan
KAF3994852.1	1769	3037	1	1260_Candida_haemuloni	GCA_012184655.1	1269	5.0	Group_0	Candida_haemuloni	Kinase-like	PF14531.7	Group_0.6
KAF3994852.1	1769	3037	1	1260_Candida_haemuloni	GCA_012184655.1	1269	5.0	Group_0	Candida_haemuloni	PK_Tyr_Ser-Thr	PF07714.18	nan
KAF3994852.1	1769	3037	1	1260_Candida_haemuloni	GCA_012184655.1	1269	5.0	Group_0	Candida_haemuloni	Pkinase	PF00069.26	nan
KAF3994852.1	1769	3037	1	1260_Candida_haemuloni	GCA_012184655.1	1269	5.0	Group_0	Candida_haemuloni	Pkinase_fungal	PF17667.2	nan
KAF3994853.1	3971	7129	0	1260_Candida_haemuloni	GCA_012184655.1	3159	4.0	Group_1	Candida_haemuloni	CBF	PF03914.18	nan
KAF7582269.1	18537	21623	1	1515_Clavispora_lusitaniae	GCA_014636115.1	3087	6.0	Group_1	Clavispora_lusitaniae	CBF	PF03914.18	nan
KAF7582270.1	22630	23835	0	1515_Clavispora_lusitaniae	GCA_014636115.1	1206	5.0	Group_0	Clavispora_lusitaniae	Kinase-like	PF14531.7	Group_0.6
KAF7582270.1	22630	23835	0	1515_Clavispora_lusitaniae	GCA_014636115.1	1206	5.0	Group_0	Clavispora_lusitaniae	PK_Tyr_Ser-Thr	PF07714.18	nan
KAF7582270.1	22630	23835	0	1515_Clavispora_lusitaniae	GCA_014636115.1	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase	PF00069.26	nan
KAF7582270.1	22630	23835	0	1515_Clavispora_lusitaniae	GCA_014636115.1	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase_fungal	PF17667.2	nan
KAF7582271.1	24196	25641	0	1515_Clavispora_lusitaniae	GCA_014636115.1	1446	4.0	Group_0	Clavispora_lusitaniae	DIT1_PvcA	PF05141.13	nan
QRG38276.1	2190	5288	1	1562_Candida_auris	GCA_016809505.1	3099	6.0	Group_1	Candida_auris	CBF	PF03914.18	nan
QRG38277.1	6329	7594	0	1562_Candida_auris	GCA_016809505.1	1266	5.0	Group_0	Candida_auris	Kinase-like	PF14531.7	Group_0.6
QRG38277.1	6329	7594	0	1562_Candida_auris	GCA_016809505.1	1266	5.0	Group_0	Candida_auris	PK_Tyr_Ser-Thr	PF07714.18	nan
QRG38277.1	6329	7594	0	1562_Candida_auris	GCA_016809505.1	1266	5.0	Group_0	Candida_auris	Pkinase	PF00069.26	nan
QRG38277.1	6329	7594	0	1562_Candida_auris	GCA_016809505.1	1266	5.0	Group_0	Candida_auris	Pkinase_fungal	PF17667.2	nan
QRG38278.1	7959	9353	0	1562_Candida_auris	GCA_016809505.1	1395	4.0	Group_0	Candida_auris	DIT1_PvcA	PF05141.13	nan
QWU87350.1	19595	23212	1	1649_Candida_haemuloni	GCA_019332025.1	3618	7.0	Group_0	Candida_haemuloni	DIT1_PvcA	PF05141.13	Group_0.6
QWU87350.1	19595	23212	1	1649_Candida_haemuloni	GCA_019332025.1	3618	7.0	Group_0	Candida_haemuloni	Kinase-like	PF14531.7	nan
QWU87350.1	19595	23212	1	1649_Candida_haemuloni	GCA_019332025.1	3618	7.0	Group_0	Candida_haemuloni	PK_Tyr_Ser-Thr	PF07714.18	nan
QWU87350.1	19595	23212	1	1649_Candida_haemuloni	GCA_019332025.1	3618	7.0	Group_0	Candida_haemuloni	Pkinase	PF00069.26	nan
QWU87350.1	19595	23212	1	1649_Candida_haemuloni	GCA_019332025.1	3618	7.0	Group_0	Candida_haemuloni	Pkinase_fungal	PF17667.2	nan
QWU87350.1	19595	23212	1	1649_Candida_haemuloni	GCA_019332025.1	3618	7.0	Group_0	Candida_haemuloni	UPF0047	PF01894.18	nan
QWU87351.1	24057	27191	0	1649_Candida_haemuloni	GCA_019332025.1	3135	6.0	Group_1	Candida_haemuloni	CBF	PF03914.18	nan
EEQ39758.1	578	2023	1	19_Clavispora_lusitaniae	GCA_000003835.1	1446	6.0	Group_0	Clavispora_lusitaniae	DIT1_PvcA	PF05141.13	nan
EEQ39759.1	2384	3589	1	19_Clavispora_lusitaniae	GCA_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	Kinase-like	PF14531.7	Group_0.6
EEQ39759.1	2384	3589	1	19_Clavispora_lusitaniae	GCA_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	PK_Tyr_Ser-Thr	PF07714.18	nan
EEQ39759.1	2384	3589	1	19_Clavispora_lusitaniae	GCA_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase	PF00069.26	nan
EEQ39759.1	2384	3589	1	19_Clavispora_lusitaniae	GCA_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase_fungal	PF17667.2	nan
EEQ39760.1	4596	7682	0	19_Clavispora_lusitaniae	GCA_000003835.1	3087	4.0	Group_1	Clavispora_lusitaniae	CBF	PF03914.18	nan
XP_002616645.1	578	2023	1	3378_Clavispora_lusitaniae	GCF_000003835.1	1446	6.0	Group_0	Clavispora_lusitaniae	DIT1_PvcA	PF05141.13	nan
XP_002616646.1	2384	3589	1	3378_Clavispora_lusitaniae	GCF_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	Kinase-like	PF14531.7	Group_0.6
XP_002616646.1	2384	3589	1	3378_Clavispora_lusitaniae	GCF_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	PK_Tyr_Ser-Thr	PF07714.18	nan
XP_002616646.1	2384	3589	1	3378_Clavispora_lusitaniae	GCF_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase	PF00069.26	nan
XP_002616646.1	2384	3589	1	3378_Clavispora_lusitaniae	GCF_000003835.1	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase_fungal	PF17667.2	nan
XP_002616647.1	4596	7682	0	3378_Clavispora_lusitaniae	GCF_000003835.1	3087	4.0	Group_1	Clavispora_lusitaniae	CBF	PF03914.18	nan
XP_018170192.2	1	1395	1	3541_Candida_auris	GCF_001189475.1	1395	1.0	Group_0	Candida_auris	DIT1_PvcA	PF05141.13	Group_0.6
XP_028892681.1	3368	4762	1	3614_Candida_auris	GCF_002775015.1	1395	6.0	Group_0	Candida_auris	DIT1_PvcA	PF05141.13	nan
XP_028892682.1	5127	6392	1	3614_Candida_auris	GCF_002775015.1	1266	5.0	Group_0	Candida_auris	Kinase-like	PF14531.7	Group_0.6
XP_028892682.1	5127	6392	1	3614_Candida_auris	GCF_002775015.1	1266	5.0	Group_0	Candida_auris	PK_Tyr_Ser-Thr	PF07714.18	nan
XP_028892682.1	5127	6392	1	3614_Candida_auris	GCF_002775015.1	1266	5.0	Group_0	Candida_auris	Pkinase	PF00069.26	nan
XP_028892682.1	5127	6392	1	3614_Candida_auris	GCF_002775015.1	1266	5.0	Group_0	Candida_auris	Pkinase_fungal	PF17667.2	nan
XP_028892683.1	7440	10535	0	3614_Candida_auris	GCF_002775015.1	3096	4.0	Group_1	Candida_auris	CBF	PF03914.18	nan
XP_025335420.1	1	3135	1	3621_Candida_duobushaemulonis	GCF_002926085.2	3135	6.0	Group_1	Candida_duobushaemulonis	CBF	PF03914.18	nan
XP_025335421.1	3980	5248	0	3621_Candida_duobushaemulonis	GCF_002926085.2	1269	5.0	Group_0	Candida_duobushaemulonis	Kinase-like	PF14531.7	Group_0.6
XP_025335421.1	3980	5248	0	3621_Candida_duobushaemulonis	GCF_002926085.2	1269	5.0	Group_0	Candida_duobushaemulonis	PK_Tyr_Ser-Thr	PF07714.18	nan
XP_025335421.1	3980	5248	0	3621_Candida_duobushaemulonis	GCF_002926085.2	1269	5.0	Group_0	Candida_duobushaemulonis	Pkinase	PF00069.26	nan
XP_025335421.1	3980	5248	0	3621_Candida_duobushaemulonis	GCF_002926085.2	1269	5.0	Group_0	Candida_duobushaemulonis	Pkinase_fungal	PF17667.2	nan
XP_025335422.1	5581	6975	0	3621_Candida_duobushaemulonis	GCF_002926085.2	1395	4.0	Group_0	Candida_duobushaemulonis	DIT1_PvcA	PF05141.13	nan
XP_024714810.1	16847	19981	1	3622_Candida_pseudohaemulonii	GCF_003013735.1	3135	6.0	Group_1	Candida_pseudohaemulonii	CBF	PF03914.18	nan
XP_024714811.1	20818	23811	0	3622_Candida_pseudohaemulonii	GCF_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	DIT1_PvcA	PF05141.13	Group_0.6
XP_024714811.1	20818	23811	0	3622_Candida_pseudohaemulonii	GCF_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	Kinase-like	PF14531.7	nan
XP_024714811.1	20818	23811	0	3622_Candida_pseudohaemulonii	GCF_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	PK_Tyr_Ser-Thr	PF07714.18	nan
XP_024714811.1	20818	23811	0	3622_Candida_pseudohaemulonii	GCF_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	Pkinase	PF00069.26	nan
XP_024714811.1	20818	23811	0	3622_Candida_pseudohaemulonii	GCF_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	Pkinase_fungal	PF17667.2	nan
KNE00469.2	1	1395	1	450_Candida_auris	GCA_001189475.1	1395	1.0	Group_0	Candida_auris	DIT1_PvcA	PF05141.13	Group_0.6
OVF10819.1	8573	11659	1	552_Clavispora_lusitaniae	GCA_001673695.2	3087	6.0	Group_1	Clavispora_lusitaniae	CBF	PF03914.18	nan
OVF10820.1	12666	13871	0	552_Clavispora_lusitaniae	GCA_001673695.2	1206	5.0	Group_0	Clavispora_lusitaniae	Kinase-like	PF14531.7	Group_0.6
OVF10820.1	12666	13871	0	552_Clavispora_lusitaniae	GCA_001673695.2	1206	5.0	Group_0	Clavispora_lusitaniae	PK_Tyr_Ser-Thr	PF07714.18	nan
OVF10820.1	12666	13871	0	552_Clavispora_lusitaniae	GCA_001673695.2	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase	PF00069.26	nan
OVF10820.1	12666	13871	0	552_Clavispora_lusitaniae	GCA_001673695.2	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase_fungal	PF17667.2	nan
OVF10821.1	14382	15677	0	552_Clavispora_lusitaniae	GCA_001673695.2	1296	4.0	Group_0	Clavispora_lusitaniae	DIT1_PvcA	PF05141.13	nan
PIS57254.1	3368	4762	1	706_Candida_auris	GCA_002775015.1	1395	6.0	Group_0	Candida_auris	DIT1_PvcA	PF05141.13	nan
PIS57255.1	5127	6392	1	706_Candida_auris	GCA_002775015.1	1266	5.0	Group_0	Candida_auris	Kinase-like	PF14531.7	Group_0.6
PIS57255.1	5127	6392	1	706_Candida_auris	GCA_002775015.1	1266	5.0	Group_0	Candida_auris	PK_Tyr_Ser-Thr	PF07714.18	nan
PIS57255.1	5127	6392	1	706_Candida_auris	GCA_002775015.1	1266	5.0	Group_0	Candida_auris	Pkinase	PF00069.26	nan
PIS57255.1	5127	6392	1	706_Candida_auris	GCA_002775015.1	1266	5.0	Group_0	Candida_auris	Pkinase_fungal	PF17667.2	nan
PIS57256.1	7440	10535	0	706_Candida_auris	GCA_002775015.1	3096	4.0	Group_1	Candida_auris	CBF	PF03914.18	nan
PVH14480.1	1	3135	1	739_Candida_duobushaemulonis	GCA_002926085.1	3135	6.0	Group_1	Candida_duobushaemulonis	CBF	PF03914.18	nan
PVH14481.1	3980	5248	0	739_Candida_duobushaemulonis	GCA_002926085.1	1269	5.0	Group_0	Candida_duobushaemulonis	Kinase-like	PF14531.7	Group_0.6
PVH14481.1	3980	5248	0	739_Candida_duobushaemulonis	GCA_002926085.1	1269	5.0	Group_0	Candida_duobushaemulonis	PK_Tyr_Ser-Thr	PF07714.18	nan
PVH14481.1	3980	5248	0	739_Candida_duobushaemulonis	GCA_002926085.1	1269	5.0	Group_0	Candida_duobushaemulonis	Pkinase	PF00069.26	nan
PVH14481.1	3980	5248	0	739_Candida_duobushaemulonis	GCA_002926085.1	1269	5.0	Group_0	Candida_duobushaemulonis	Pkinase_fungal	PF17667.2	nan
PVH14482.1	5581	6975	0	739_Candida_duobushaemulonis	GCA_002926085.1	1395	4.0	Group_0	Candida_duobushaemulonis	DIT1_PvcA	PF05141.13	nan
QEO20211.1	10207	11601	1	760_Candida_auris	GCA_003013715.2	1395	1.0	Group_0	Candida_auris	DIT1_PvcA	PF05141.13	Group_0.6
PSK39720.1	16847	19981	1	761_Candida_pseudohaemulonii	GCA_003013735.1	3135	6.0	Group_1	Candida_pseudohaemulonii	CBF	PF03914.18	nan
PSK39721.1	20818	23811	0	761_Candida_pseudohaemulonii	GCA_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	DIT1_PvcA	PF05141.13	Group_0.6
PSK39721.1	20818	23811	0	761_Candida_pseudohaemulonii	GCA_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	Kinase-like	PF14531.7	nan
PSK39721.1	20818	23811	0	761_Candida_pseudohaemulonii	GCA_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	PK_Tyr_Ser-Thr	PF07714.18	nan
PSK39721.1	20818	23811	0	761_Candida_pseudohaemulonii	GCA_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	Pkinase	PF00069.26	nan
PSK39721.1	20818	23811	0	761_Candida_pseudohaemulonii	GCA_003013735.1	2994	5.0	Group_0	Candida_pseudohaemulonii	Pkinase_fungal	PF17667.2	nan
PSK78500.1	1	3099	1	762_Candida_auris	GCA_003014415.1	3099	6.0	Group_1	Candida_auris	CBF	PF03914.18	nan
PSK78501.1	4147	5412	0	762_Candida_auris	GCA_003014415.1	1266	5.0	Group_0	Candida_auris	Kinase-like	PF14531.7	Group_0.6
PSK78501.1	4147	5412	0	762_Candida_auris	GCA_003014415.1	1266	5.0	Group_0	Candida_auris	PK_Tyr_Ser-Thr	PF07714.18	nan
PSK78501.1	4147	5412	0	762_Candida_auris	GCA_003014415.1	1266	5.0	Group_0	Candida_auris	Pkinase	PF00069.26	nan
PSK78501.1	4147	5412	0	762_Candida_auris	GCA_003014415.1	1266	5.0	Group_0	Candida_auris	Pkinase_fungal	PF17667.2	nan
PSK78502.1	5776	7170	0	762_Candida_auris	GCA_003014415.1	1395	4.0	Group_0	Candida_auris	DIT1_PvcA	PF05141.13	nan
KAF5210614.1	7865	9310	1	873_Clavispora_lusitaniae	GCA_003675555.2	1446	6.0	Group_0	Clavispora_lusitaniae	DIT1_PvcA	PF05141.13	nan
KAF5210615.1	9671	10876	1	873_Clavispora_lusitaniae	GCA_003675555.2	1206	5.0	Group_0	Clavispora_lusitaniae	Kinase-like	PF14531.7	Group_0.6
KAF5210615.1	9671	10876	1	873_Clavispora_lusitaniae	GCA_003675555.2	1206	5.0	Group_0	Clavispora_lusitaniae	PK_Tyr_Ser-Thr	PF07714.18	nan
KAF5210615.1	9671	10876	1	873_Clavispora_lusitaniae	GCA_003675555.2	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase	PF00069.26	nan
KAF5210615.1	9671	10876	1	873_Clavispora_lusitaniae	GCA_003675555.2	1206	5.0	Group_0	Clavispora_lusitaniae	Pkinase_fungal	PF17667.2	nan
KAF5210616.1	11884	14970	0	873_Clavispora_lusitaniae	GCA_003675555.2	3087	4.0	Group_1	Clavispora_lusitaniae	CBF	PF03914.18	nan
