Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF3400380.1	4260	7628	0	1238_Talaromyces_pinophilus	GCA_011392495.1	3369	20.0	Group_2	Talaromyces_pinophilus	DIT1_PvcA	PF05141.13	nan
KAF3400380.1	4260	7628	0	1238_Talaromyces_pinophilus	GCA_011392495.1	3369	20.0	Group_2	Talaromyces_pinophilus	MFS_1	PF07690.17	nan
KAF3400377.1	8776	9783	0	1238_Talaromyces_pinophilus	GCA_011392495.1	1008	19.0	Group_2	Talaromyces_pinophilus	DJ-1_PfpI	PF01965.25	nan
KAF3400377.1	8776	9783	0	1238_Talaromyces_pinophilus	GCA_011392495.1	1008	19.0	Group_2	Talaromyces_pinophilus	DJ-1_PfpI	PF01965.25	nan
KAF3400378.1	10361	14709	0	1238_Talaromyces_pinophilus	GCA_011392495.1	4349	18.0	Group_2	Talaromyces_pinophilus	Amidase	PF01425.22	nan
KAF3400378.1	10361	14709	0	1238_Talaromyces_pinophilus	GCA_011392495.1	4349	18.0	Group_2	Talaromyces_pinophilus	DIT1_PvcA	PF05141.13	nan
KAF3400378.1	10361	14709	0	1238_Talaromyces_pinophilus	GCA_011392495.1	4349	18.0	Group_2	Talaromyces_pinophilus	Amidase	PF01425.22	nan
KAF3400378.1	10361	14709	0	1238_Talaromyces_pinophilus	GCA_011392495.1	4349	18.0	Group_2	Talaromyces_pinophilus	DIT1_PvcA	PF05141.13	nan
KAG0156494.1	1122	2466	0	1264_Penicillium_digitatum	GCA_012295545.2	1345	4.0	Group_25	Penicillium_digitatum	MTP18	PF10558.10	nan
KAG0156495.1	3434	4760	1	1264_Penicillium_digitatum	GCA_012295545.2	1327	3.0	Group_2	Penicillium_digitatum	DIT1_PvcA	PF05141.13	Group_2.12
KAG0156496.1	5160	7840	0	1264_Penicillium_digitatum	GCA_012295545.2	2681	2.0	Group_2	Penicillium_digitatum	MFS_1	PF07690.17	Group_2.16
KAG0156497.1	8888	10373	0	1264_Penicillium_digitatum	GCA_012295545.2	1486	1.0	Group_2	Penicillium_digitatum	DIT1_PvcA	PF05141.13	Group_2.14
EED22840.1	1	1613	1	12_Talaromyces_stipitatus	GCA_000003125.1	1613	14.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
EED22840.1	1	1613	1	12_Talaromyces_stipitatus	GCA_000003125.1	1613	14.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
EED22841.1	2453	3369	1	12_Talaromyces_stipitatus	GCA_000003125.1	917	13.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	Group_2.16
EED22841.1	2453	3369	1	12_Talaromyces_stipitatus	GCA_000003125.1	917	13.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	nan
EED22842.1	4514	6381	1	12_Talaromyces_stipitatus	GCA_000003125.1	1868	12.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	Group_2.14
EED22842.1	4514	6381	1	12_Talaromyces_stipitatus	GCA_000003125.1	1868	12.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	nan
EED22843.1	6545	7852	1	12_Talaromyces_stipitatus	GCA_000003125.1	1308	11.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	Group_2.12
EED22839.1	14534	16605	1	13_Talaromyces_stipitatus	GCA_000003125.1	2072	14.0	Group_2	Talaromyces_stipitatus	Amidase	PF01425.22	Group_2.20
EED22840.1	17073	18685	1	13_Talaromyces_stipitatus	GCA_000003125.1	1613	13.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
EED22840.1	17073	18685	1	13_Talaromyces_stipitatus	GCA_000003125.1	1613	13.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
EED22841.1	19525	20441	1	13_Talaromyces_stipitatus	GCA_000003125.1	917	12.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	nan
EED22841.1	19525	20441	1	13_Talaromyces_stipitatus	GCA_000003125.1	917	12.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	nan
EED22842.1	21586	23453	1	13_Talaromyces_stipitatus	GCA_000003125.1	1868	11.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	nan
EED22842.1	21586	23453	1	13_Talaromyces_stipitatus	GCA_000003125.1	1868	11.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	nan
KAF7520958.1	2347	3684	0	1509_Penicillium_crustosum	GCA_014621375.1	1338	7.0	Group_25	Penicillium_crustosum	MTP18	PF10558.10	nan
KAF7520959.1	4913	6239	1	1509_Penicillium_crustosum	GCA_014621375.1	1327	6.0	Group_2	Penicillium_crustosum	DIT1_PvcA	PF05141.13	Group_2.12
KAF7520960.1	6608	8065	0	1509_Penicillium_crustosum	GCA_014621375.1	1458	5.0	Group_2	Penicillium_crustosum	none	none	Group_2.20
KAF7520961.1	8392	9219	0	1509_Penicillium_crustosum	GCA_014621375.1	828	4.0	Group_2	Penicillium_crustosum	DJ-1_PfpI	PF01965.25	nan
KAF7520962.1	10551	11693	0	1509_Penicillium_crustosum	GCA_014621375.1	1143	3.0	Group_2	Penicillium_crustosum	DIT1_PvcA	PF05141.13	Group_2.14
KAF7520963.1	13484	16027	1	1509_Penicillium_crustosum	GCA_014621375.1	2544	2.0	Group_18	Penicillium_crustosum	none	none	nan
KAF7520964.1	19716	19904	1	1509_Penicillium_crustosum	GCA_014621375.1	189	1.0	Group_20	Penicillium_crustosum	Ribonuc_L-PSP	PF01042.22	nan
QQK39968.1	5619	6963	0	1556_Penicillium_digitatum	GCA_016767815.1	1345	3.0	Group_25	Penicillium_digitatum	MTP18	PF10558.10	nan
QQK39969.1	7931	9256	1	1556_Penicillium_digitatum	GCA_016767815.1	1326	2.0	Group_2	Penicillium_digitatum	DIT1_PvcA	PF05141.13	Group_2.12
QQK39970.1	9656	11026	0	1556_Penicillium_digitatum	GCA_016767815.1	1371	1.0	Group_2	Penicillium_digitatum	MFS_1	PF07690.17	Group_2.14
EEA28628.1	49552	50847	0	1_Talaromyces_marneffei	GCA_000001985.1	1296	20.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	Group_2.12
EEA28628.1	49552	50847	0	1_Talaromyces_marneffei	GCA_000001985.1	1296	20.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
EEA28629.1	51518	52907	0	1_Talaromyces_marneffei	GCA_000001985.1	1390	19.0	Group_2	Talaromyces_marneffei	MFS_1	PF07690.17	Group_2.14
EEA28629.1	51518	52907	0	1_Talaromyces_marneffei	GCA_000001985.1	1390	19.0	Group_2	Talaromyces_marneffei	MFS_1	PF07690.17	nan
EEA28630.1	54124	55047	0	1_Talaromyces_marneffei	GCA_000001985.1	924	18.0	Group_2	Talaromyces_marneffei	DJ-1_PfpI	PF01965.25	Group_2.20
EEA28630.1	54124	55047	0	1_Talaromyces_marneffei	GCA_000001985.1	924	18.0	Group_2	Talaromyces_marneffei	DJ-1_PfpI	PF01965.25	nan
EEA28631.1	55880	59988	0	1_Talaromyces_marneffei	GCA_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	Amidase	PF01425.22	nan
EEA28631.1	55880	59988	0	1_Talaromyces_marneffei	GCA_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
EEA28631.1	55880	59988	0	1_Talaromyces_marneffei	GCA_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	Amidase	PF01425.22	nan
EEA28631.1	55880	59988	0	1_Talaromyces_marneffei	GCA_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
CDM26762.1	1	1938	1	221_Penicillium_roqueforti	GCA_000513255.1	1938	6.0	Group_2	Penicillium_roqueforti	DIT1_PvcA	PF05141.13	Group_2.12
CDM26763.1	2389	3877	0	221_Penicillium_roqueforti	GCA_000513255.1	1489	5.0	Group_2	Penicillium_roqueforti	MFS_1	PF07690.17	nan
CDM26764.1	4054	5259	0	221_Penicillium_roqueforti	GCA_000513255.1	1206	4.0	Group_2	Penicillium_roqueforti	DJ-1_PfpI	PF01965.25	Group_2.16
CDM26765.1	5921	7518	0	221_Penicillium_roqueforti	GCA_000513255.1	1598	3.0	Group_2	Penicillium_roqueforti	DIT1_PvcA	PF05141.13	Group_2.20
CDM26767.1	8122	12669	1	221_Penicillium_roqueforti	GCA_000513255.1	4548	2.0	Group_18	Penicillium_roqueforti	none	none	nan
CDM26768.1	14459	15914	1	221_Penicillium_roqueforti	GCA_000513255.1	1456	1.0	Group_20	Penicillium_roqueforti	Ribonuc_L-PSP	PF01042.22	nan
KFX51329.1	1	4217	0	282_Talaromyces_marneffei	GCA_000750115.1	4217	4.0	Group_2	Talaromyces_marneffei	Amidase	PF01425.22	nan
KFX51329.1	1	4217	0	282_Talaromyces_marneffei	GCA_000750115.1	4217	4.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
KFX51326.1	25275	26713	0	283_Talaromyces_marneffei	GCA_000750115.1	1439	4.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	Group_2.12
KFX51327.1	27288	28833	0	283_Talaromyces_marneffei	GCA_000750115.1	1546	3.0	Group_2	Talaromyces_marneffei	MFS_1	PF07690.17	Group_2.16
KGO36573.1	4549	5510	0	293_Penicillium_expansum	GCA_000769735.1	962	6.0	Group_25	Penicillium_expansum	MTP18	PF10558.10	nan
KGO36574.1	6550	7877	1	293_Penicillium_expansum	GCA_000769735.1	1328	5.0	Group_2	Penicillium_expansum	DIT1_PvcA	PF05141.13	Group_2.12
KGO36575.1	8246	10900	0	293_Penicillium_expansum	GCA_000769735.1	2655	4.0	Group_2	Penicillium_expansum	DJ-1_PfpI	PF01965.25	Group_2.16
KGO36575.1	8246	10900	0	293_Penicillium_expansum	GCA_000769735.1	2655	4.0	Group_2	Penicillium_expansum	MFS_1	PF07690.17	nan
KGO36576.1	11897	13380	0	293_Penicillium_expansum	GCA_000769735.1	1484	3.0	Group_2	Penicillium_expansum	DIT1_PvcA	PF05141.13	Group_2.14
KGO36580.1	19079	20704	1	293_Penicillium_expansum	GCA_000769735.1	1626	2.0	Group_18	Penicillium_expansum	none	none	nan
KGO59988.1	1	1484	1	295_Penicillium_expansum	GCA_000769745.1	1484	1.0	Group_2	Penicillium_expansum	DIT1_PvcA	PF05141.13	Group_2.12
KGO59992.1	7185	8810	0	295_Penicillium_expansum	GCA_000769745.1	1626	2.0	Group_18	Penicillium_expansum	none	none	nan
KGO59994.1	13575	14183	0	295_Penicillium_expansum	GCA_000769745.1	609	3.0	Group_20	Penicillium_expansum	Ribonuc_L-PSP	PF01042.22	nan
KGO70905.1	1302	3299	0	301_Penicillium_italicum	GCA_000769765.1	1998	2.0	Group_18	Penicillium_italicum	none	none	nan
KGO70908.1	5086	6587	1	301_Penicillium_italicum	GCA_000769765.1	1502	1.0	Group_2	Penicillium_italicum	DIT1_PvcA	PF05141.13	Group_2.12
XP_002145143.1	10714	12009	0	3360_Talaromyces_marneffei	GCF_000001985.1	1296	20.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	Group_2.12
XP_002145143.1	10714	12009	0	3360_Talaromyces_marneffei	GCF_000001985.1	1296	20.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
XP_002145144.1	12680	14069	0	3360_Talaromyces_marneffei	GCF_000001985.1	1390	19.0	Group_2	Talaromyces_marneffei	MFS_1	PF07690.17	Group_2.14
XP_002145144.1	12680	14069	0	3360_Talaromyces_marneffei	GCF_000001985.1	1390	19.0	Group_2	Talaromyces_marneffei	MFS_1	PF07690.17	nan
XP_002145145.1	15286	16209	0	3360_Talaromyces_marneffei	GCF_000001985.1	924	18.0	Group_2	Talaromyces_marneffei	DJ-1_PfpI	PF01965.25	Group_2.20
XP_002145145.1	15286	16209	0	3360_Talaromyces_marneffei	GCF_000001985.1	924	18.0	Group_2	Talaromyces_marneffei	DJ-1_PfpI	PF01965.25	nan
XP_002145146.1	17042	21150	0	3360_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	Amidase	PF01425.22	nan
XP_002145146.1	17042	21150	0	3360_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
XP_002145146.1	17042	21150	0	3360_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	Amidase	PF01425.22	nan
XP_002145146.1	17042	21150	0	3360_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
XP_002145143.1	49552	50847	0	3362_Talaromyces_marneffei	GCF_000001985.1	1296	20.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
XP_002145143.1	49552	50847	0	3362_Talaromyces_marneffei	GCF_000001985.1	1296	20.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
XP_002145144.1	51518	52907	0	3362_Talaromyces_marneffei	GCF_000001985.1	1390	19.0	Group_2	Talaromyces_marneffei	MFS_1	PF07690.17	nan
XP_002145144.1	51518	52907	0	3362_Talaromyces_marneffei	GCF_000001985.1	1390	19.0	Group_2	Talaromyces_marneffei	MFS_1	PF07690.17	nan
XP_002145145.1	54124	55047	0	3362_Talaromyces_marneffei	GCF_000001985.1	924	18.0	Group_2	Talaromyces_marneffei	DJ-1_PfpI	PF01965.25	nan
XP_002145145.1	54124	55047	0	3362_Talaromyces_marneffei	GCF_000001985.1	924	18.0	Group_2	Talaromyces_marneffei	DJ-1_PfpI	PF01965.25	nan
XP_002145146.1	55880	59988	0	3362_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	Amidase	PF01425.22	nan
XP_002145146.1	55880	59988	0	3362_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
XP_002145146.1	55880	59988	0	3362_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	Amidase	PF01425.22	nan
XP_002145146.1	55880	59988	0	3362_Talaromyces_marneffei	GCF_000001985.1	4109	17.0	Group_2	Talaromyces_marneffei	DIT1_PvcA	PF05141.13	nan
XP_002340227.1	1	1613	1	3373_Talaromyces_stipitatus	GCF_000003125.1	1613	14.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
XP_002340227.1	1	1613	1	3373_Talaromyces_stipitatus	GCF_000003125.1	1613	14.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
XP_002340228.1	2453	3369	1	3373_Talaromyces_stipitatus	GCF_000003125.1	917	13.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	Group_2.16
XP_002340228.1	2453	3369	1	3373_Talaromyces_stipitatus	GCF_000003125.1	917	13.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	nan
XP_002340229.1	4514	6381	1	3373_Talaromyces_stipitatus	GCF_000003125.1	1868	12.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	Group_2.14
XP_002340229.1	4514	6381	1	3373_Talaromyces_stipitatus	GCF_000003125.1	1868	12.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	nan
XP_002340230.1	6545	7852	1	3373_Talaromyces_stipitatus	GCF_000003125.1	1308	11.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	Group_2.12
XP_002340226.1	14534	16605	1	3374_Talaromyces_stipitatus	GCF_000003125.1	2072	14.0	Group_2	Talaromyces_stipitatus	Amidase	PF01425.22	Group_2.20
XP_002340227.1	17073	18685	1	3374_Talaromyces_stipitatus	GCF_000003125.1	1613	13.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
XP_002340227.1	17073	18685	1	3374_Talaromyces_stipitatus	GCF_000003125.1	1613	13.0	Group_2	Talaromyces_stipitatus	DIT1_PvcA	PF05141.13	nan
XP_002340228.1	19525	20441	1	3374_Talaromyces_stipitatus	GCF_000003125.1	917	12.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	nan
XP_002340228.1	19525	20441	1	3374_Talaromyces_stipitatus	GCF_000003125.1	917	12.0	Group_2	Talaromyces_stipitatus	DJ-1_PfpI	PF01965.25	nan
XP_002340229.1	21586	23453	1	3374_Talaromyces_stipitatus	GCF_000003125.1	1868	11.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	nan
XP_002340229.1	21586	23453	1	3374_Talaromyces_stipitatus	GCF_000003125.1	1868	11.0	Group_2	Talaromyces_stipitatus	MFS_1	PF07690.17	nan
XP_002559050.1	1224	2560	0	3431_Penicillium_rubens	GCF_000226395.1	1337	15.0	Group_25	Penicillium_rubens	MTP18	PF10558.10	nan
XP_002559051.1	3234	4556	1	3431_Penicillium_rubens	GCF_000226395.1	1323	14.0	Group_2	Penicillium_rubens	DIT1_PvcA	PF05141.13	Group_2.12
XP_002559052.1	4917	6380	0	3431_Penicillium_rubens	GCF_000226395.1	1464	13.0	Group_2	Penicillium_rubens	MFS_1	PF07690.17	nan
XP_002559053.1	6735	7562	0	3431_Penicillium_rubens	GCF_000226395.1	828	12.0	Group_2	Penicillium_rubens	DJ-1_PfpI	PF01965.25	Group_2.20
XP_002559053.1	6735	7562	0	3431_Penicillium_rubens	GCF_000226395.1	828	12.0	Group_2	Penicillium_rubens	DJ-1_PfpI	PF01965.25	nan
XP_002559054.1	8579	10054	0	3431_Penicillium_rubens	GCF_000226395.1	1476	11.0	Group_2	Penicillium_rubens	DIT1_PvcA	PF05141.13	Group_2.16
XP_002559054.1	8579	10054	0	3431_Penicillium_rubens	GCF_000226395.1	1476	11.0	Group_2	Penicillium_rubens	DIT1_PvcA	PF05141.13	nan
XP_002559055.1	11814	14207	1	3431_Penicillium_rubens	GCF_000226395.1	2394	10.0	Group_18	Penicillium_rubens	none	none	nan
XP_002559055.1	11814	14207	1	3431_Penicillium_rubens	GCF_000226395.1	2394	10.0	Group_18	Penicillium_rubens	none	none	nan
XP_002559053.1	1	828	0	3433_Penicillium_rubens	GCF_000226395.1	828	15.0	Group_2	Penicillium_rubens	DJ-1_PfpI	PF01965.25	nan
XP_002559053.1	1	828	0	3433_Penicillium_rubens	GCF_000226395.1	828	15.0	Group_2	Penicillium_rubens	DJ-1_PfpI	PF01965.25	nan
XP_002559054.1	1845	3320	0	3433_Penicillium_rubens	GCF_000226395.1	1476	14.0	Group_2	Penicillium_rubens	DIT1_PvcA	PF05141.13	nan
XP_002559054.1	1845	3320	0	3433_Penicillium_rubens	GCF_000226395.1	1476	14.0	Group_2	Penicillium_rubens	DIT1_PvcA	PF05141.13	nan
XP_002559055.1	5080	7473	1	3433_Penicillium_rubens	GCF_000226395.1	2394	13.0	Group_18	Penicillium_rubens	none	none	nan
XP_002559055.1	5080	7473	1	3433_Penicillium_rubens	GCF_000226395.1	2394	13.0	Group_18	Penicillium_rubens	none	none	nan
XP_014537682.1	1	441	1	3461_Penicillium_digitatum	GCF_000315645.1	441	3.0	Group_2	Penicillium_digitatum	none	none	nan
XP_014537684.1	3078	4403	0	3461_Penicillium_digitatum	GCF_000315645.1	1326	2.0	Group_2	Penicillium_digitatum	DIT1_PvcA	PF05141.13	Group_2.14
XP_014537685.1	5371	6715	1	3461_Penicillium_digitatum	GCF_000315645.1	1345	1.0	Group_25	Penicillium_digitatum	MTP18	PF10558.10	nan
XP_016601084.1	1	1484	1	3524_Penicillium_expansum	GCF_000769745.1	1484	1.0	Group_2	Penicillium_expansum	DIT1_PvcA	PF05141.13	Group_2.12
XP_016601088.1	7185	8810	0	3524_Penicillium_expansum	GCF_000769745.1	1626	2.0	Group_18	Penicillium_expansum	none	none	nan
XP_016601090.1	13575	14183	0	3524_Penicillium_expansum	GCF_000769745.1	609	3.0	Group_20	Penicillium_expansum	Ribonuc_L-PSP	PF01042.22	nan
XP_040652402.1	1	2271	0	3558_Penicillium_griseofulvum	GCF_001561935.1	2271	25.0	Group_18	Penicillium_griseofulvum	none	none	nan
XP_040652402.1	1	2271	0	3558_Penicillium_griseofulvum	GCF_001561935.1	2271	25.0	Group_18	Penicillium_griseofulvum	none	none	nan
XP_040652403.1	3773	4819	1	3558_Penicillium_griseofulvum	GCF_001561935.1	1047	24.0	Group_2	Penicillium_griseofulvum	DIT1_PvcA	PF05141.13	nan
XP_040652403.1	3773	4819	1	3558_Penicillium_griseofulvum	GCF_001561935.1	1047	24.0	Group_2	Penicillium_griseofulvum	DIT1_PvcA	PF05141.13	nan
XP_040652404.1	5813	8381	1	3558_Penicillium_griseofulvum	GCF_001561935.1	2569	23.0	Group_2	Penicillium_griseofulvum	DJ-1_PfpI	PF01965.25	Group_2.16
XP_040652404.1	5813	8381	1	3558_Penicillium_griseofulvum	GCF_001561935.1	2569	23.0	Group_2	Penicillium_griseofulvum	MFS_1	PF07690.17	nan
XP_040652404.1	5813	8381	1	3558_Penicillium_griseofulvum	GCF_001561935.1	2569	23.0	Group_2	Penicillium_griseofulvum	DJ-1_PfpI	PF01965.25	nan
XP_040652404.1	5813	8381	1	3558_Penicillium_griseofulvum	GCF_001561935.1	2569	23.0	Group_2	Penicillium_griseofulvum	MFS_1	PF07690.17	nan
